Koordinatensystem : Lambert konform konisch
Rechtswert        : 3938500 Meter
Hochwert          : 2337500 Meter
Hoehenlage        : 429 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3938500 2337500  5 22 17  16.1  970  48  2.5 2  5.7  48  207  293 293 -413  2
3938500 2337500  5 22 18  15.7  970  88  1.6 2  5.9  50  113  206 290 -403  2
3938500 2337500  5 22 19  14.7  970  78  2.7 4  5.8  52   22  101 295 -394  2
3938500 2337500  5 22 20  13.6  970  35  2.8 6  5.4  52    1   21 305 -383  2
3938500 2337500  5 22 21  12.7  969  29  3.4 6  4.9  50    0    0 307 -373  2
3938500 2337500  5 22 22  11.6  970  17  2.5 7  4.6  50    0    0 305 -367  2
3938500 2337500  5 22 23  10.4  971   8  2.2 7  4.4  51    0    0 303 -360  2
3938500 2337500  5 22 24   9.6  972   8  2.6 6  4.2  53    0    0 297 -354  2
3938500 2337500  5 23  1   9.1  972 330  1.2 8  4.2  55    0    0 299 -349  2
3938500 2337500  5 23  2   8.6  971   4  1.3 7  4.2  57    0    0 302 -346  2
3938500 2337500  5 23  3   8.1  971  13  1.2 5  4.2  59    0    0 293 -346  2
3938500 2337500  5 23  4   7.9  970  17  1.1 6  4.2  60    0    0 289 -345  2
3938500 2337500  5 23  5   6.9  970   4  0.8 6  4.2  63    0    0 294 -342  2
3938500 2337500  5 23  6   6.3  970  23  1.2 4  4.5  71   12   46 285 -341  2
3938500 2337500  5 23  7   7.8  970  38  1.3 0  4.5  70  113  108 260 -345  2
3938500 2337500  5 23  8   9.3  970  42  1.4 1  4.4  61  250  152 249 -357  2
3938500 2337500  5 23  9  11.0  970 197  1.4 1  4.5  56  387  182 258 -372  2
3938500 2337500  5 23 10  12.2  969 229  1.8 2  4.4  50  513  206 268 -389  2
3938500 2337500  5 23 11  13.4  969 246  1.6 1  4.3  45  605  224 272 -400  2
3938500 2337500  5 23 12  15.0  970 294  3.0 1  4.5  43  660  233 274 -408  2
3938500 2337500  5 23 13  15.5  969  29  0.8 1  4.6  41  669  237 278 -414  2
3938500 2337500  5 23 14  16.3  968  65  2.3 1  4.9  41  658  219 281 -421  2
3938500 2337500  5 23 15  17.4  968 268  1.3 1  4.8  39  604  198 284 -425  2
3938500 2337500  5 23 16  18.1  967 356  2.1 1  4.8  37  501  179 287 -427  2
3938500 2337500  5 23 17  18.2  967 107  3.1 1  4.9  36  366  160 289 -424  2
3938500 2337500  5 23 18  17.5  966  16  1.6 1  4.8  36  226  127 288 -412  2
3938500 2337500  5 23 19  15.9  966  44  1.6 0  4.9  40   99   83 283 -402  2
3938500 2337500  5 23 20  13.8  966  30  0.9 2  5.3  48   18   26 283 -392  2
3938500 2337500  5 23 21  13.1  966   9  2.7 4  5.4  53    0    0 296 -385  2
3938500 2337500  5 23 22  11.8  966 352  2.2 3  5.2  55    0    0 297 -380  2
3938500 2337500  5 23 23  10.9  966 350  1.9 3  5.2  60    0    0 291 -376  2
3938500 2337500  5 23 24  10.0  966   5  2.2 2  5.2  63    0    0 285 -374  2
3938500 2337500  5 24  1   9.2  966  39  1.5 1  5.1  65    0    0 274 -371  2
3938500 2337500  5 24  2   8.4  966  88  1.3 1  5.0  68    0    0 268 -370  2
3938500 2337500  5 24  3   8.1  965  26  1.4 3  5.0  70    0    0 275 -368  2
3938500 2337500  5 24  4   8.5  965  89  0.6 6  5.1  71    0    0 298 -366  2
3938500 2337500  5 24  5   8.4  965  90  0.9 8  5.3  73    0    0 322 -363  2
3938500 2337500  5 24  6   8.6  964  14  0.7 8  5.3  73    0   32 332 -364  2
3938500 2337500  5 24  7   9.7  964  32  0.4 7  5.5  72    3   93 329 -367  2
3938500 2337500  5 24  8  10.7  964  12  0.4 6  5.5  68   53  202 322 -375  2
3938500 2337500  5 24  9  12.2  964   2  1.2 6  5.6  64  116  284 323 -382  2
3938500 2337500  5 24 10  13.2  964 307  1.4 6  5.6  58  175  348 328 -390  2
3938500 2337500  5 24 11  14.8  964  16  0.9 5  5.3  51  347  355 326 -397  2
3938500 2337500  5 24 12  16.5  963 218  1.5 5  5.5  47  390  376 327 -398  2
3938500 2337500  5 24 13  16.0  963 331  1.3 4  5.8  48  280  415 326 -399  2
3938500 2337500  5 24 14  17.6  963 258  1.6 4  5.6  44  287  393 322 -408  2
3938500 2337500  5 24 15  17.1  963  13  2.7 5  5.5  42  177  366 326 -416  2
3938500 2337500  5 24 16  18.2  963 180  1.6 4  5.5  42  193  306 327 -406  2
3938500 2337500  5 24 17  16.8  962 134  0.9 6  5.6  43   73  239 330 -402  2
3938500 2337500  5 24 18  16.4  962 125  1.6 6  5.7  46   34  160 336 -405  2
3938500 2337500  5 24 19  15.9  961 155  1.0 6  5.6  47   19   89 334 -400  2
3938500 2337500  5 24 20  15.0  961 111  0.8 7  5.5  47    0   18 335 -392  2
3938500 2337500  5 24 21  14.6  962 122  1.3 7  5.2  47    0    0 338 -385  2
3938500 2337500  5 24 22  14.1  962  73  0.0 7  5.1  48    0    0 337 -381  2
3938500 2337500  5 24 23  13.4  962  38  1.2 7  5.3  52    0    0 336 -379  2
3938500 2337500  5 24 24  12.8  962  52  0.3 8  5.6  57    0    0 341 -376  2
3938500 2337500  5 25  1  12.3  962  57  0.3 8  5.7  59    0    0 345 -375  2
3938500 2337500  5 25  2  11.5  962  57  0.8 7  5.7  62    0    0 339 -375  2
3938500 2337500  5 25  3  10.8  962  46  1.0 5  5.8  66    0    0 321 -374  2
3938500 2337500  5 25  4  10.1  961 352  0.9 5  5.8  70    0    0 309 -372  2
3938500 2337500  5 25  5   9.5  961 335  0.8 5  5.8  73    0    0 308 -372  2
3938500 2337500  5 25  6   9.6  961 330  0.8 7  5.8  74    0   23 317 -373  2
3938500 2337500  5 25  7  11.0  961 327  0.5 6  6.1  74    0   85 325 -376  2
3938500 2337500  5 25  8  12.1  961 286  0.6 7  6.3  70    9  176 328 -385  2
3938500 2337500  5 25  9  13.6  961 224  0.4 7  6.2  64   30  272 337 -397  2
3938500 2337500  5 25 10  14.7  961 205  1.1 6  6.4  60   88  368 336 -411  2
3938500 2337500  5 25 11  16.3  961 289  1.6 5  6.6  57  242  425 331 -423  2
3938500 2337500  5 25 12  17.7  961 281  1.6 3  6.3  49  385  424 321 -426  2
3938500 2337500  5 25 13  18.7  961 280  2.5 3  6.1  45  365  438 318 -426  2
3938500 2337500  5 25 14  19.3  960 211  1.4 3  6.1  42  193  446 322 -426  2
3938500 2337500  5 25 15  18.9  960 191  1.3 5  5.8  40  109  387 330 -430  2
3938500 2337500  5 25 16  19.4  960 260  0.3 4  5.8  40  141  343 332 -435  2
3938500 2337500  5 25 17  18.5  959 140  1.0 5  5.9  41   93  264 330 -431  2
3938500 2337500  5 25 18  18.3  959 275  1.4 6  5.9  42   39  173 335 -422  2
3938500 2337500  5 25 19  17.2  959  70  1.4 7  6.4  48    6   82 342 -410  2
3938500 2337500  5 25 20  15.7  959  71  1.1 6  7.0  57    5   27 340 -399  2
3938500 2337500  5 25 21  14.4  959  30  0.9 5  7.3  65    0    0 330 -391  2
3938500 2337500  5 25 22  13.4  959  38  0.9 7  7.1  68    0    0 332 -385  2
3938500 2337500  5 25 23  12.3  960  87  1.7 7  7.3  75    0    0 338 -381  2
3938500 2337500  5 25 24  11.3  960  50  0.9 7  7.9  86    0    0 336 -379  2
3938500 2337500  5 26  1  10.9  960 150  0.1 8  7.9  91    0    0 338 -376  2
3938500 2337500  5 26  2  11.6  960 180  0.6 8  8.0  91    0    0 343 -371  2
3938500 2337500  5 26  3  11.2  959 246  1.1 8  8.1  91    0    0 343 -367  2
3938500 2337500  5 26  4  11.6  959 240  0.6 8  8.2  92    0    0 342 -367  2
3938500 2337500  5 26  5  12.2  959 285  1.0 8  8.0  87    0    0 343 -368  2
3938500 2337500  5 26  6  11.3  959 243  1.2 7  7.8  86    0   38 339 -369  2
3938500 2337500  5 26  7  12.4  959 184  1.3 6  8.2  90   10  109 331 -374  2
3938500 2337500  5 26  8  13.4  959 280  1.4 7  8.8  89   12  177 336 -383  2
3938500 2337500  5 26  9  13.9  959 206  1.1 7  8.7  84   16  246 344 -388  2
3938500 2337500  5 26 10  16.3  959 183  1.1 5  8.4  74  264  346 340 -394  2
3938500 2337500  5 26 11  18.3  960 194  1.9 5  8.2  63  185  413 338 -404  2
3938500 2337500  5 26 12  14.4  959 208  3.5 7  8.2  66   11  311 341 -422  2
3938500 2337500  5 26 13  17.7  960 215  4.8 5  7.9  66  301  433 339 -433  2
3938500 2337500  5 26 14  20.0  959 225  3.8 4  7.6  53  414  378 336 -435  2
3938500 2337500  5 26 15  20.0  958 252  3.9 3  7.0  45  485  292 331 -437  2
3938500 2337500  5 26 16  21.4  958 238  4.0 2  6.6  41  292  302 325 -437  2
3938500 2337500  5 26 17  18.9  958 234  3.7 8  6.5  42   16  207 338 -435  2
3938500 2337500  5 26 18  14.8  958 268  1.8 8  7.5  59    5  129 350 -428  2
3938500 2337500  5 26 19  15.4  959 281  1.6 6  8.8  77   11   86 341 -419  2
3938500 2337500  5 26 20  15.5  959 296  1.2 7  8.5  73    1   24 339 -410  2
3938500 2337500  5 26 21  14.4  958 243  0.8 7  8.2  73    0    0 342 -403  2
3938500 2337500  5 26 22  14.0  959 112  1.3 7  8.5  79    0    0 341 -399  2
3938500 2337500  5 26 23  12.4  959 213  0.8 7  8.7  86    0    0 340 -396  2
3938500 2337500  5 26 24  12.3  960 277  3.2 7  8.8  92    0    0 338 -394  2
3938500 2337500  5 27  1  11.5  961 263  1.1 8  8.7  94    0    0 342 -393  2
3938500 2337500  5 27  2  11.1  960 239  2.0 8  8.4  95    0    0 343 -391  2
3938500 2337500  5 27  3  11.4  960 201  1.7 8  8.4  95    0    0 342 -386  2
3938500 2337500  5 27  4  11.0  960 216  1.2 8  8.3  95    0    0 341 -382  2
3938500 2337500  5 27  5  11.1  960 199  1.1 8  8.3  96    0    0 341 -381  2
3938500 2337500  5 27  6  11.2  960 235  0.9 8  8.6  98    0    7 340 -380  2
3938500 2337500  5 27  7  12.0  960 260  0.5 8  8.9  99    0   62 341 -383  2
3938500 2337500  5 27  8  13.2  960 230  0.7 6  9.2  96   14  174 334 -391  2
3938500 2337500  5 27  9  14.3  960 194  0.3 6  9.4  90   46  259 329 -403  2
3938500 2337500  5 27 10  15.6  959  42  0.5 5  9.4  83   98  332 329 -415  2
3938500 2337500  5 27 11  16.7  960  72  1.0 6  9.4  77  154  377 335 -427  2
3938500 2337500  5 27 12  18.4  961  54  1.1 5  9.3  70  191  397 341 -433  2
3938500 2337500  5 27 13  19.4  960 118  1.4 4  8.9  62  539  278 339 -438  2
3938500 2337500  5 27 14  20.5  960 149  2.1 4  8.2  53  427  312 339 -446  2
3938500 2337500  5 27 15  20.4  959 124  1.6 6  7.8  49  216  341 345 -446  2
3938500 2337500  5 27 16  21.5  958  73  0.0 5  7.7  47  421  198 348 -444  2
3938500 2337500  5 27 17  21.8  959 127  1.4 5  7.9  46  203  211 347 -440  2
3938500 2337500  5 27 18  21.1  959 154  1.7 8  8.2  48    1  101 357 -431  2
3938500 2337500  5 27 19  20.4  958 110  1.8 8  8.2  51    0   50 366 -419  2
3938500 2337500  5 27 20  19.0  958 104  1.6 8  8.6  56    0   17 366 -407  2
3938500 2337500  5 27 21  18.0  958  30  1.4 8  8.7  61    0    0 364 -401  2
3938500 2337500  5 27 22  16.8  959  25  2.2 7  8.6  65    0    0 358 -396  2
3938500 2337500  5 27 23  15.5  960  18  1.3 7  8.5  70    0    0 350 -392  2
3938500 2337500  5 27 24  14.5  958  29  1.8 2  8.3  74    0    0 324 -389  2
3938500 2337500  5 28  1  13.4  958  21  1.9 0  8.1  76    0    0 286 -386  2
3938500 2337500  5 28  2  12.9  959 337  1.5 0  8.0  80    0    0 271 -384  2
3938500 2337500  5 28  3  12.0  959  12  2.0 0  8.0  84    0    0 268 -383  2
3938500 2337500  5 28  4  11.4  959  64  1.1 2  8.0  88    0    0 274 -382  2
3938500 2337500  5 28  5  11.0  959 320  1.4 2  8.0  91    0    0 281 -381  2
3938500 2337500  5 28  6  11.1  960 343  1.1 3  8.0  92   11   44 283 -382  2
3938500 2337500  5 28  7  12.2  960 335  1.0 5  8.2  90   31  108 298 -384  2
3938500 2337500  5 28  8  14.3  959 310  1.4 3  8.2  82  313   82 300 -387  2
3938500 2337500  5 28  9  15.5  959 299  1.1 2  8.3  74  546   54 285 -391  2
3938500 2337500  5 28 10  16.6  959 317  1.1 2  8.5  70  672   59 282 -399  2
3938500 2337500  5 28 11  19.0  958 252  2.3 4  9.0  67  384  274 303 -409  2
3938500 2337500  5 28 12  21.4  958 230  1.4 8  9.4  60   57  350 353 -420  2
3938500 2337500  5 28 13  20.3  958 262  1.9 8  9.2  56    0  135 381 -427  2
3938500 2337500  5 28 14  19.9  957  73  1.4 8  9.0  58    0  166 379 -431  2
3938500 2337500  5 28 15  19.9  956 120  2.4 8  9.0  58    0  105 379 -434  2
3938500 2337500  5 28 16  20.0  956 135  3.0 7  9.1  59    0  155 373 -437  2
3938500 2337500  5 28 17  22.8  956 133  1.6 6  8.9  53   81  213 368 -428  2
3938500 2337500  5 28 18  21.2  955 145  1.9 7  8.5  48   22  140 369 -417  2
3938500 2337500  5 28 19  20.0  955 133  1.1 7  8.4  52    9   77 369 -413  2
3938500 2337500  5 28 20  19.1  954 131  1.7 7  8.5  57    1   20 367 -407  2
3938500 2337500  5 28 21  17.4  954 189  1.0 7  8.6  62    0    0 362 -402  2
3938500 2337500  5 28 22  16.8  955 210  1.6 5  8.7  67    0    0 347 -397  2
3938500 2337500  5 28 23  15.9  956 232  1.8 5  9.1  74    0    0 331 -394  2
3938500 2337500  5 28 24  13.6  957 259  3.0 8  8.8  79    0    0 344 -393  2
3938500 2337500  5 29  1  13.0  957 223  3.8 8  7.9  78    0    0 360 -393  2
3938500 2337500  5 29  2  12.6  958 238  2.8 7  7.6  78    0    0 349 -392  2
3938500 2337500  5 29  3  12.3  959 234  2.7 6  7.6  80    0    0 328 -391  2
3938500 2337500  5 29  4  12.1  960 239  2.4 7  7.7  82    0    0 327 -390  2
3938500 2337500  5 29  5  11.7  960 235  1.9 7  7.7  84    0    0 335 -389  2
3938500 2337500  5 29  6  12.2  961 237  1.9 8  7.7  84    0   19 345 -389  2
3938500 2337500  5 29  7  12.4  961 230  1.5 7  7.8  83    0   43 346 -391  2
3938500 2337500  5 29  8  13.0  961 247  2.6 7  8.0  82    0   96 339 -395  2
3938500 2337500  5 29  9  13.7  962 253  2.7 8  8.1  80    0  113 353 -400  2
3938500 2337500  5 29 10  13.7  962 256  2.3 8  8.4  81    0  161 364 -406  2
3938500 2337500  5 29 11  13.7  963 187  1.4 8  8.9  86    0  179 366 -412  2
3938500 2337500  5 29 12  13.8  963 358  1.3 7  9.0  87    0  217 360 -419  2
3938500 2337500  5 29 13  14.1  963 280  1.3 7  9.1  86    0  243 358 -426  2
3938500 2337500  5 29 14  14.1  964 260  0.5 7  9.2  87   15  270 359 -434  2
3938500 2337500  5 29 15  15.0  963 345  1.2 7  9.2  84   10  237 361 -428  2
3938500 2337500  5 29 16  15.2  963 326  1.2 7  9.0  80   26  220 362 -417  2
3938500 2337500  5 29 17  15.7  963  13  1.4 7  8.9  77   91  173 362 -418  2
3938500 2337500  5 29 18  15.6  963 306  0.8 6  8.6  74   54  122 356 -416  2
3938500 2337500  5 29 19  15.2  963 281  1.0 5  8.4  73   91   40 344 -410  2
3938500 2337500  5 29 20  14.6  963 350  0.9 8  8.6  77   29   17 354 -405  2
3938500 2337500  5 29 21  13.7  964   0  0.5 8  8.9  84    0    0 368 -400  2
3938500 2337500  5 29 22  13.7  964  32  0.4 7  9.1  88    0    0 362 -398  2
3938500 2337500  5 29 23  13.3  965  14  0.9 7  9.2  90    0    0 355 -395  2
3938500 2337500  5 29 24  12.8  965  36  0.9 8  9.2  93    0    0 359 -393  2
3938500 2337500  5 30  1  13.0  965  70  0.4 7  9.3  96    0    0 359 -391  2
3938500 2337500  5 30  2  12.4  965 332  0.8 7  9.2  96    0    0 352 -389  2
3938500 2337500  5 30  3  11.9  965 135  0.8 6  8.9  96    0    0 343 -389  2
3938500 2337500  5 30  4  11.6  965 254  1.1 5  8.9  98    0    0 330 -388  2
3938500 2337500  5 30  5  11.4  964 117  0.7 5  8.7  98    0    0 322 -387  2
3938500 2337500  5 30  6  11.3  964 228  0.3 4  8.6  97   26   49 312 -386  2
3938500 2337500  5 30  7  12.6  964 175  0.3 5  8.9  97   61  117 311 -386  2
3938500 2337500  5 30  8  13.6  964 214  0.0 7  9.4  94   44  193 335 -387  2
3938500 2337500  5 30  9  14.3  964 209  0.5 7  9.3  89   72  271 352 -389  2
3938500 2337500  5 30 10  15.5  963   6  0.8 5  9.3  83  368  265 343 -393  2
3938500 2337500  5 30 11  17.9  964 229  0.6 3  9.6  77  680  159 324 -398  2
3938500 2337500  5 30 12  20.1  963  43  1.2 3 10.0  69  746  158 323 -403  2
3938500 2337500  5 30 13  20.8  963   7  1.1 2  9.0  57  780  145 321 -410  2
3938500 2337500  5 30 14  22.7  962 357  2.1 2  8.2  48  760  132 318 -414  2
3938500 2337500  5 30 15  23.4  962 346  0.9 2  8.6  46  696  121 322 -421  2
3938500 2337500  5 30 16  23.4  962  36  2.4 2  8.5  45  588  111 321 -430  2
3938500 2337500  5 30 17  23.3  961  18  1.5 2  8.2  44  429  111 314 -430  2
3938500 2337500  5 30 18  23.0  961  65  2.0 2  7.8  42  285   94 305 -423  2
3938500 2337500  5 30 19  22.2  961  85  1.4 2  7.6  42  134   70 294 -415  2
3938500 2337500  5 30 20  20.8  960  97  1.3 4  7.7  46   26   26 300 -409  2
3938500 2337500  5 30 21  18.0  961  92  1.6 4  8.3  56    0    0 307 -402  2
3938500 2337500  5 30 22  16.7  962  97  2.0 2  8.9  68    0    0 285 -395  2
3938500 2337500  5 30 23  15.2  962  98  0.9 2  8.9  75    0    0 264 -390  2
3938500 2337500  5 30 24  14.2  961  76  1.2 1  8.9  80    0    0 257 -387  2
3938500 2337500  5 31  1  14.3  962  43  0.9 4  9.0  84    0    0 279 -386  2
3938500 2337500  5 31  2  14.8  962  88  1.3 7  9.2  84    0    0 332 -385  2
3938500 2337500  5 31  3  15.8  963 293  1.9 7  9.2  80    0    0 356 -385  2
3938500 2337500  5 31  4  15.0  963 301  2.4 7  9.2  80    0    0 358 -384  2
3938500 2337500  5 31  5  14.5  963 292  1.3 6  9.1  82    0    0 351 -382  2
3938500 2337500  5 31  6  14.4  964 287  1.2 6  9.2  85    0   27 345 -382  2
3938500 2337500  5 31  7  15.0  964 311  1.0 6  9.4  85    6   99 346 -386  2
3938500 2337500  5 31  8  16.4  964 197  0.2 5  9.2  78   71  201 343 -390  2
3938500 2337500  5 31  9  17.7  964 133  0.8 4  8.9  70  314  217 336 -395  2
3938500 2337500  5 31 10  19.1  964 234  1.0 2  8.7  62  550  178 324 -400  2
3938500 2337500  5 31 11  19.9  963 154  1.1 2  8.0  54  651  187 316 -404  2
3938500 2337500  5 31 12  21.9  962  55  0.9 2  8.0  49  711  191 323 -413  2
3938500 2337500  5 31 13  23.4  962 115  2.2 2  8.5  47  713  198 331 -426  2
3938500 2337500  5 31 14  24.5  962  87  1.0 3  8.3  42  565  262 340 -433  2
3938500 2337500  5 31 15  24.4  961  72  1.1 3  8.1  40  448  272 345 -435  2
3938500 2337500  5 31 16  25.0  960  87  1.3 4  8.0  39  119  301 350 -433  2
3938500 2337500  5 31 17  24.2  960   4  1.8 6  8.0  39    0  150 363 -427  2
3938500 2337500  5 31 18  19.6  961 324  5.0 5  7.4  43    0  108 355 -419  2
3938500 2337500  5 31 19  12.9  960 193  5.9 5  7.6  62    1   63 332 -411  2
3938500 2337500  5 31 20  12.8  962 227  4.4 7  8.3  85    0   22 331 -404  2
3938500 2337500  5 31 21  12.9  963 252  2.9 7  8.2  84    0    0 341 -396  2
3938500 2337500  5 31 22  12.7  964 338  3.1 8  7.9  81    0    0 345 -388  2
3938500 2337500  5 31 23  12.2  965 282  3.1 8  7.7  82    0    0 349 -385  2
3938500 2337500  5 31 24  11.9  965 250  2.8 8  7.9  86    0    0 347 -383  2
3938500 2337500  6  1  1  12.0  966 250  2.7 7  8.0  87    0    0 334 -379  2
3938500 2337500  6  1  2  12.1  966 263  1.9 7  8.1  88    0    0 335 -378  2
3938500 2337500  6  1  3  11.8  966 255  2.5 7  8.2  89    0    0 335 -377  2
3938500 2337500  6  1  4  11.6  966 263  1.7 7  8.1  90    0    0 334 -374  2
3938500 2337500  6  1  5  11.0  966 270  0.9 5  7.9  90    0    4 324 -371  2
3938500 2337500  6  1  6  10.6  966 251  1.2 3  7.7  91   36   54 303 -368  2
3938500 2337500  6  1  7  11.8  967 246  1.6 1  7.8  89  150   96 286 -371  2
3938500 2337500  6  1  8  14.1  968 222  1.7 2  7.8  80  312  110 287 -379  2
3938500 2337500  6  1  9  15.8  967 270  1.6 2  7.7  69  482  111 298 -390  2
3938500 2337500  6  1 10  17.1  967 276  1.6 2  7.4  60  644  100 304 -401  2
3938500 2337500  6  1 11  17.6  967 235  1.7 2  7.1  55  768   88 308 -412  2
3938500 2337500  6  1 12  19.9  967 198  1.1 2  7.2  51  831   87 314 -422  2
3938500 2337500  6  1 13  19.7  967 257  1.4 3  7.1  47  635  217 322 -430  2
3938500 2337500  6  1 14  20.6  966 224  1.6 4  6.7  44  726  139 330 -431  2
3938500 2337500  6  1 15  22.0  966 169  1.5 3  6.6  40  610  160 333 -429  2
3938500 2337500  6  1 16  21.7  965 182  0.7 5  5.9  35  262  263 335 -424  2
3938500 2337500  6  1 17  22.4  965 210  1.4 5  5.4  31  230  201 342 -415  2
3938500 2337500  6  1 18  22.4  964 210  0.8 5  5.2  29  251  108 342 -410  2
3938500 2337500  6  1 19  21.2  964 354  0.8 5  5.1  30   81   86 342 -407  2
3938500 2337500  6  1 20  18.8  964  28  1.3 6  5.3  35   19   34 343 -403  2
3938500 2337500  6  1 21  17.4  964  79  1.0 5  5.7  42    0    1 339 -397  2
3938500 2337500  6  1 22  16.0  964  87  1.5 4  6.8  55    0    0 330 -393  2
3938500 2337500  6  1 23  14.8  964  41  1.2 4  7.4  64    0    0 323 -391  2
3938500 2337500  6  1 24  14.4  964  92  2.1 6  7.4  68    0    0 329 -389  2
3938500 2337500  6  2  1  14.1  964  98  0.8 6  8.0  75    0    0 338 -388  2
3938500 2337500  6  2  2  14.1  964  90  0.7 5  8.1  77    0    0 334 -388  2
3938500 2337500  6  2  3  13.9  964  56  0.9 6  8.2  78    0    0 334 -388  2
3938500 2337500  6  2  4  13.8  963  70  1.3 6  8.2  79    0    0 339 -388  2
3938500 2337500  6  2  5  12.4  963  72  1.0 5  8.1  81    0    3 332 -387  2
3938500 2337500  6  2  6  13.2  963 126  0.7 4  8.0  82   15   53 321 -387  2
3938500 2337500  6  2  7  14.7  963 109  0.5 4  8.0  76   32  119 320 -387  2
3938500 2337500  6  2  8  15.7  963  17  0.4 3  8.3  73  165  196 319 -388  2
3938500 2337500  6  2  9  18.4  964 140  0.8 4  8.7  68  152  278 327 -388  2
3938500 2337500  6  2 10  18.7  964 139  1.1 6  8.6  61  126  345 346 -390  2
3938500 2337500  6  2 11  20.6  964 159  2.0 5  8.5  57  522  277 356 -394  2
3938500 2337500  6  2 12  22.9  963 198  2.1 4  8.8  52  718  209 355 -398  2
3938500 2337500  6  2 13  25.8  964 231  1.7 2  8.5  42  773  187 352 -402  2
3938500 2337500  6  2 14  26.8  963 246  1.7 2  8.1  36  748  181 352 -413  2
3938500 2337500  6  2 15  27.4  963 263  1.6 2  7.9  34  665  180 358 -423  2
3938500 2337500  6  2 16  28.0  963 234  1.3 2  8.0  33  505  194 363 -422  2
3938500 2337500  6  2 17  27.2  962  88  1.9 3  8.4  35  319  190 369 -422  2
3938500 2337500  6  2 18  25.2  962 200  1.1 7  8.2  37   24  149 380 -422  2
3938500 2337500  6  2 19  23.2  962 210  3.5 7  8.3  42    0   34 386 -417  2
3938500 2337500  6  2 20  19.0  961 216  1.9 7 10.1  61    0   20 379 -412  2
3938500 2337500  6  2 21  18.4  962 117  0.3 7 11.8  83    0    0 373 -405  2
3938500 2337500  6  2 22  17.2  962 181  1.1 5 11.6  86    0    0 362 -401  2
3938500 2337500  6  2 23  17.0  962 188  1.6 5 11.5  89    0    0 350 -399  2
3938500 2337500  6  2 24  16.9  962 191  4.0 7 11.9  93    0    0 356 -398  2
3938500 2337500  6  3  1  15.4  964 188  3.0 7 11.6  95    0    0 361 -397  2
3938500 2337500  6  3  2  15.6  965 253  4.2 7 10.6  92    0    0 357 -395  2
3938500 2337500  6  3  3  14.4  966 289  2.9 7 10.3  91    0    0 355 -391  2
3938500 2337500  6  3  4  13.9  967 256  1.7 8 10.0  94    0    0 356 -388  2
3938500 2337500  6  3  5  13.7  967 193  2.2 8  9.8  95    0    1 358 -386  2
3938500 2337500  6  3  6  13.7  968 205  1.0 8  9.8  95    0   22 358 -384  2
3938500 2337500  6  3  7  14.1  968 191  0.8 6 10.0  96    0   54 350 -384  2
3938500 2337500  6  3  8  14.8  968 259  0.6 7 10.2  95    0   69 347 -388  2
3938500 2337500  6  3  9  15.5  968 188  0.4 8 10.5  93    0  109 358 -397  2
3938500 2337500  6  3 10  15.9  969 135  1.7 8 10.9  93    0   80 365 -407  2
3938500 2337500  6  3 11  15.6  969 106  2.4 7 10.7  91  407   83 359 -417  2
3938500 2337500  6  3 12  16.4  969 104  1.1 8 10.3  86    0  195 357 -424  2
3938500 2337500  6  3 13  16.3  969  82  2.1 8 10.8  88    0  169 362 -430  2
3938500 2337500  6  3 14  17.0  968 138  1.6 8 11.5  92  166  211 364 -436  2
3938500 2337500  6  3 15  18.0  969 137  1.8 6 11.2  85  381   78 357 -436  2
3938500 2337500  6  3 16  17.9  968 154  1.4 8 10.8  80   83  178 358 -433  2
3938500 2337500  6  3 17  17.9  968 149  1.5 8 11.0  81   52  146 364 -430  2
3938500 2337500  6  3 18  18.8  968 120  0.2 8 11.0  79  175   35 366 -424  2
