timestep;aFRR_neg_cap_EUR_MW_h
23956200;5.71
23957100;5.71
23958000;5.71
23958900;5.71
23959800;5.71
23960700;5.71
23961600;9.24
23962500;9.24
23963400;9.24
23964300;9.24
23965200;9.24
23966100;9.24
23967000;9.24
23967900;9.24
23968800;9.24
23969700;9.24
23970600;9.24
23971500;9.24
23972400;9.24
23973300;9.24
23974200;9.24
23975100;9.24
23976000;19.75
23976900;19.75
23977800;19.75
23978700;19.75
23979600;19.75
23980500;19.75
23981400;19.75
23982300;19.75
23983200;19.75
23984100;19.75
23985000;19.75
23985900;19.75
23986800;19.75
23987700;19.75
23988600;19.75
23989500;19.75
23990400;5.41
23991300;5.41
23992200;5.41
23993100;5.41
23994000;5.41
23994900;5.41
23995800;5.41
23996700;5.41
23997600;5.41
23998500;5.41
23999400;5.41
24000300;5.41
24001200;5.41
24002100;5.41
24003000;5.41
24003900;5.41
24004800;1.8
24005700;1.8
24006600;1.8
24007500;1.8
24008400;1.8
24009300;1.8
24010200;1.8
24011100;1.8
24012000;1.8
24012900;1.8
24013800;1.8
24014700;1.8
24015600;1.8
24016500;1.8
24017400;1.8
24018300;1.8
24019200;7.17
24020100;7.17
24021000;7.17
24021900;7.17
24022800;7.17
24023700;7.17
24024600;7.17
24025500;7.17
24026400;7.17
24027300;7.17
24028200;7.17
24029100;7.17
24030000;7.17
24030900;7.17
24031800;7.17
24032700;7.17
24033600;5
24034500;5
24035400;5
24036300;5
24037200;5
24038100;5
24039000;5
24039900;5
24040800;5
24041700;5
24042600;5
24043500;5
24044400;5
24045300;5
24046200;5
24047100;5
24048000;8.66
24048900;8.66
24049800;8.66
24050700;8.66
24051600;8.66
24052500;8.66
24053400;8.66
24054300;8.66
24055200;8.66
24056100;8.66
24057000;8.66
24057900;8.66
24058800;8.66
24059700;8.66
24060600;8.66
24061500;8.66
24062400;20.6
24063300;20.6
24064200;20.6
24065100;20.6
24066000;20.6
24066900;20.6
24067800;20.6
24068700;20.6
24069600;20.6
24070500;20.6
24071400;20.6
24072300;20.6
24073200;20.6
24074100;20.6
24075000;20.6
24075900;20.6
24076800;4.83
24077700;4.83
24078600;4.83
24079500;4.83
24080400;4.83
24081300;4.83
24082200;4.83
24083100;4.83
24084000;4.83
24084900;4.83
24085800;4.83
24086700;4.83
24087600;4.83
24088500;4.83
24089400;4.83
24090300;4.83
24091200;1.63
24092100;1.63
24093000;1.63
24093900;1.63
24094800;1.63
24095700;1.63
24096600;1.63
24097500;1.63
24098400;1.63
24099300;1.63
24100200;1.63
24101100;1.63
24102000;1.63
24102900;1.63
24103800;1.63
24104700;1.63
24105600;6.64
24106500;6.64
24107400;6.64
24108300;6.64
24109200;6.64
24110100;6.64
24111000;6.64
24111900;6.64
24112800;6.64
24113700;6.64
24114600;6.64
24115500;6.64
24116400;6.64
24117300;6.64
24118200;6.64
24119100;6.64
24120000;4.92
24120900;4.92
24121800;4.92
24122700;4.92
24123600;4.92
24124500;4.92
24125400;4.92
24126300;4.92
24127200;4.92
24128100;4.92
24129000;4.92
24129900;4.92
24130800;4.92
24131700;4.92
24132600;4.92
24133500;4.92
24134400;13.12
24135300;13.12
24136200;13.12
24137100;13.12
24138000;13.12
24138900;13.12
24139800;13.12
24140700;13.12
24141600;13.12
24142500;13.12
24143400;13.12
24144300;13.12
24145200;13.12
24146100;13.12
24147000;13.12
24147900;13.12
24148800;37.84
24149700;37.84
24150600;37.84
24151500;37.84
24152400;37.84
24153300;37.84
24154200;37.84
24155100;37.84
24156000;37.84
24156900;37.84
24157800;37.84
24158700;37.84
24159600;37.84
24160500;37.84
24161400;37.84
24162300;37.84
24163200;5.61
24164100;5.61
24165000;5.61
24165900;5.61
24166800;5.61
24167700;5.61
24168600;5.61
24169500;5.61
24170400;5.61
24171300;5.61
24172200;5.61
24173100;5.61
24174000;5.61
24174900;5.61
24175800;5.61
24176700;5.61
24177600;1.93
24178500;1.93
24179400;1.93
24180300;1.93
24181200;1.93
24182100;1.93
24183000;1.93
24183900;1.93
24184800;1.93
24185700;1.93
24186600;1.93
24187500;1.93
24188400;1.93
24189300;1.93
24190200;1.93
24191100;1.93
24192000;7.41
24192900;7.41
24193800;7.41
24194700;7.41
24195600;7.41
24196500;7.41
24197400;7.41
24198300;7.41
24199200;7.41
24200100;7.41
24201000;7.41
24201900;7.41
24202800;7.41
24203700;7.41
24204600;7.41
24205500;7.41
24206400;5.28
24207300;5.28
24208200;5.28
24209100;5.28
24210000;5.28
24210900;5.28
24211800;5.28
24212700;5.28
24213600;5.28
24214500;5.28
24215400;5.28
24216300;5.28
24217200;5.28
24218100;5.28
24219000;5.28
24219900;5.28
24220800;10.41
24221700;10.41
24222600;10.41
24223500;10.41
24224400;10.41
24225300;10.41
24226200;10.41
24227100;10.41
24228000;10.41
24228900;10.41
24229800;10.41
24230700;10.41
24231600;10.41
24232500;10.41
24233400;10.41
24234300;10.41
24235200;26.61
24236100;26.61
24237000;26.61
24237900;26.61
24238800;26.61
24239700;26.61
24240600;26.61
24241500;26.61
24242400;26.61
24243300;26.61
24244200;26.61
24245100;26.61
24246000;26.61
24246900;26.61
24247800;26.61
24248700;26.61
24249600;4.59
24250500;4.59
24251400;4.59
24252300;4.59
24253200;4.59
24254100;4.59
24255000;4.59
24255900;4.59
24256800;4.59
24257700;4.59
24258600;4.59
24259500;4.59
24260400;4.59
24261300;4.59
24262200;4.59
24263100;4.59
24264000;1.87
24264900;1.87
24265800;1.87
24266700;1.87
24267600;1.87
24268500;1.87
24269400;1.87
24270300;1.87
24271200;1.87
24272100;1.87
24273000;1.87
24273900;1.87
24274800;1.87
24275700;1.87
24276600;1.87
24277500;1.87
24278400;6.51
24279300;6.51
24280200;6.51
24281100;6.51
24282000;6.51
24282900;6.51
24283800;6.51
24284700;6.51
24285600;6.51
24286500;6.51
24287400;6.51
24288300;6.51
24289200;6.51
24290100;6.51
24291000;6.51
24291900;6.51
24292800;4.99
24293700;4.99
24294600;4.99
24295500;4.99
24296400;4.99
24297300;4.99
24298200;4.99
24299100;4.99
24300000;4.99
24300900;4.99
24301800;4.99
24302700;4.99
24303600;4.99
24304500;4.99
24305400;4.99
24306300;4.99
24307200;7.95
24308100;7.95
24309000;7.95
24309900;7.95
24310800;7.95
24311700;7.95
24312600;7.95
24313500;7.95
24314400;7.95
24315300;7.95
24316200;7.95
24317100;7.95
24318000;7.95
24318900;7.95
24319800;7.95
24320700;7.95
24321600;19.44
24322500;19.44
24323400;19.44
24324300;19.44
24325200;19.44
24326100;19.44
24327000;19.44
24327900;19.44
24328800;19.44
24329700;19.44
24330600;19.44
24331500;19.44
24332400;19.44
24333300;19.44
24334200;19.44
24335100;19.44
24336000;3.79
24336900;3.79
24337800;3.79
24338700;3.79
24339600;3.79
24340500;3.79
24341400;3.79
24342300;3.79
24343200;3.79
24344100;3.79
24345000;3.79
24345900;3.79
24346800;3.79
24347700;3.79
24348600;3.79
24349500;3.79
24350400;1.78
24351300;1.78
24352200;1.78
24353100;1.78
24354000;1.78
24354900;1.78
24355800;1.78
24356700;1.78
24357600;1.78
24358500;1.78
24359400;1.78
24360300;1.78
24361200;1.78
24362100;1.78
24363000;1.78
24363900;1.78
24364800;6.88
24365700;6.88
24366600;6.88
24367500;6.88
24368400;6.88
24369300;6.88
24370200;6.88
24371100;6.88
24372000;6.88
24372900;6.88
24373800;6.88
24374700;6.88
24375600;6.88
24376500;6.88
24377400;6.88
24378300;6.88
24379200;4.54
24380100;4.54
24381000;4.54
24381900;4.54
24382800;4.54
24383700;4.54
24384600;4.54
24385500;4.54
24386400;4.54
24387300;4.54
24388200;4.54
24389100;4.54
24390000;4.54
24390900;4.54
24391800;4.54
24392700;4.54
24393600;7.04
24394500;7.04
24395400;7.04
24396300;7.04
24397200;7.04
24398100;7.04
24399000;7.04
24399900;7.04
24400800;7.04
24401700;7.04
24402600;7.04
24403500;7.04
24404400;7.04
24405300;7.04
24406200;7.04
24407100;7.04
24408000;17.95
24408900;17.95
24409800;17.95
24410700;17.95
24411600;17.95
24412500;17.95
24413400;17.95
24414300;17.95
24415200;17.95
24416100;17.95
24417000;17.95
24417900;17.95
24418800;17.95
24419700;17.95
24420600;17.95
24421500;17.95
24422400;3.38
24423300;3.38
24424200;3.38
24425100;3.38
24426000;3.38
24426900;3.38
24427800;3.38
24428700;3.38
24429600;3.38
24430500;3.38
24431400;3.38
24432300;3.38
24433200;3.38
24434100;3.38
24435000;3.38
24435900;3.38
24436800;1.63
24437700;1.63
24438600;1.63
24439500;1.63
24440400;1.63
24441300;1.63
24442200;1.63
24443100;1.63
24444000;1.63
24444900;1.63
24445800;1.63
24446700;1.63
24447600;1.63
24448500;1.63
24449400;1.63
24450300;1.63
24451200;7.07
24452100;7.07
24453000;7.07
24453900;7.07
24454800;7.07
24455700;7.07
24456600;7.07
24457500;7.07
24458400;7.07
24459300;7.07
24460200;7.07
24461100;7.07
24462000;7.07
24462900;7.07
24463800;7.07
24464700;7.07
24465600;4.76
24466500;4.76
24467400;4.76
24468300;4.76
24469200;4.76
24470100;4.76
24471000;4.76
24471900;4.76
24472800;4.76
24473700;4.76
24474600;4.76
24475500;4.76
24476400;4.76
24477300;4.76
24478200;4.76
24479100;4.76
24480000;11.53
24480900;11.53
24481800;11.53
24482700;11.53
24483600;11.53
24484500;11.53
24485400;11.53
24486300;11.53
24487200;11.53
24488100;11.53
24489000;11.53
24489900;11.53
24490800;11.53
24491700;11.53
24492600;11.53
24493500;11.53
24494400;28.01
24495300;28.01
24496200;28.01
24497100;28.01
24498000;28.01
24498900;28.01
24499800;28.01
24500700;28.01
24501600;28.01
24502500;28.01
24503400;28.01
24504300;28.01
24505200;28.01
24506100;28.01
24507000;28.01
24507900;28.01
24508800;3.31
24509700;3.31
24510600;3.31
24511500;3.31
24512400;3.31
24513300;3.31
24514200;3.31
24515100;3.31
24516000;3.31
24516900;3.31
24517800;3.31
24518700;3.31
24519600;3.31
24520500;3.31
24521400;3.31
24522300;3.31
24523200;1.48
24524100;1.48
24525000;1.48
24525900;1.48
24526800;1.48
24527700;1.48
24528600;1.48
24529500;1.48
24530400;1.48
24531300;1.48
24532200;1.48
24533100;1.48
24534000;1.48
24534900;1.48
24535800;1.48
24536700;1.48
24537600;6.71
24538500;6.71
24539400;6.71
24540300;6.71
24541200;6.71
24542100;6.71
24543000;6.71
24543900;6.71
24544800;6.71
24545700;6.71
24546600;6.71
24547500;6.71
24548400;6.71
24549300;6.71
24550200;6.71
24551100;6.71
24552000;5.17
24552900;5.17
24553800;5.17
24554700;5.17
24555600;5.17
24556500;5.17
24557400;5.17
24558300;5.17
24559200;5.17
24560100;5.17
24561000;5.17
24561900;5.17
24562800;5.17
24563700;5.17
24564600;5.17
24565500;5.17
24566400;11.45
24567300;11.45
24568200;11.45
24569100;11.45
24570000;11.45
24570900;11.45
24571800;11.45
24572700;11.45
24573600;11.45
24574500;11.45
24575400;11.45
24576300;11.45
24577200;11.45
24578100;11.45
24579000;11.45
24579900;11.45
24580800;24.57
24581700;24.57
24582600;24.57
24583500;24.57
24584400;24.57
24585300;24.57
24586200;24.57
24587100;24.57
24588000;24.57
24588900;24.57
24589800;24.57
24590700;24.57
24591600;24.57
24592500;24.57
24593400;24.57
24594300;24.57
24595200;3.64
24596100;3.64
24597000;3.64
24597900;3.64
24598800;3.64
24599700;3.64
24600600;3.64
24601500;3.64
24602400;3.64
24603300;3.64
24604200;3.64
24605100;3.64
24606000;3.64
24606900;3.64
24607800;3.64
24608700;3.64
24609600;1.33
24610500;1.33
24611400;1.33
24612300;1.33
24613200;1.33
24614100;1.33
24615000;1.33
24615900;1.33
24616800;1.33
24617700;1.33
24618600;1.33
24619500;1.33
24620400;1.33
24621300;1.33
24622200;1.33
24623100;1.33
24624000;6.24
24624900;6.24
24625800;6.24
24626700;6.24
24627600;6.24
24628500;6.24
24629400;6.24
24630300;6.24
24631200;6.24
24632100;6.24
24633000;6.24
24633900;6.24
24634800;6.24
24635700;6.24
24636600;6.24
24637500;6.24
24638400;4.84
24639300;4.84
24640200;4.84
24641100;4.84
24642000;4.84
24642900;4.84
24643800;4.84
24644700;4.84
24645600;4.84
24646500;4.84
24647400;4.84
24648300;4.84
24649200;4.84
24650100;4.84
24651000;4.84
24651900;4.84
24652800;11.56
24653700;11.56
24654600;11.56
24655500;11.56
24656400;11.56
24657300;11.56
24658200;11.56
24659100;11.56
24660000;11.56
24660900;11.56
24661800;11.56
24662700;11.56
24663600;11.56
24664500;11.56
24665400;11.56
24666300;11.56
24667200;26.58
24668100;26.58
24669000;26.58
24669900;26.58
24670800;26.58
24671700;26.58
24672600;26.58
24673500;26.58
24674400;26.58
24675300;26.58
24676200;26.58
24677100;26.58
24678000;26.58
24678900;26.58
24679800;26.58
24680700;26.58
24681600;3.7
24682500;3.7
24683400;3.7
24684300;3.7
24685200;3.7
24686100;3.7
24687000;3.7
24687900;3.7
24688800;3.7
24689700;3.7
24690600;3.7
24691500;3.7
24692400;3.7
24693300;3.7
24694200;3.7
24695100;3.7
24696000;2.12
24696900;2.12
24697800;2.12
24698700;2.12
24699600;2.12
24700500;2.12
24701400;2.12
24702300;2.12
24703200;2.12
24704100;2.12
24705000;2.12
24705900;2.12
24706800;2.12
24707700;2.12
24708600;2.12
24709500;2.12
24710400;10.36
24711300;10.36
24712200;10.36
24713100;10.36
24714000;10.36
24714900;10.36
24715800;10.36
24716700;10.36
24717600;10.36
24718500;10.36
24719400;10.36
24720300;10.36
24721200;10.36
24722100;10.36
24723000;10.36
24723900;10.36
24724800;9.85
24725700;9.85
24726600;9.85
24727500;9.85
24728400;9.85
24729300;9.85
24730200;9.85
24731100;9.85
24732000;9.85
24732900;9.85
24733800;9.85
24734700;9.85
24735600;9.85
24736500;9.85
24737400;9.85
24738300;9.85
24739200;20.21
24740100;20.21
24741000;20.21
24741900;20.21
24742800;20.21
24743700;20.21
24744600;20.21
24745500;20.21
24746400;20.21
24747300;20.21
24748200;20.21
24749100;20.21
24750000;20.21
24750900;20.21
24751800;20.21
24752700;20.21
24753600;45.71
24754500;45.71
24755400;45.71
24756300;45.71
24757200;45.71
24758100;45.71
24759000;45.71
24759900;45.71
24760800;45.71
24761700;45.71
24762600;45.71
24763500;45.71
24764400;45.71
24765300;45.71
24766200;45.71
24767100;45.71
24768000;8.85
24768900;8.85
24769800;8.85
24770700;8.85
24771600;8.85
24772500;8.85
24773400;8.85
24774300;8.85
24775200;8.85
24776100;8.85
24777000;8.85
24777900;8.85
24778800;8.85
24779700;8.85
24780600;8.85
24781500;8.85
24782400;2.45
24783300;2.45
24784200;2.45
24785100;2.45
24786000;2.45
24786900;2.45
24787800;2.45
24788700;2.45
24789600;2.45
24790500;2.45
24791400;2.45
24792300;2.45
24793200;2.45
24794100;2.45
24795000;2.45
24795900;2.45
24796800;9.63
24797700;9.63
24798600;9.63
24799500;9.63
24800400;9.63
24801300;9.63
24802200;9.63
24803100;9.63
24804000;9.63
24804900;9.63
24805800;9.63
24806700;9.63
24807600;9.63
24808500;9.63
24809400;9.63
24810300;9.63
24811200;7.9
24812100;7.9
24813000;7.9
24813900;7.9
24814800;7.9
24815700;7.9
24816600;7.9
24817500;7.9
24818400;7.9
24819300;7.9
24820200;7.9
24821100;7.9
24822000;7.9
24822900;7.9
24823800;7.9
24824700;7.9
24825600;13.35
24826500;13.35
24827400;13.35
24828300;13.35
24829200;13.35
24830100;13.35
24831000;13.35
24831900;13.35
24832800;13.35
24833700;13.35
24834600;13.35
24835500;13.35
24836400;13.35
24837300;13.35
24838200;13.35
24839100;13.35
24840000;25.15
24840900;25.15
24841800;25.15
24842700;25.15
24843600;25.15
24844500;25.15
24845400;25.15
24846300;25.15
24847200;25.15
24848100;25.15
24849000;25.15
24849900;25.15
24850800;25.15
24851700;25.15
24852600;25.15
24853500;25.15
24854400;5.93
24855300;5.93
24856200;5.93
24857100;5.93
24858000;5.93
24858900;5.93
24859800;5.93
24860700;5.93
24861600;5.93
24862500;5.93
24863400;5.93
24864300;5.93
24865200;5.93
24866100;5.93
24867000;5.93
24867900;5.93
24868800;2.27
24869700;2.27
24870600;2.27
24871500;2.27
24872400;2.27
24873300;2.27
24874200;2.27
24875100;2.27
24876000;2.27
24876900;2.27
24877800;2.27
24878700;2.27
24879600;2.27
24880500;2.27
24881400;2.27
24882300;2.27
24883200;8.67
24884100;8.67
24885000;8.67
24885900;8.67
24886800;8.67
24887700;8.67
24888600;8.67
24889500;8.67
24890400;8.67
24891300;8.67
24892200;8.67
24893100;8.67
24894000;8.67
24894900;8.67
24895800;8.67
24896700;8.67
24897600;7.63
24898500;7.63
24899400;7.63
24900300;7.63
24901200;7.63
24902100;7.63
24903000;7.63
24903900;7.63
24904800;7.63
24905700;7.63
24906600;7.63
24907500;7.63
24908400;7.63
24909300;7.63
24910200;7.63
24911100;7.63
24912000;13.46
24912900;13.46
24913800;13.46
24914700;13.46
24915600;13.46
24916500;13.46
24917400;13.46
24918300;13.46
24919200;13.46
24920100;13.46
24921000;13.46
24921900;13.46
24922800;13.46
24923700;13.46
24924600;13.46
24925500;13.46
24926400;23.08
24927300;23.08
24928200;23.08
24929100;23.08
24930000;23.08
24930900;23.08
24931800;23.08
24932700;23.08
24933600;23.08
24934500;23.08
24935400;23.08
24936300;23.08
24937200;23.08
24938100;23.08
24939000;23.08
24939900;23.08
24940800;6.89
24941700;6.89
24942600;6.89
24943500;6.89
24944400;6.89
24945300;6.89
24946200;6.89
24947100;6.89
24948000;6.89
24948900;6.89
24949800;6.89
24950700;6.89
24951600;6.89
24952500;6.89
24953400;6.89
24954300;6.89
24955200;4.97
24956100;4.97
24957000;4.97
24957900;4.97
24958800;4.97
24959700;4.97
24960600;4.97
24961500;4.97
24962400;4.97
24963300;4.97
24964200;4.97
24965100;4.97
24966000;4.97
24966900;4.97
24967800;4.97
24968700;4.97
24969600;14.32
24970500;14.32
24971400;14.32
24972300;14.32
24973200;14.32
24974100;14.32
24975000;14.32
24975900;14.32
24976800;14.32
24977700;14.32
24978600;14.32
24979500;14.32
24980400;14.32
24981300;14.32
24982200;14.32
24983100;14.32
24984000;12.29
24984900;12.29
24985800;12.29
24986700;12.29
24987600;12.29
24988500;12.29
24989400;12.29
24990300;12.29
24991200;12.29
24992100;12.29
24993000;12.29
24993900;12.29
24994800;12.29
24995700;12.29
24996600;12.29
24997500;12.29
24998400;18.57
24999300;18.57
25000200;18.57
25001100;18.57
25002000;18.57
25002900;18.57
25003800;18.57
25004700;18.57
25005600;18.57
25006500;18.57
25007400;18.57
25008300;18.57
25009200;18.57
25010100;18.57
25011000;18.57
25011900;18.57
25012800;36.38
25013700;36.38
25014600;36.38
25015500;36.38
25016400;36.38
25017300;36.38
25018200;36.38
25019100;36.38
25020000;36.38
25020900;36.38
25021800;36.38
25022700;36.38
25023600;36.38
25024500;36.38
25025400;36.38
25026300;36.38
25027200;9.28
25028100;9.28
25029000;9.28
25029900;9.28
25030800;9.28
25031700;9.28
25032600;9.28
25033500;9.28
25034400;9.28
25035300;9.28
25036200;9.28
25037100;9.28
25038000;9.28
25038900;9.28
25039800;9.28
25040700;9.28
25041600;5.86
25042500;5.86
25043400;5.86
25044300;5.86
25045200;5.86
25046100;5.86
25047000;5.86
25047900;5.86
25048800;5.86
25049700;5.86
25050600;5.86
25051500;5.86
25052400;5.86
25053300;5.86
25054200;5.86
25055100;5.86
25056000;22.14
25056900;22.14
25057800;22.14
25058700;22.14
25059600;22.14
25060500;22.14
25061400;22.14
25062300;22.14
25063200;22.14
25064100;22.14
25065000;22.14
25065900;22.14
25066800;22.14
25067700;22.14
25068600;22.14
25069500;22.14
25070400;13.84
25071300;13.84
25072200;13.84
25073100;13.84
25074000;13.84
25074900;13.84
25075800;13.84
25076700;13.84
25077600;13.84
25078500;13.84
25079400;13.84
25080300;13.84
25081200;13.84
25082100;13.84
25083000;13.84
25083900;13.84
25084800;17.2
25085700;17.2
25086600;17.2
25087500;17.2
25088400;17.2
25089300;17.2
25090200;17.2
25091100;17.2
25092000;17.2
25092900;17.2
25093800;17.2
25094700;17.2
25095600;17.2
25096500;17.2
25097400;17.2
25098300;17.2
25099200;30.38
25100100;30.38
25101000;30.38
25101900;30.38
25102800;30.38
25103700;30.38
25104600;30.38
25105500;30.38
25106400;30.38
25107300;30.38
25108200;30.38
25109100;30.38
25110000;30.38
25110900;30.38
25111800;30.38
25112700;30.38
25113600;7.34
25114500;7.34
25115400;7.34
25116300;7.34
25117200;7.34
25118100;7.34
25119000;7.34
25119900;7.34
25120800;7.34
25121700;7.34
25122600;7.34
25123500;7.34
25124400;7.34
25125300;7.34
25126200;7.34
25127100;7.34
25128000;4.61
25128900;4.61
25129800;4.61
25130700;4.61
25131600;4.61
25132500;4.61
25133400;4.61
25134300;4.61
25135200;4.61
25136100;4.61
25137000;4.61
25137900;4.61
25138800;4.61
25139700;4.61
25140600;4.61
25141500;4.61
25142400;14.48
25143300;14.48
25144200;14.48
25145100;14.48
25146000;14.48
25146900;14.48
25147800;14.48
25148700;14.48
25149600;14.48
25150500;14.48
25151400;14.48
25152300;14.48
25153200;14.48
25154100;14.48
25155000;14.48
25155900;14.48
25156800;10.08
25157700;10.08
25158600;10.08
25159500;10.08
25160400;10.08
25161300;10.08
25162200;10.08
25163100;10.08
25164000;10.08
25164900;10.08
25165800;10.08
25166700;10.08
25167600;10.08
25168500;10.08
25169400;10.08
25170300;10.08
25171200;12.88
25172100;12.88
25173000;12.88
25173900;12.88
25174800;12.88
25175700;12.88
25176600;12.88
25177500;12.88
25178400;12.88
25179300;12.88
25180200;12.88
25181100;12.88
25182000;12.88
25182900;12.88
25183800;12.88
25184700;12.88
25185600;21.93
25186500;21.93
25187400;21.93
25188300;21.93
25189200;21.93
25190100;21.93
25191000;21.93
25191900;21.93
25192800;21.93
25193700;21.93
25194600;21.93
25195500;21.93
25196400;21.93
25197300;21.93
25198200;21.93
25199100;21.93
25200000;5.58
25200900;5.58
25201800;5.58
25202700;5.58
25203600;5.58
25204500;5.58
25205400;5.58
25206300;5.58
25207200;5.58
25208100;5.58
25209000;5.58
25209900;5.58
25210800;5.58
25211700;5.58
25212600;5.58
25213500;5.58
25214400;4.09
25215300;4.09
25216200;4.09
25217100;4.09
25218000;4.09
25218900;4.09
25219800;4.09
25220700;4.09
25221600;4.09
25222500;4.09
25223400;4.09
25224300;4.09
25225200;4.09
25226100;4.09
25227000;4.09
25227900;4.09
25228800;10.99
25229700;10.99
25230600;10.99
25231500;10.99
25232400;10.99
25233300;10.99
25234200;10.99
25235100;10.99
25236000;10.99
25236900;10.99
25237800;10.99
25238700;10.99
25239600;10.99
25240500;10.99
25241400;10.99
25242300;10.99
25243200;7.62
25244100;7.62
25245000;7.62
25245900;7.62
25246800;7.62
25247700;7.62
25248600;7.62
25249500;7.62
25250400;7.62
25251300;7.62
25252200;7.62
25253100;7.62
25254000;7.62
25254900;7.62
25255800;7.62
25256700;7.62
25257600;10.85
25258500;10.85
25259400;10.85
25260300;10.85
25261200;10.85
25262100;10.85
25263000;10.85
25263900;10.85
25264800;10.85
25265700;10.85
25266600;10.85
25267500;10.85
25268400;10.85
25269300;10.85
25270200;10.85
25271100;10.85
25272000;23.79
25272900;23.79
25273800;23.79
25274700;23.79
25275600;23.79
25276500;23.79
25277400;23.79
25278300;23.79
25279200;23.79
25280100;23.79
25281000;23.79
25281900;23.79
25282800;23.79
25283700;23.79
25284600;23.79
25285500;23.79
25286400;4.8
25287300;4.8
25288200;4.8
25289100;4.8
25290000;4.8
25290900;4.8
25291800;4.8
25292700;4.8
25293600;4.8
25294500;4.8
25295400;4.8
25296300;4.8
25297200;4.8
25298100;4.8
25299000;4.8
25299900;4.8
25300800;3.5
25301700;3.5
25302600;3.5
25303500;3.5
25304400;3.5
25305300;3.5
25306200;3.5
25307100;3.5
25308000;3.5
25308900;3.5
25309800;3.5
25310700;3.5
25311600;3.5
25312500;3.5
25313400;3.5
25314300;3.5
25315200;9.15
25316100;9.15
25317000;9.15
25317900;9.15
25318800;9.15
25319700;9.15
25320600;9.15
25321500;9.15
25322400;9.15
25323300;9.15
25324200;9.15
25325100;9.15
25326000;9.15
25326900;9.15
25327800;9.15
25328700;9.15
25329600;6.57
25330500;6.57
25331400;6.57
25332300;6.57
25333200;6.57
25334100;6.57
25335000;6.57
25335900;6.57
25336800;6.57
25337700;6.57
25338600;6.57
25339500;6.57
25340400;6.57
25341300;6.57
25342200;6.57
25343100;6.57
25344000;14.42
25344900;14.42
25345800;14.42
25346700;14.42
25347600;14.42
25348500;14.42
25349400;14.42
25350300;14.42
25351200;14.42
25352100;14.42
25353000;14.42
25353900;14.42
25354800;14.42
25355700;14.42
25356600;14.42
25357500;14.42
25358400;38.93
25359300;38.93
25360200;38.93
25361100;38.93
25362000;38.93
25362900;38.93
25363800;38.93
25364700;38.93
25365600;38.93
25366500;38.93
25367400;38.93
25368300;38.93
25369200;38.93
25370100;38.93
25371000;38.93
25371900;38.93
25372800;6.63
25373700;6.63
25374600;6.63
25375500;6.63
25376400;6.63
25377300;6.63
25378200;6.63
25379100;6.63
25380000;6.63
25380900;6.63
25381800;6.63
25382700;6.63
25383600;6.63
25384500;6.63
25385400;6.63
25386300;6.63
25387200;5.69
25388100;5.69
25389000;5.69
25389900;5.69
25390800;5.69
25391700;5.69
25392600;5.69
25393500;5.69
25394400;5.69
25395300;5.69
25396200;5.69
25397100;5.69
25398000;5.69
25398900;5.69
25399800;5.69
25400700;5.69
25401600;20.82
25402500;20.82
25403400;20.82
25404300;20.82
25405200;20.82
25406100;20.82
25407000;20.82
25407900;20.82
25408800;20.82
25409700;20.82
25410600;20.82
25411500;20.82
25412400;20.82
25413300;20.82
25414200;20.82
25415100;20.82
25416000;10.9
25416900;10.9
25417800;10.9
25418700;10.9
25419600;10.9
25420500;10.9
25421400;10.9
25422300;10.9
25423200;10.9
25424100;10.9
25425000;10.9
25425900;10.9
25426800;10.9
25427700;10.9
25428600;10.9
25429500;10.9
25430400;10.23
25431300;10.23
25432200;10.23
25433100;10.23
25434000;10.23
25434900;10.23
25435800;10.23
25436700;10.23
25437600;10.23
25438500;10.23
25439400;10.23
25440300;10.23
25441200;10.23
25442100;10.23
25443000;10.23
25443900;10.23
25444800;23.67
25445700;23.67
25446600;23.67
25447500;23.67
25448400;23.67
25449300;23.67
25450200;23.67
25451100;23.67
25452000;23.67
25452900;23.67
25453800;23.67
25454700;23.67
25455600;23.67
25456500;23.67
25457400;23.67
25458300;23.67
25459200;4.91
25460100;4.91
25461000;4.91
25461900;4.91
25462800;4.91
25463700;4.91
25464600;4.91
25465500;4.91
25466400;4.91
25467300;4.91
25468200;4.91
25469100;4.91
25470000;4.91
25470900;4.91
25471800;4.91
25472700;4.91
25473600;4.15
25474500;4.15
25475400;4.15
25476300;4.15
25477200;4.15
25478100;4.15
25479000;4.15
25479900;4.15
25480800;4.15
25481700;4.15
25482600;4.15
25483500;4.15
25484400;4.15
25485300;4.15
25486200;4.15
25487100;4.15
25488000;12.82
25488900;12.82
25489800;12.82
25490700;12.82
25491600;12.82
25492500;12.82
25493400;12.82
25494300;12.82
25495200;12.82
25496100;12.82
25497000;12.82
25497900;12.82
25498800;12.82
25499700;12.82
25500600;12.82
25501500;12.82
25502400;8.92
25503300;8.92
25504200;8.92
25505100;8.92
25506000;8.92
25506900;8.92
25507800;8.92
25508700;8.92
25509600;8.92
25510500;8.92
25511400;8.92
25512300;8.92
25513200;8.92
25514100;8.92
25515000;8.92
25515900;8.92
25516800;8.27
25517700;8.27
25518600;8.27
25519500;8.27
25520400;8.27
25521300;8.27
25522200;8.27
25523100;8.27
25524000;8.27
25524900;8.27
25525800;8.27
25526700;8.27
25527600;8.27
25528500;8.27
25529400;8.27
25530300;8.27
25531200;19.51
