timestep;TWW Bedarf dezentral Booster;TWW Bedarf Vorerwärmung DLE (bis 40°C);TWW Bedarf dezentral DLE (40-56°C)
11605500;39,31280215;56,48668287;30,12623086
11606400;37,94864107;56,35208094;30,05444317
11607300;41,05110763;65,7250028;35,05333483
11608200;34,04800768;57,41439358;30,62100991
11609100;45,32276924;69,20725617;36,91053662
11610000;46,71811028;70,31694079;37,50236842
11610900;48,51476466;72,2117043;38,51290896
11611800;51,09509424;72,28580827;38,55243108
11612700;61,92288298;85,52098929;45,61119429
11613600;48,20473841;68,13578445;36,33908504
11614500;30,19336312;51,11446958;27,26105044
11615400;28,34468551;46,75595831;24,9365111
11616300;27,55419828;44,73822015;23,86038408
11617200;23,52055575;48,20246743;25,70798263
11618100;22,56114382;40,33373548;21,51132559
11619000;27,84412164;46,78156826;24,95016974
11619900;19,8311486;39,12155821;20,86483105
11620800;32,06631278;48,12263891;25,66540742
11621700;25,54256311;42,66041322;22,75222039
11622600;29,22672914;46,46302259;24,78027871
11623500;14,93806966;31,24925082;16,66626711
11624400;11,71194707;26,20707515;13,97710675
11625300;14,17883517;28,8257873;15,37375323
11626200;13,99624594;29,75069695;15,86703837
11627100;17,55328175;35,43910642;18,90085676
11628000;16,36019527;31,32444232;16,70636924
11628900;14,53225317;29,84567918;15,91769556
11629800;15,50950256;31,94053922;17,03495425
11630700;15,44206406;30,67127076;16,35801107
11631600;17,58750773;35,35559033;18,85631484
11632500;16,10282901;34,59143865;18,44876728
11633400;19,69298487;35,85968417;19,12516489
11634300;18,30298006;35,05088888;18,6938074
11635200;23,01249959;38,4820815;20,5237768
11636100;17,59329263;33,50187678;17,86766761
11637000;23,07000565;36,86140051;19,65941361
11637900;21,51161549;34,45983231;18,37857723
11638800;17,83833485;29,94590115;15,97114728
11639700;27,37785496;40,46384465;21,58071715
11640600;23,86885795;33,13158733;17,67017991
11641500;23,56885103;34,91338485;18,62047192
11642400;26,44841704;36,50716192;19,47048636
11643300;21,366612;29,32083621;15,63777931
11644200;29,25611105;47,08037994;25,10953597
11645100;31,19026405;39,30489794;20,96261223
11646000;30,07840176;44,24795641;23,59891008
11646900;31,00932204;46,99661427;25,06486095
11647800;42,65530747;51,13528456;27,27215177
11648700;32,56198255;54,39503797;29,01068691
11649600;36,52571845;44,59406342;23,78350049
11650500;42,41047703;56,66343502;30,22049868
11651400;27,65591793;44,06609215;23,50191581
11652300;47,50781395;57,57083978;30,70444788
11653200;34,77968307;48,60402246;25,92214531
11654100;52,0562624;63,54600707;33,89120377
11655000;24,75288289;35,67804776;19,02829214
11655900;17,3008763;25,94075002;13,83506668
11656800;23,21871518;31,24939581;16,66634443
11657700;18,87134779;28,13801045;15,0069389
11658600;27,97630549;39,79444525;21,22370413
11659500;22,54323668;32,02010526;17,07738947
11660400;22,38431575;29,39724802;15,67853228
11661300;17,13444728;23,17825908;12,36173818
11662200;11,05443978;16,88900417;9,007468889
11663100;10,20004577;15,87850107;8,468533903
11664000;9,734438351;19,19090687;10,23515033
11664900;11,080765;17,8844443;9,538370296
11665800;10,84764159;17,37048814;9,264260339
11666700;9,483842228;15,1461229;8,077932211
11667600;9,090018281;14,89167803;7,942228281
11668500;9,046669549;14,58450461;7,77840246
11669400;9,16216454;14,71356084;7,84723245
11670300;9,056417041;15,79361459;8,423261117
11671200;9,216677233;15,39974077;8,213195079
11672100;9,165456217;14,7019391;7,841034189
11673000;9,233258663;14,704814;7,842567468
11673900;9,111040411;14,57419731;7,772905233
11674800;10,12249563;15,63244188;8,337302335
11675700;9,449371845;14,9276912;7,961435306
11676600;13,3479678;19,03891779;10,15408949
11677500;13,04439441;18,74495741;9,997310619
11678400;15,32595787;21,10555225;11,25629454
11679300;19,72838124;27,26151605;14,53947522
11680200;19,20132176;25,6880952;13,70031744
11681100;22,48198543;32,71576209;17,44840645
11682000;26,68746059;35,31919753;18,83690535
11682900;21,10900585;30,26876687;16,14334233
11683800;25,51891839;39,59245485;21,11597592
11684700;26,932579;35,33985384;18,84792205
11685600;29,56587983;45,95828348;24,51108452
11686500;30,67254563;42,41054682;22,6189583
11687400;50,28109998;62,36081405;33,25910082
11688300;39,38242751;56,29674111;30,02492859
11689200;59,99190414;73,84373039;39,38332288
11690100;54,99728373;71,20936526;37,97832814
11691000;50,93126989;67,47287022;35,98553079
11691900;39,31280215;56,48668287;30,12623086
11692800;37,94864107;56,35208094;30,05444317
11693700;41,05110763;65,7250028;35,05333483
11694600;34,04800768;57,41439358;30,62100991
11695500;45,32276924;69,20725617;36,91053662
11696400;46,71811028;70,31694079;37,50236842
11697300;48,51476466;72,2117043;38,51290896
11698200;51,09509424;72,28580827;38,55243108
11699100;61,92288298;85,52098929;45,61119429
11700000;48,20473841;68,13578445;36,33908504
11700900;30,19336312;51,11446958;27,26105044
11701800;28,34468551;46,75595831;24,9365111
11702700;27,55419828;44,73822015;23,86038408
11703600;23,52055575;48,20246743;25,70798263
11704500;22,56114382;40,33373548;21,51132559
11705400;27,84412164;46,78156826;24,95016974
11706300;19,8311486;39,12155821;20,86483105
11707200;32,06631278;48,12263891;25,66540742
11708100;25,54256311;42,66041322;22,75222039
11709000;29,22672914;46,46302259;24,78027871
11709900;14,93806966;31,24925082;16,66626711
11710800;11,71194707;26,20707515;13,97710675
11711700;14,17883517;28,8257873;15,37375323
11712600;13,99624594;29,75069695;15,86703837
11713500;17,55328175;35,43910642;18,90085676
11714400;16,36019527;31,32444232;16,70636924
11715300;14,53225317;29,84567918;15,91769556
11716200;15,50950256;31,94053922;17,03495425
11717100;15,44206406;30,67127076;16,35801107
11718000;17,58750773;35,35559033;18,85631484
11718900;16,10282901;34,59143865;18,44876728
11719800;19,69298487;35,85968417;19,12516489
11720700;18,30298006;35,05088888;18,6938074
11721600;23,01249959;38,4820815;20,5237768
11722500;17,59329263;33,50187678;17,86766761
11723400;23,07000565;36,86140051;19,65941361
11724300;21,51161549;34,45983231;18,37857723
11725200;17,83833485;29,94590115;15,97114728
11726100;27,37785496;40,46384465;21,58071715
11727000;23,86885795;33,13158733;17,67017991
11727900;23,56885103;34,91338485;18,62047192
11728800;26,44841704;36,50716192;19,47048636
11729700;21,366612;29,32083621;15,63777931
11730600;29,25611105;47,08037994;25,10953597
11731500;31,19026405;39,30489794;20,96261223
11732400;30,07840176;44,24795641;23,59891008
11733300;31,00932204;46,99661427;25,06486095
11734200;42,65530747;51,13528456;27,27215177
11735100;32,56198255;54,39503797;29,01068691
11736000;36,52571845;44,59406342;23,78350049
11736900;42,41047703;56,66343502;30,22049868
11737800;27,65591793;44,06609215;23,50191581
11738700;47,50781395;57,57083978;30,70444788
11739600;34,77968307;48,60402246;25,92214531
11740500;52,0562624;63,54600707;33,89120377
11741400;24,75288289;35,67804776;19,02829214
11742300;17,3008763;25,94075002;13,83506668
11743200;23,21871518;31,24939581;16,66634443
11744100;18,87134779;28,13801045;15,0069389
11745000;27,97630549;39,79444525;21,22370413
11745900;22,54323668;32,02010526;17,07738947
11746800;22,38431575;29,39724802;15,67853228
11747700;17,13444728;23,17825908;12,36173818
11748600;11,05443978;16,88900417;9,007468889
11749500;10,20004577;15,87850107;8,468533903
11750400;9,734438351;19,19090687;10,23515033
11751300;11,080765;17,8844443;9,538370296
11752200;10,84764159;17,37048814;9,264260339
11753100;9,483842228;15,1461229;8,077932211
11754000;9,090018281;14,89167803;7,942228281
11754900;9,046669549;14,58450461;7,77840246
11755800;9,16216454;14,71356084;7,84723245
11756700;9,056417041;15,79361459;8,423261117
11757600;9,216677233;15,39974077;8,213195079
11758500;9,165456217;14,7019391;7,841034189
11759400;9,233258663;14,704814;7,842567468
11760300;9,111040411;14,57419731;7,772905233
11761200;10,12249563;15,63244188;8,337302335
11762100;9,449371845;14,9276912;7,961435306
11763000;13,3479678;19,03891779;10,15408949
11763900;13,04439441;18,74495741;9,997310619
11764800;15,32595787;21,10555225;11,25629454
11765700;19,72838124;27,26151605;14,53947522
11766600;19,20132176;25,6880952;13,70031744
11767500;22,48198543;32,71576209;17,44840645
11768400;26,68746059;35,31919753;18,83690535
11769300;21,10900585;30,26876687;16,14334233
11770200;25,51891839;39,59245485;21,11597592
11771100;26,932579;35,33985384;18,84792205
11772000;29,56587983;45,95828348;24,51108452
11772900;30,67254563;42,41054682;22,6189583
11773800;50,28109998;62,36081405;33,25910082
11774700;39,38242751;56,29674111;30,02492859
11775600;59,99190414;73,84373039;39,38332288
11776500;54,99728373;71,20936526;37,97832814
11777400;50,93126989;67,47287022;35,98553079
11778300;39,31280215;56,48668287;30,12623086
11779200;37,94864107;56,35208094;30,05444317
11780100;41,05110763;65,7250028;35,05333483
11781000;34,04800768;57,41439358;30,62100991
11781900;45,32276924;69,20725617;36,91053662
11782800;46,71811028;70,31694079;37,50236842
11783700;48,51476466;72,2117043;38,51290896
11784600;51,09509424;72,28580827;38,55243108
11785500;61,92288298;85,52098929;45,61119429
11786400;48,20473841;68,13578445;36,33908504
11787300;30,19336312;51,11446958;27,26105044
11788200;28,34468551;46,75595831;24,9365111
11789100;27,55419828;44,73822015;23,86038408
11790000;23,52055575;48,20246743;25,70798263
11790900;22,56114382;40,33373548;21,51132559
11791800;27,84412164;46,78156826;24,95016974
11792700;19,8311486;39,12155821;20,86483105
11793600;32,06631278;48,12263891;25,66540742
11794500;25,54256311;42,66041322;22,75222039
11795400;29,22672914;46,46302259;24,78027871
11796300;14,93806966;31,24925082;16,66626711
11797200;11,71194707;26,20707515;13,97710675
11798100;14,17883517;28,8257873;15,37375323
11799000;13,99624594;29,75069695;15,86703837
11799900;17,55328175;35,43910642;18,90085676
11800800;16,36019527;31,32444232;16,70636924
11801700;14,53225317;29,84567918;15,91769556
11802600;15,50950256;31,94053922;17,03495425
11803500;15,44206406;30,67127076;16,35801107
11804400;17,58750773;35,35559033;18,85631484
11805300;16,10282901;34,59143865;18,44876728
11806200;19,69298487;35,85968417;19,12516489
11807100;18,30298006;35,05088888;18,6938074
11808000;23,01249959;38,4820815;20,5237768
11808900;17,59329263;33,50187678;17,86766761
11809800;23,07000565;36,86140051;19,65941361
11810700;21,51161549;34,45983231;18,37857723
11811600;17,83833485;29,94590115;15,97114728
11812500;27,37785496;40,46384465;21,58071715
11813400;23,86885795;33,13158733;17,67017991
11814300;23,56885103;34,91338485;18,62047192
11815200;26,44841704;36,50716192;19,47048636
11816100;21,366612;29,32083621;15,63777931
11817000;29,25611105;47,08037994;25,10953597
11817900;31,19026405;39,30489794;20,96261223
11818800;30,07840176;44,24795641;23,59891008
11819700;31,00932204;46,99661427;25,06486095
11820600;42,65530747;51,13528456;27,27215177
11821500;32,56198255;54,39503797;29,01068691
11822400;36,52571845;44,59406342;23,78350049
11823300;42,41047703;56,66343502;30,22049868
11824200;27,65591793;44,06609215;23,50191581
11825100;47,50781395;57,57083978;30,70444788
11826000;34,77968307;48,60402246;25,92214531
11826900;52,0562624;63,54600707;33,89120377
11827800;24,75288289;35,67804776;19,02829214
11828700;17,3008763;25,94075002;13,83506668
11829600;23,21871518;31,24939581;16,66634443
11830500;18,87134779;28,13801045;15,0069389
11831400;27,97630549;39,79444525;21,22370413
11832300;22,54323668;32,02010526;17,07738947
11833200;22,38431575;29,39724802;15,67853228
11834100;17,13444728;23,17825908;12,36173818
11835000;11,05443978;16,88900417;9,007468889
11835900;10,20004577;15,87850107;8,468533903
11836800;9,734438351;19,19090687;10,23515033
11837700;11,080765;17,8844443;9,538370296
11838600;10,84764159;17,37048814;9,264260339
11839500;9,483842228;15,1461229;8,077932211
11840400;9,090018281;14,89167803;7,942228281
11841300;9,046669549;14,58450461;7,77840246
11842200;9,16216454;14,71356084;7,84723245
11843100;9,056417041;15,79361459;8,423261117
11844000;9,216677233;15,39974077;8,213195079
11844900;9,165456217;14,7019391;7,841034189
11845800;9,233258663;14,704814;7,842567468
11846700;9,111040411;14,57419731;7,772905233
11847600;10,12249563;15,63244188;8,337302335
11848500;9,449371845;14,9276912;7,961435306
11849400;13,3479678;19,03891779;10,15408949
11850300;13,04439441;18,74495741;9,997310619
11851200;15,32595787;21,10555225;11,25629454
11852100;19,72838124;27,26151605;14,53947522
11853000;19,20132176;25,6880952;13,70031744
11853900;22,48198543;32,71576209;17,44840645
11854800;26,68746059;35,31919753;18,83690535
11855700;21,10900585;30,26876687;16,14334233
11856600;25,51891839;39,59245485;21,11597592
11857500;26,932579;35,33985384;18,84792205
11858400;29,56587983;45,95828348;24,51108452
11859300;30,67254563;42,41054682;22,6189583
11860200;50,28109998;62,36081405;33,25910082
11861100;39,38242751;56,29674111;30,02492859
11862000;59,99190414;73,84373039;39,38332288
11862900;54,99728373;71,20936526;37,97832814
11863800;50,93126989;67,47287022;35,98553079
11864700;39,31280215;56,48668287;30,12623086
11865600;37,94864107;56,35208094;30,05444317
11866500;41,05110763;65,7250028;35,05333483
11867400;34,04800768;57,41439358;30,62100991
11868300;45,32276924;69,20725617;36,91053662
11869200;46,71811028;70,31694079;37,50236842
11870100;48,51476466;72,2117043;38,51290896
11871000;51,09509424;72,28580827;38,55243108
11871900;61,92288298;85,52098929;45,61119429
11872800;48,20473841;68,13578445;36,33908504
11873700;30,19336312;51,11446958;27,26105044
11874600;28,34468551;46,75595831;24,9365111
11875500;27,55419828;44,73822015;23,86038408
11876400;23,52055575;48,20246743;25,70798263
11877300;22,56114382;40,33373548;21,51132559
11878200;27,84412164;46,78156826;24,95016974
11879100;19,8311486;39,12155821;20,86483105
11880000;32,06631278;48,12263891;25,66540742
11880900;25,54256311;42,66041322;22,75222039
11881800;29,22672914;46,46302259;24,78027871
11882700;14,93806966;31,24925082;16,66626711
11883600;11,71194707;26,20707515;13,97710675
11884500;14,17883517;28,8257873;15,37375323
11885400;13,99624594;29,75069695;15,86703837
11886300;17,55328175;35,43910642;18,90085676
11887200;16,36019527;31,32444232;16,70636924
11888100;14,53225317;29,84567918;15,91769556
11889000;15,50950256;31,94053922;17,03495425
11889900;15,44206406;30,67127076;16,35801107
11890800;17,58750773;35,35559033;18,85631484
11891700;16,10282901;34,59143865;18,44876728
11892600;19,69298487;35,85968417;19,12516489
11893500;18,30298006;35,05088888;18,6938074
11894400;23,01249959;38,4820815;20,5237768
11895300;17,59329263;33,50187678;17,86766761
11896200;23,07000565;36,86140051;19,65941361
11897100;21,51161549;34,45983231;18,37857723
11898000;17,83833485;29,94590115;15,97114728
11898900;27,37785496;40,46384465;21,58071715
11899800;23,86885795;33,13158733;17,67017991
11900700;23,56885103;34,91338485;18,62047192
11901600;26,44841704;36,50716192;19,47048636
11902500;21,366612;29,32083621;15,63777931
11903400;29,25611105;47,08037994;25,10953597
11904300;31,19026405;39,30489794;20,96261223
11905200;30,07840176;44,24795641;23,59891008
11906100;31,00932204;46,99661427;25,06486095
11907000;42,65530747;51,13528456;27,27215177
11907900;32,56198255;54,39503797;29,01068691
11908800;36,52571845;44,59406342;23,78350049
11909700;42,41047703;56,66343502;30,22049868
11910600;27,65591793;44,06609215;23,50191581
11911500;47,50781395;57,57083978;30,70444788
11912400;34,77648698;48,60068314;25,92036434
11913300;52,07176522;63,56220465;33,89984248
11914200;24,74496458;35,66977459;19,02387978
11915100;17,33076028;25,97197326;13,85171907
11916000;23,25686674;31,28925715;16,68760381
11916900;20,02376233;29,34207089;15,64910448
11917800;28,04569159;39,86694092;21,26236849
11918700;25,48394385;35,09260135;18,71605406
11919600;25,49643504;32,64883813;17,41271367
11920500;18,37738118;24,47689555;13,05434429
11921400;16,84352979;22,93753447;12,23335172
11922300;16,98572163;22,96827961;12,24974912
11923200;11,72920843;21,27507334;11,34670578
11924100;16,93325386;23,99921471;12,79958118
11925000;16,45987376;23,23423465;12,39159181
11925900;12,76130117;18,57046242;9,904246624
11926800;12,04595782;17,98008913;9,589380872
11927700;19,17435973;25,16607114;13,42190461
11928600;13,13843228;18,86802656;10,0629475
11929500;22,26658278;29,59579901;15,78442614
11930400;17,37605884;23,92478822;12,75988705
11931300;22,16309293;28,28206993;15,08377063
11932200;12,45019078;18,06591417;9,635154225
11933100;9,077245773;14,53888815;7,754073682
11934000;10,13599406;15,64654525;8,344824132
11934900;9,014596862;14,47343161;7,719163524
11935800;11,83918317;17,46251639;9,313342076
11936700;9,829922656;15,38642787;8,206094863
11937600;9,004160227;14,50044081;7,733568431
11938500;8,983245716;16,03483312;8,551910999
11939400;9,042731983;15,0742443;8,039596958
11940300;8,983245716;18,61207115;9,926437945
11941200;9,13062312;16,97554361;9,053623259
11942100;9,168256929;17,79288868;9,48954063
11943000;9,262768777;22,60777961;12,05748246
11943900;9,643576759;17,27603829;9,213887088
11944800;11,59305417;27,17999871;14,49599931
11945700;10,54065748;21,37644032;11,40076817
11946600;14,5333553;25,0110204;13,33921088
11947500;15,73658281;31,59119876;16,84863934
11948400;14,34086954;26,14682705;13,94497443
11949300;20,44990172;35,11372899;18,72732213
11950200;23,89596794;39,22597078;20,92051775
11951100;18,21122666;34,43943213;18,36769713
11952000;25,04765481;42,87293201;22,86556374
11952900;30,16514626;54,35118287;28,98729753
11953800;29,34856361;52,50434212;28,0023158
11954700;31,01563493;54,25894211;28,93810246
11955600;51,94896397;75,78221721;40,41718251
11956500;45,30768282;68,86089584;36,72581112
11957400;56,43980484;77,87004414;41,53069021
11958300;61,01504901;84,5724704;45,10531755
11959200;63,88420779;84,5179353;45,07623216
11960100;43,43525085;64,94979762;34,63989206
11961000;49,48871727;68,84756801;36,71870294
11961900;53,46119648;71,80625047;38,29666692
11962800;50,69274946;76,59239349;40,84927653
11963700;61,04542091;80,5427003;42,95610683
11964600;67,50391543;88,21873102;47,04998988
11965500;62,60969687;83,81724364;44,70252994
11966400;62,31366558;79,72553849;42,5202872
11967300;53,95595177;72,34715887;38,5851514
11968200;47,2564329;65,30073449;34,82705839
11969100;30,99826342;48,02918836;25,61556712
11970000;29,08452691;44,35821387;23,65771407
11970900;28,64512669;43,94039125;23,43487534
11971800;24,9994221;41,2469847;21,99839184
11972700;27,96841934;46,32100242;24,70453463
11973600;26,14570191;41,54849022;22,15919479
11974500;22,38488795;38,05023282;20,2934575
11975400;23,44780293;40,23459758;21,45845205
11976300;27,15624298;42,91042512;22,88556007
11977200;28,65221;46,91616149;25,0219528
11978100;26,4871225;45,44110826;24,23525774
11979000;35,28571949;52,15121321;27,81398038
11979900;28,30771777;45,50399277;24,26879614
11980800;26,88136815;42,5243349;22,67964528
11981700;24,84531286;41,07889909;21,90874618
11982600;31,72803295;45,90744065;24,48396835
11983500;26,40347494;39,57092233;21,10449191
11984400;36,67789547;49,62976395;26,46920744
11985300;27,43240053;40,52083471;21,61111184
11986200;38,45153793;48,36779575;25,79615773
11987100;29,75726998;41,37914019;22,06887477
11988000;27,8329563;37,95374984;20,24199991
11988900;23,93123563;32,00039443;17,06687703
11989800;21,67878704;39,16347524;20,88718679
11990700;26,91955844;34,84279901;18,58282614
11991600;21,43065873;35,21266143;18,7800861
11992500;26,83005096;42,63004754;22,73602536
11993400;24,88337684;32,56689801;17,36901227
11994300;22,09988501;43,46407749;23,18084133
11995200;24,67977035;32,21723458;17,18252511
11996100;24,74511866;38,2063968;20,37674496
11997000;25,3558909;41,66298852;22,22026055
11997900;17,29958072;26,00881293;13,87136689
11998800;18,32645358;31,41343514;16,75383207
11999700;19,13071536;29,14488893;15,54394076
12000600;18,91785622;29,58152212;15,7768118
12001500;22,64109202;31,52028956;16,8108211
12002400;21,30304888;29,24787819;15,59886837
12003300;17,68531813;26,89404217;14,34348916
12004200;17,24112309;28,60137749;15,25406799
12005100;20,81937153;30,21419819;16,11423903
12006000;18,01637418;24,85198519;13,2543921
12006900;17,52654881;23,61114877;12,59261268
12007800;26,87385473;35,12929196;18,73562238
12008700;22,14441125;28,44449476;15,17039721
12009600;25,9952845;37,90198127;20,21439001
12010500;24,65168065;33,82015659;18,03741685
12011400;28,11660903;35,47503131;18,9200167
12012300;15,5479776;26,65607375;14,21657267
12013200;12,19751052;18,21025591;9,712136484
12014100;20,47295182;28,24767793;15,06542823
12015000;13,59530206;22,81461683;12,16779564
12015900;25,11935172;32,60541198;17,38955306
12016800;18,11480161;26,42291642;14,09222209
12017700;22,16309293;28,29251202;15,08933975
12018600;12,45019078;18,08620897;9,645978116
12019500;9,077245773;14,53888815;7,754073682
12020400;10,13599406;15,64508466;8,344045151
12021300;9,014596862;14,47343161;7,719163524
12022200;11,83918317;19,15088122;10,21380332
12023100;9,829922656;15,37224591;8,198531152
12024000;9,004160227;14,48574323;7,725729722
12024900;8,983245716;14,44067545;7,701693572
12025800;9,042731983;14,50282761;7,734841395
12026700;8,983245716;14,44067545;7,701693572
12027600;9,13062312;16,32093601;8,704499207
12028500;9,168256929;14,68092738;7,829827935
12029400;9,262768777;14,73272544;7,85745357
12030300;9,643576759;15,21968211;8,117163795
12031200;11,59305417;17,16744348;9,155969854
12032100;10,54065748;16,15696585;8,617048453
12033000;14,5333553;20,36806557;10,8629683
12033900;15,73658281;21,82617826;11,6406284
12034800;14,34086954;20,79480003;11,09056002
12035700;20,44990172;29,2591129;15,60486021
12036600;23,89596794;31,04135998;16,55539199
12037500;18,21122666;27,32627027;14,57401081
12038400;25,04765481;35,24687413;18,79833287
12039300;30,16514626;38,86212004;20,72646402
12040200;29,34856361;44,15485712;23,54925713
12041100;31,01563493;41,40782681;22,0841743
12042000;51,94896397;65,87945593;35,13570983
12042900;45,30768282;61,95653252;33,04348401
12043800;56,43980484;72,43957789;38,63444154
12044700;61,01504901;79,02689521;42,14767745
12045600;63,88420779;81,21783613;43,31617927
12046500;43,43525085;63,94652536;34,10481353
12047400;49,48871727;67,02261499;35,74539466
12048300;53,46119648;73,88755781;39,4066975
12049200;50,69274946;74,52196869;39,74504997
12050100;61,04542091;79,79094779;42,55517216
12051000;67,50391543;86,94070813;46,36837767
12051900;62,60969687;80,52986397;42,94926078
12052800;62,31366558;75,52593691;40,28049969
12053700;53,95595177;67,75399693;36,13546503
12054600;47,2564329;57,67503039;30,76001621
12055500;30,99826342;44,67469478;23,82650388
12056400;29,08452691;39,87710278;21,26778815
12057300;28,64512669;39,13111411;20,86992752
12058200;24,9994221;36,67198449;19,55839173
12059100;27,96841934;40,23343057;21,45782964
12060000;26,14570191;37,04333075;19,75644307
12060900;22,38488795;32,96925121;17,58360064
12061800;23,44780293;35,25587789;18,80313488
12062700;27,15624298;39,8306427;21,24300944
12063600;28,65221;41,10516178;21,92275295
12064500;26,4871225;41,51925511;22,14360272
12065400;35,28571949;46,48037714;24,78953447
12066300;28,30771777;38,63199638;20,6037314
12067200;26,88136815;41,35222143;22,0545181
12068100;24,84531286;33,017855;17,60952266
12069000;31,72803295;45,17655383;24,09416204
12069900;26,40347494;38,43675114;20,49960061
12070800;36,67789547;47,18950682;25,16773697
12071700;27,43240053;39,87165353;21,26488188
12072600;38,45153793;47,61064618;25,39234463
12073500;29,75726998;41,81226482;22,29987457
12074400;27,8329563;37,32337727;19,90580121
12075300;23,93123563;34,29042467;18,28822649
12076200;21,67878704;31,97867814;17,05529501
12077100;26,91955844;39,09559941;20,85098635
12078000;21,43065873;32,20912237;17,17819859
12078900;26,83005096;37,48987214;19,99459847
12079800;24,88337684;35,42087767;18,89113476
12080700;22,09988501;31,94823935;17,03906098
12081600;24,67977035;33,72664447;17,98754372
12082500;24,74511866;34,95540586;18,64288313
12083400;25,3558909;34,70372184;18,50865165
12084300;17,29958072;26,31916116;14,03688595
12085200;18,32964967;25,8061884;13,76330048
12086100;19,11521254;27,00949223;14,40506252
12087000;18,92577454;26,92511933;14,36006364
12087900;22,61120804;33,00278114;17,60148327
12088800;21,26489732;28,79746197;15,35864638
12089700;16,53290359;24,98817357;13,3270259
12090600;17,17173698;25,79072813;13,755055
12091500;17,87866436;24,67218084;13,15849645
12092400;14,9042549;26,92995417;14,36264222
12093300;16,2836149;23,94256415;12,76936754
12094200;21,08476473;31,30250536;16,69466953
12095100;15,3587354;24,68967926;13,16782894
12096000;24,00051443;32,26481019;17,20789877
12096900;18,79919179;28,35037981;15,12020257
12097800;22,50437687;29,02551165;15,48027288
12098700;12,27051866;23,3808589;12,46979141
12099600;9,241570981;15,1332879;8,071086878
12100500;10,34526164;17,72276844;9,452143167
12101400;9,619034312;18,84963702;10,05313975
12102300;11,90918598;19,26291248;10,27355332
12103200;9,955420003;17,47527805;9,320148295
12104100;9,165456217;14,67800115;7,82826728
12105000;9,233258663;14,72701253;7,854406685
12105900;9,111040411;14,68925983;7,83427191
12106800;10,12249563;15,87615502;8,467282675
12107700;9,449371845;16,58603764;8,84588674
12108600;13,3479678;20,72728262;11,05455073
12109500;13,04439441;18,73077545;9,989746908
12110400;15,32595787;21,09085467;11,24845583
12111300;19,72838124;25,66735837;13,6892578
12112200;19,20132176;25,11667851;13,39556187
12113100;22,48198543;28,54436639;15,22366208
12114000;26,68746059;34,66458993;18,4877813
12114900;21,10900585;27,15680557;14,48362964
12115800;25,51891839;31,71740068;16,91594703
12116700;26,932579;33,28349766;17,75119875
12117600;29,56587983;35,94572825;19,17105507
12118500;30,67254563;37,19107235;19,83523859
12119400;50,28109998;57,71785922;30,78285825
12120300;39,38242751;46,53172061;24,81691766
12121200;59,99190414;68,49170338;36,52890847
12122100;54,99728373;65,35474917;34,85586622
12123000;50,93126989;59,28825942;31,62040503
12123900;39,31280215;49,37352101;26,33254454
12124800;37,94864107;48,72602306;25,9872123
12125700;41,05110763;50,23593997;26,79250132
12126600;34,04800768;49,06490859;26,16795125
12127500;45,32276924;56,35614087;30,05660846
12128400;46,71811028;60,41417951;32,22089574
12129300;48,51476466;65,30734098;34,83058185
12130200;51,09509424;66,85534202;35,65618241
12131100;61,92288298;79,97541411;42,65355419
12132000;48,20473841;64,83568528;34,57903215
12132900;30,19336312;50,11119733;26,72597191
12133800;28,34468551;44,93100528;23,96320282
12134700;27,55419828;46,81952748;24,97041466
12135600;23,52055575;46,13204263;24,60375607
12136500;22,56114382;39,58198297;21,11039092
12137400;27,84412164;45,50354537;24,26855753
12138300;19,8311486;35,83417854;19,11156189
12139200;32,06631278;43,92303733;23,42561991
12140100;25,54256311;38,06725128;20,30253402
12141000;29,22672914;38,8373185;20,71323653
12141900;14,93806966;27,89475725;14,87720386
12142800;11,71194707;21,72596406;11,58718083
12143700;14,17883517;24,01651016;12,80880542
12144600;13,99624594;25,17569674;13,42703826
12145500;17,55328175;29,35153457;15,65415177
12146400;16,36019527;26,81928285;14,30361752
12147300;14,53225317;24,76469757;13,2078387
12148200;15,50950256;26,96181953;14,37963708
12149100;15,44206406;27,59148834;14,71546045
12150000;17,58750773;29,54459062;15,757115
12150900;16,10282901;30,6695855;16,35711227
12151800;19,69298487;30,1888481;16,10071898
12152700;18,30298006;28,17889249;15,02874266
12153600;23,01249959;37,30996803;19,89864962
12154500;17,59329263;25,44083268;13,5684441
12155400;23,07000565;36,13051369;19,2696073
12156300;21,51161549;33,32566111;17,77368593
12157200;17,83833485;27,50564402;14,66967681
12158100;27,37785496;39,81466348;21,23448719
12159000;23,86885795;32,37443777;17,26636681
12159900;23,56885103;35,34650948;18,85147172
12160800;26,44841704;35,87678936;19,13428766
12161700;21,366612;31,61086644;16,85912877
12162600;29,25611105;39,89558285;21,27764419
12163500;31,19026405;43,55769833;23,23077245
12164400;30,07840176;41,24441734;21,99702258
12165300;31,00932204;41,85643887;22,32343406
12166200;42,65530747;53,98926423;28,79427425
12167100;32,56198255;42,87919982;22,86890657
12168000;36,52571845;46,10347331;24,5885191
12168900;42,41047703;53,41244408;28,48663685
12169800;27,65591793;37,10682547;19,79030692
12170700;47,50781395;57,88118802;30,86996694
12171600;34,77968307;42,99343639;22,92983274
12172500;52,0562624;61,42680795;32,76096424
12173400;24,75288289;33,01337179;17,60713162
12174300;17,3008763;27,45446484;14,64238125
12175200;23,21871518;30,83884092;16,44738182
