timestep;amb_temp;wind_speed;beam_irr;diffuse_irr;long_wave_irr
23828400;9.9;1.7;0;0;349
23832000;10;1.1;0;0;349
23835600;10;0.7;0;0;349
23839200;10.3;1;0;0;350
23842800;10.5;0.9;0;0;346
23846400;10.5;1.4;0;0;346
23850000;10.6;0.8;0;0;347
23853600;10.4;1.7;0;0;347
23857200;10.5;0.1;0;0;348
23860800;10.5;2.5;0;0;337
23864400;10.3;1.7;0;0;336
23868000;9.8;1.8;0;0;341
23871600;10.1;1.7;11;66;341
23875200;10.9;1.7;80;146;325
23878800;12.2;2;57;215;318
23882400;13.1;1.7;89;273;321
23886000;14.5;1.5;122;295;320
23889600;15.1;1.7;40;277;335
23893200;15.3;1.4;4;199;351
23896800;15.5;1.2;0;86;361
23900400;15.1;1.8;0;93;362
23904000;14.4;2;0;44;355
23907600;13;3.5;0;9;356
23911200;12.8;2.5;0;0;359
23914800;12.3;2.1;0;0;358
23918400;11.8;2.2;0;0;357
23922000;11.7;2.7;0;0;351
23925600;11.2;2.4;0;0;345
23929200;11.2;1.9;0;0;343
23932800;10.7;0.9;0;0;342
23936400;10.2;0.7;0;0;336
23940000;10.3;0.2;0;0;331
23943600;10.4;0.1;0;0;336
23947200;10.1;0.1;0;0;336
23950800;10.6;0.5;0;0;336
23954400;10.8;1;0;0;347
23958000;11;0.4;10;67;348
23961600;11.6;0.3;20;144;338
23965200;12.2;1.1;13;184;340
23968800;13;1.2;9;220;342
23972400;13.7;0.3;20;259;339
23976000;14.2;1;10;240;345
23979600;14;0.9;0;176;350
23983200;13.7;1.5;0;98;354
23986800;14.2;0.9;0;75;358
23990400;14;1.3;0;51;359
23994000;13.4;1.4;0;11;348
23997600;13.2;1;0;0;348
24001200;13.1;0.8;0;0;359
24004800;12.9;0.9;0;0;360
24008400;12.9;1.3;0;0;356
24012000;12.8;1.1;0;0;352
24015600;12.8;0.5;0;0;357
24019200;12.2;0.5;0;0;361
24022800;11.4;1.4;0;0;358
24026400;11.7;1.6;0;0;358
24030000;11.9;1.5;0;0;359
24033600;12;1.3;0;0;361
24037200;12;1.8;0;0;361
24040800;12;1.6;0;0;363
24044400;12.2;1.1;9;48;363
24048000;12.8;0.9;47;105;361
24051600;13.1;1.4;2;127;363
24055200;13.3;1.3;0;106;371
24058800;13.8;1;0;130;371
24062400;14.9;1.3;0;169;367
24066000;15;1.2;11;187;358
24069600;15.8;1.4;42;170;354
24073200;15.5;1.4;4;114;359
24076800;15.2;1.2;4;65;362
24080400;14.8;0.9;4;13;365
24084000;14.3;1.3;0;0;367
24087600;14;1.1;0;0;365
24091200;13.7;0.9;0;0;359
24094800;13.4;0.8;0;0;354
24098400;13;1.2;0;0;353
24102000;12.9;0.9;0;0;357
24105600;12.7;1.1;0;0;357
24109200;12.6;1.6;0;0;350
24112800;11.9;0.9;0;0;344
24116400;11.8;1.3;0;0;332
24120000;11.1;1.4;0;0;327
24123600;11.3;1.6;0;0;321
24127200;11.2;1.5;0;0;337
24130800;11.4;1.6;19;60;358
24134400;12.3;1.2;122;109;345
24138000;13.5;0.9;59;193;337
24141600;14.2;1.2;10;209;356
24145200;15.2;1.6;84;269;358
24148800;16.9;1.4;275;214;332
24152400;18.6;1.5;276;187;319
24156000;19.1;1.3;194;174;328
24159600;18.1;1;99;140;340
24163200;17.5;1.8;19;82;350
24166800;15.3;1.5;5;14;348
24170400;13.8;2.3;0;0;336
24174000;13.2;2;0;0;329
24177600;12.5;1.7;0;0;330
24181200;12.3;1.2;0;0;331
24184800;12.3;0.8;0;0;334
24188400;12.4;1.1;0;0;337
24192000;12.3;0.7;0;0;340
24195600;12.2;0.9;0;0;340
24199200;12.1;0.9;0;0;317
24202800;11.8;0.7;0;0;316
24206400;11.7;0.6;0;0;319
24210000;11.7;0.9;0;0;315
24213600;11.8;1.2;0;0;336
24217200;12.1;1.2;0;20;345
24220800;12.9;1.6;2;101;340
24224400;13.5;1.2;26;178;338
24228000;14.7;2.2;52;239;335
24231600;15.5;2.3;133;257;333
24235200;17.2;1.8;293;199;330
24238800;18;2.2;426;82;328
24242400;18.3;2;336;81;330
24246000;18.8;1.3;224;69;332
24249600;17.4;1.1;112;47;329
24253200;15.7;0.9;18;16;321
24256800;13.8;0.8;0;0;307
24260400;12.5;1.4;0;0;298
24264000;12;1.3;0;0;289
24267600;11.3;1.2;0;0;281
24271200;11.2;1.3;0;0;279
24274800;11.6;1.2;0;0;296
24278400;11.5;0.9;0;0;309
24282000;11.4;1;0;0;323
24285600;10.8;1.1;0;0;340
24289200;10.7;0.6;0;0;330
24292800;10.6;0.7;0;0;327
24296400;10.7;1.1;0;0;332
24300000;10.5;1.1;0;0;332
24303600;10.8;1.2;8;57;340
24307200;11.2;1.1;30;136;336
24310800;11.7;0.6;15;186;333
24314400;12.4;1.2;1;180;349
24318000;13.1;0.9;15;243;358
24321600;15.2;1.1;127;273;345
24325200;15.8;2;350;146;319
24328800;18.2;1.6;317;107;313
24332400;18.7;1.7;222;87;312
24336000;19.3;0.8;105;58;309
24339600;14.5;1.5;15;18;305
24343200;13.3;1.6;0;0;290
24346800;12.1;2.1;0;0;282
24350400;11.5;1.2;0;0;274
24354000;11;1.2;0;0;273
24357600;10.6;1.2;0;0;275
24361200;10.3;1.2;0;0;270
24364800;10.2;1.2;0;0;293
24368400;8.7;1.2;0;0;315
24372000;8.2;1.7;0;0;311
24375600;9.2;1.3;0;0;311
24379200;9.5;1.6;0;0;316
24382800;10.1;1.2;0;0;302
24386400;10.3;0.7;0;0;303
24390000;10.5;0.5;6;53;320
24393600;10.5;0.9;18;123;313
24397200;11;0.8;3;154;310
24400800;11.4;0.9;0;137;316
24404400;11.8;1.3;0;166;321
24408000;12.7;2.2;0;164;325
24411600;13.2;1.5;8;195;329
24415200;14.7;1.8;94;190;324
24418800;16.3;1.8;249;51;314
24422400;15.6;0.9;121;38;304
24426000;12.8;0.7;18;14;297
24429600;11.8;0.9;0;0;296
24433200;10.8;1.1;0;0;295
24436800;10.1;1.6;0;0;283
24440400;9.8;1;0;0;286
24444000;10.7;1.6;0;0;300
24447600;11;1.1;0;0;299
24451200;11.3;0.6;0;0;311
24454800;11.3;0.3;0;0;326
24458400;11.2;0;0;0;327
24462000;11.2;0;0;0;327
24465600;11.1;0.7;0;0;323
24469200;10.9;0.3;0;0;318
24472800;10.6;1.4;0;0;320
24476400;10.8;1.3;30;49;322
24480000;11.2;2;83;118;308
24483600;12.2;1.6;89;189;298
24487200;13.3;1.2;148;220;304
24490800;15.6;1.5;362;143;299
24494400;16.6;1.8;410;115;296
24498000;17.5;1.4;410;82;298
24501600;18.2;1.5;340;69;301
24505200;19.7;1;226;61;306
24508800;18.4;1.3;99;45;304
24512400;15.5;0.9;14;14;296
24516000;13.5;1.4;0;0;291
24519600;12;1.4;0;0;287
24523200;11.2;1.6;0;0;282
24526800;10.9;2.1;0;0;277
24530400;10.5;2.3;0;0;276
24534000;9.5;1.5;0;0;273
24537600;10.2;1.8;0;0;275
24541200;9.7;1.5;0;0;279
24544800;8.7;1.7;0;0;273
24548400;8.9;1.2;0;0;293
24552000;8.5;1;0;0;319
24555600;8.4;0.8;0;0;318
24559200;8.1;0.7;0;0;317
24562800;8.2;1;14;53;316
24566400;8.7;0.7;52;125;309
24570000;9.3;0.9;34;187;301
24573600;11.6;1.6;73;232;307
24577200;14.8;1.2;364;132;308
24580800;16.3;1.5;453;84;300
24584400;18.7;1.3;423;72;301
24588000;19.5;1.2;342;65;307
24591600;19.6;1.1;232;56;308
24595200;18.7;0.4;103;40;307
24598800;15.2;0.4;13;13;302
24602400;12.9;1.4;0;0;292
24606000;11.7;1.8;0;0;286
24609600;10.7;1.7;0;0;282
24613200;9.8;1.2;0;0;280
24616800;9.6;1.7;0;0;279
24620400;9.2;1.4;0;0;279
24624000;8.3;1.6;0;0;280
24627600;7.9;1.3;0;0;282
24631200;7.7;1.1;0;0;281
24634800;7.5;1.4;0;0;300
24638400;7.3;1.2;0;0;321
24642000;7.8;0.2;0;0;323
24645600;8.1;0.7;0;0;326
24649200;8;1;14;46;328
24652800;8.6;1.5;44;112;323
24656400;9.3;1.2;18;168;322
24660000;9.3;1;1;176;330
24663600;9.9;0.8;12;218;322
24667200;12.9;0.9;182;189;309
24670800;15.2;1.2;408;72;297
24674400;16.9;1.5;340;67;289
24678000;17.3;2.3;226;57;287
24681600;16.3;0.9;99;39;287
24685200;13.2;0.7;13;11;283
24688800;11.2;1.6;0;0;277
24692400;10;1.7;0;0;274
24696000;9.5;1.4;0;0;278
24699600;9;0.9;0;0;280
24703200;8.5;0.5;0;0;281
24706800;7.9;1.5;0;0;276
24710400;7.5;1.5;0;0;277
24714000;8.6;1.3;0;0;314
24717600;8.3;0.9;0;0;343
24721200;9;1.1;0;0;344
24724800;8.9;0.9;0;0;338
24728400;8.2;1.4;0;0;337
24732000;7.9;1.4;0;0;343
24735600;8.3;1;6;46;344
24739200;8.6;1;43;126;324
24742800;9.5;1;63;186;306
24746400;11.8;1.4;204;187;298
24750000;14.1;1.4;405;105;281
24753600;16.1;1.5;409;106;279
24757200;18.4;2.4;378;96;288
24760800;19.6;2.3;316;79;291
24764400;18.6;1.5;204;67;287
24768000;17.4;1.5;89;43;283
24771600;13.6;2.1;10;11;275
24775200;12.7;2.7;0;0;268
24778800;11.4;1.8;0;0;264
24782400;10.4;1.7;0;0;261
24786000;9.5;1.5;0;0;258
24789600;9.4;1.5;0;0;254
24793200;9.7;1.4;0;0;255
24796800;10.2;1.4;0;0;345
24800400;10.7;1.3;0;0;341
24804000;11;1.1;0;0;325
24807600;10.7;1.2;0;0;314
24811200;10.6;1.2;0;0;300
24814800;10.4;1.7;0;0;272
24818400;9.4;1.3;0;6;279
24822000;10.4;0.6;12;53;308
24825600;11.3;0.8;44;131;300
24829200;13.3;1.3;108;195;305
24832800;15.7;1.2;198;226;307
24836400;18.1;1;240;245;309
24840000;19.6;2;304;217;309
24843600;20.3;1.7;286;199;303
24847200;19.1;1.9;224;170;311
24850800;19.2;1.6;136;131;316
24854400;17.7;1.9;47;71;320
24858000;16.1;1.3;0;11;321
24861600;14.8;1.5;0;0;311
24865200;14.2;1.2;0;0;308
24868800;13.6;0.7;0;0;317
24872400;13.3;1.1;0;0;321
24876000;13.1;1.2;0;0;326
24879600;12.2;0.9;0;0;336
24883200;13;1.3;0;0;347
24886800;12.7;1.2;0;0;352
24890400;12.7;0.8;0;0;358
24894000;13.1;1.3;0;0;366
24897600;12.7;1.1;0;0;359
24901200;12.8;0.7;0;0;352
24904800;12.6;1.3;0;1;352
24908400;12.9;1.5;8;50;358
24912000;13.5;0.8;40;132;338
24915600;15;2.7;80;203;317
24919200;18.2;2.3;204;231;327
24922800;18.4;2.9;181;275;334
24926400;19.7;3.2;264;240;336
24930000;19.9;3.1;233;225;336
24933600;20.4;2.9;206;185;338
24937200;20.1;2.5;124;138;341
24940800;18.5;1.7;37;69;344
24944400;16.8;0.8;0;6;349
24948000;16;1.6;0;0;348
24951600;15.7;1.6;0;0;347
24955200;15.4;2.7;0;0;359
24958800;15;1.8;0;0;362
24962400;14.6;1.8;0;0;355
24966000;14.6;1.6;0;0;355
24969600;14.9;2.2;0;0;355
24973200;15.4;3.3;0;0;361
24976800;15.1;3.1;0;0;367
24980400;14.3;2.8;0;0;360
24984000;13.7;2.4;0;0;352
24987600;13.5;2.8;0;0;357
24991200;13.5;2.7;0;2;362
24994800;13.7;2.1;0;11;362
24998400;13.5;2;0;40;363
25002000;13.5;1.5;0;74;358
25005600;13.5;1.5;0;61;359
25009200;13.8;2.6;0;74;368
25012800;14.1;3.7;0;86;369
25016400;14.5;3.4;0;135;365
25020000;15.3;4;7;139;357
25023600;14.2;4.3;0;70;362
25027200;11.1;3.3;0;32;363
25030800;11.4;3;0;1;356
25034400;11.3;2.9;0;0;351
25038000;10.9;2.5;0;0;344
25041600;10.5;2.2;0;0;342
25045200;9.4;2.5;0;0;339
25048800;8.7;2.1;0;0;340
25052400;8.4;1.7;0;0;342
25056000;8.4;0.9;0;0;342
25059600;8.3;1.1;0;0;340
25063200;8;0.9;0;0;339
25066800;7.7;1.2;0;0;336
25070400;7;1.2;0;0;322
25074000;6.2;0.9;0;0;307
25077600;5.3;1.5;0;4;294
25081200;6.1;1.6;33;39;278
25084800;8.1;1.4;153;70;275
25088400;9.1;1.2;264;86;276
25092000;9.8;1.3;181;185;283
25095600;10.8;1.5;73;223;291
25099200;11.5;1.8;180;215;282
25102800;12.7;1.9;332;111;275
25106400;13.5;1.9;298;81;281
25110000;13.3;2;189;70;285
25113600;11.7;1.3;57;46;291
25117200;9;1.1;0;4;290
25120800;7.4;1.7;0;0;272
25124400;6.8;1.7;0;0;261
25128000;6.9;1.6;0;0;261
25131600;6.4;1.2;0;0;259
25135200;6.1;1.8;0;0;262
25138800;5.8;1.6;0;0;259
25142400;4.8;0.9;0;0;244
25146000;4.1;1.6;0;0;237
25149600;3.7;1;0;0;241
25153200;3.3;1.5;0;0;242
25156800;3.3;1.2;0;0;240
25160400;2.5;1.4;0;0;238
25164000;2.4;1.6;0;3;236
25167600;3.4;0.7;27;41;239
25171200;5.9;1.4;122;89;244
25174800;7.6;1.6;226;116;244
25178400;8.8;1.6;299;138;248
25182000;9.9;1.7;374;127;255
25185600;11.2;1.5;392;123;257
25189200;11.8;1.1;349;120;255
25192800;12;1.3;276;107;261
25196400;12.2;1.2;164;89;262
25200000;10.9;1;50;50;261
25203600;9.4;1.1;0;3;260
25207200;8.9;1;0;0;257
25210800;8.1;0.9;0;0;258
25214400;7.9;0.8;0;0;273
25218000;7.6;0.8;0;0;282
25221600;7.8;0.8;0;0;279
25225200;8.1;0.6;0;0;284
25228800;7.6;1;0;0;291
25232400;7.5;0.9;0;0;292
25236000;7.1;1.1;0;0;291
25239600;6.8;0.7;0;0;289
25243200;7.6;0.8;0;0;290
25246800;6.7;0.6;0;0;291
25250400;6.1;0.7;0;3;279
25254000;6.6;0.6;17;40;270
25257600;8;0.4;62;105;270
25261200;10.1;1.3;198;125;269
25264800;11.3;1.3;312;125;269
25268400;13;1.1;366;126;272
25272000;13.3;1.3;415;108;274
25275600;14.7;1.4;372;105;275
25279200;15.2;1.5;288;98;280
25282800;15.7;1.1;170;83;284
25286400;14;1.3;47;46;285
25290000;11.2;1.3;0;0;280
25293600;10.4;1.4;0;0;275
25297200;9.6;1.5;0;0;274
25300800;9;1.5;0;0;275
25304400;8.3;1.5;0;0;274
25308000;8.1;1.5;0;0;270
25311600;7.5;0.8;0;0;266
25315200;7.8;1.4;0;0;275
25318800;7.3;1.5;0;0;294
25322400;7.2;1.4;0;0;296
25326000;6.9;1.3;0;0;297
25329600;6.5;1.1;0;0;287
25333200;6.2;1;0;0;271
25336800;7.6;0.7;0;1;284
25340400;7.7;1.2;15;38;300
25344000;8.5;0.9;19;104;299
25347600;8.4;1.2;10;144;299
25351200;9.1;1.5;61;209;293
25354800;13.4;1.3;320;153;292
25358400;15.7;1.4;382;139;300
25362000;16;1.7;344;132;303
25365600;15.9;2.1;265;119;305
25369200;16.9;1.5;154;96;309
25372800;15.8;1.9;42;47;310
25376400;13.9;1.7;0;0;306
25380000;12.5;1.7;0;0;304
25383600;12.3;2.1;0;0;304
25387200;11.8;2.1;0;0;302
25390800;11.5;1.7;0;0;299
25394400;10.5;2.2;0;0;300
25398000;10.4;1.9;0;0;304
25401600;10.7;1.8;0;0;307
25405200;10.2;2.2;0;0;311
25408800;10.7;2.3;0;0;315
25412400;10.2;1.7;0;0;318
25416000;10.1;1.5;0;0;325
25419600;11.4;1.4;0;0;331
25423200;11.2;2.4;0;0;334
25426800;12.1;2;2;32;336
25430400;12.2;1.8;0;76;341
25434000;12.1;2;0;87;350
25437600;13.5;1.4;20;197;348
25441200;13.3;2.3;42;238;340
25444800;16.1;2.4;114;263;337
25448400;16;2.5;96;238;333
25452000;16.2;1.9;110;187;331
25455600;15.5;1.3;6;94;345
25459200;15;1;0;22;357
25462800;13.8;0.9;0;0;346
25466400;13.9;0.8;0;0;343
25470000;14.2;1.8;0;0;343
25473600;13.4;0.8;0;0;353
25477200;13.3;0.7;0;0;351
25480800;12.6;1.4;0;0;338
25484400;12.4;0.8;0;0;336
25488000;11.8;0.1;0;0;333
25491600;11.8;0.3;0;0;332
25495200;11.8;1.5;0;0;342
25498800;11.9;0.7;0;0;354
25502400;11.6;1.1;0;0;353
25506000;11.5;1.6;0;0;351
25509600;11.6;2.2;0;0;351
25513200;10.6;3.2;0;5;348
25516800;9.6;2.8;0;28;333
25520400;9;2;0;47;322
25524000;8.8;2.2;0;53;322
25527600;8.7;2.1;0;53;329
25531200;8.9;2.2;0;60;329
25534800;8.8;1.6;0;50;329
25538400;8.2;2.1;0;47;334
25542000;7.7;1.9;0;33;332
25545600;7;2.8;0;16;330
25549200;7;2.2;0;0;323
25552800;5.8;2.6;0;0;321
25556400;5.3;2;0;0;317
25560000;5.1;1.5;0;0;311
25563600;5;0.7;0;0;315
25567200;5;0.7;0;0;321
25570800;5.2;0.8;0;0;322
25574400;5.2;1.3;0;0;323
25578000;5;1.6;0;0;323
25581600;5.1;1.9;0;0;318
25585200;4.9;1.8;0;0;314
25588800;5;2.1;0;0;314
25592400;5.3;1.5;0;0;316
25596000;5.7;1.7;0;0;312
25599600;6;2.3;17;35;308
25603200;6.8;2.2;116;84;294
25606800;8.3;3.1;209;118;269
25610400;9.1;3.6;198;176;266
25614000;9.5;3.9;67;220;291
25617600;9.1;3.8;0;132;319
25621200;8.9;3.7;0;119;325
25624800;8.5;3.6;0;86;331
25628400;8.3;2.6;0;58;341
25632000;8;2.3;1;31;340
25635600;7.9;1.8;0;0;334
25639200;7.8;1.4;0;0;333
25642800;7.7;1.1;0;0;338
25646400;7.8;1.2;0;0;337
25650000;7.5;1.2;0;0;337
25653600;7.6;0.8;0;0;337
25657200;7.5;0.9;0;0;332
25660800;7.6;0.6;0;0;332
25664400;7.4;0.7;0;0;337
25668000;7.3;1.2;0;0;331
25671600;7.3;1.9;0;0;314
25675200;7.1;1.8;0;0;303
25678800;7.1;1.8;0;0;304
25682400;7;1.8;0;0;320
25686000;7.2;1.6;0;23;335
25689600;7.5;1.5;7;82;331
25693200;7.8;1.4;19;143;321
25696800;8.1;1.3;17;173;317
25700400;8.3;1.2;19;194;318
25704000;9.6;1.9;133;210;310
25707600;11.2;1.2;289;121;298
25711200;11.6;1.4;253;90;289
25714800;10.6;1.3;141;76;281
25718400;10.5;1.4;30;36;278
25722000;8.7;1.1;0;0;274
25725600;7.5;0.9;0;0;276
25729200;6.7;0.8;0;0;274
25732800;6.2;0.2;0;0;257
25736400;5.8;1.8;0;0;242
25740000;5.5;0.6;0;0;241
25743600;5.1;1.1;0;0;276
25747200;5.8;1;0;0;320
25750800;6.1;0.4;0;0;306
25754400;5.6;1.3;0;0;306
25758000;5.3;1.6;0;0;327
25761600;5.8;1.5;0;0;328
25765200;5.3;2;0;0;329
25768800;4.8;2.2;0;0;323
25772400;4.3;2.4;6;27;312
25776000;4.8;1.5;27;75;307
25779600;5.3;1.4;6;106;319
25783200;5.5;1.6;0;104;330
25786800;6.3;1.7;18;172;327
25790400;7.5;2;284;63;303
25794000;8.4;2.7;320;65;281
25797600;9.2;1.9;273;56;275
25801200;9;1.4;166;44;265
25804800;8.2;1.3;41;24;260
25808400;6.5;1.2;0;0;255
25812000;5.8;1.1;0;0;264
25815600;5.1;0.9;0;0;270
25819200;5.1;0.9;0;0;253
25822800;4.9;0.8;0;0;243
25826400;5.5;1;0;0;252
25830000;5.9;0.7;0;0;277
25833600;5.7;1;0;0;300
25837200;6.5;0.9;0;0;315
25840800;6.4;0.8;0;0;323
25844400;6.1;1;0;0;321
25848000;6.5;0.6;0;0;318
25851600;6.2;1;0;0;314
25855200;5.9;1.2;0;0;311
25858800;6.1;2.6;0;18;310
25862400;6.4;1.3;0;60;305
25866000;6.5;1.5;0;72;299
25869600;7.2;1.7;0;73;301
25873200;8.3;1.8;0;145;300
25876800;9.9;1.5;184;221;281
25880400;10.7;1.9;290;158;274
25884000;10.4;1.8;208;135;275
25887600;10.5;1;91;99;278
25891200;9.2;1.5;14;36;281
25894800;7.6;1;0;0;282
25898400;7.6;1.3;0;0;281
25902000;7.8;1.8;0;0;278
25905600;8.1;1.8;0;0;284
25909200;7.5;1.7;0;0;289
25912800;6.8;1.5;0;0;289
25916400;6.8;1.3;0;0;293
25920000;6.3;1.1;0;0;294
25923600;6.3;1.6;0;0;285
25927200;6.3;1.7;0;0;265
25930800;6.4;1.5;0;0;278
25934400;6.7;1.4;0;0;309
25938000;7.1;1.7;0;0;311
25941600;6.9;0.7;0;0;294
25945200;7;1.1;0;28;285
25948800;8.5;0.9;6;88;292
25952400;9;0.8;1;110;269
25956000;10.3;1.4;15;186;273
25959600;13;3.1;10;193;298
25963200;13.7;2;0;129;312
25966800;13.3;3;0;66;328
25970400;12.3;3.8;0;52;334
25974000;11.7;1.9;0;35;333
25977600;11.4;1.9;0;15;332
25981200;11;1.9;0;0;332
25984800;11;2;0;0;332
25988400;10.2;2.3;0;0;333
25992000;9.6;1.5;0;0;332
25995600;9.5;2.2;0;0;331
25999200;9.3;1.4;0;0;332
26002800;9.3;1.3;0;0;331
26006400;9.3;1.1;0;0;324
26010000;9.4;1;0;0;319
26013600;9.4;2;0;0;314
26017200;9.6;1.9;0;0;322
26020800;9.6;1.6;0;0;336
26024400;7.8;1.9;0;0;333
26028000;7.2;1.7;0;0;322
26031600;7.1;1.5;0;17;314
26035200;7.3;1.6;0;54;319
26038800;7.5;1.2;0;66;325
26042400;7.8;1.1;0;59;325
26046000;8.1;1.2;0;61;326
26049600;8.2;1;0;94;322
26053200;8;1.3;0;86;323
26056800;7.6;1.5;0;79;322
26060400;7.3;1.4;0;58;315
26064000;6.9;1.1;0;19;318
26067600;6.6;0.8;0;0;321
26071200;6.6;0.7;0;0;320
26074800;6.3;0.4;0;0;319
26078400;6.3;0.8;0;0;317
26082000;6.2;0.6;0;0;313
26085600;6.3;1.2;0;0;314
26089200;6.3;1.4;0;0;315
26092800;5.6;1.8;0;0;315
26096400;5.3;1.9;0;0;317
26100000;5.2;2.3;0;0;312
26103600;5;2.3;0;0;312
26107200;4.7;2.5;0;0;311
26110800;4.9;2.4;0;0;312
26114400;4.7;2.1;0;0;319
26118000;4.2;2.6;0;7;317
26121600;4.1;2;0;34;310
26125200;4.2;1.5;0;31;311
26128800;4.2;1.1;0;47;318
26132400;4.1;1.3;0;70;312
26136000;3.7;1.4;0;63;305
26139600;3.6;1.8;0;59;304
26143200;3.4;1.6;0;55;304
26146800;3.4;1.5;0;35;310
26150400;3.3;1.6;0;12;314
26154000;3.3;1.3;0;0;314
26157600;3.3;1.7;0;0;315
26161200;3;1.4;0;0;316
26164800;1.9;1.1;0;0;314
26168400;0.2;1.5;0;0;308
26172000;0.2;1.2;0;0;306
26175600;0.2;1.3;0;0;306
26179200;0.2;0.8;0;0;300
26182800;0.4;1.2;0;0;300
26186400;0.6;1.2;0;0;308
26190000;0.6;1.6;0;0;302
26193600;0.6;1.6;0;0;295
26197200;0.4;1.1;0;0;301
26200800;0.5;1.8;0;0;305
26204400;0.9;3.3;0;19;305
26208000;1.3;2.9;0;36;307
26211600;1.4;2.5;0;81;306
26215200;2.3;2.9;1;136;302
26218800;3;2.8;1;154;299
26222400;3.6;3.2;1;151;294
26226000;3.2;3.3;4;159;288
26229600;4.6;2.3;38;195;279
26233200;4.1;1;34;128;286
26236800;2.9;1.1;7;38;298
26240400;2.7;1.2;0;0;294
26244000;2.5;1.3;0;0;296
26247600;2.2;1.3;0;0;294
26251200;2;1.5;0;0;290
26254800;1.8;1.6;0;0;295
26258400;1.8;1.7;0;0;294
26262000;1.8;1.7;0;0;282
26265600;1.9;1.6;0;0;229
26269200;1.8;1.4;0;0;217
26272800;1.8;1.3;0;0;217
26276400;1.5;1.3;0;0;219
26280000;1.4;1.4;0;0;224
26283600;0.8;1.6;0;0;232
26287200;0.8;1.5;0;0;238
26290800;0.8;1.4;5;23;238
26294400;1.3;0.8;70;68;237
26298000;2.7;0.9;128;108;239
26301600;6;1.2;274;85;245
26305200;8.3;1.3;358;76;253
26308800;9.6;1.6;366;71;256
26312400;9.8;1.9;305;73;263
26316000;8.9;1.1;147;113;267
26319600;8.6;1.3;88;76;261
26323200;7.2;1.6;19;33;267
26326800;6.6;1.2;0;0;275
26330400;5.6;1.1;0;0;278
26334000;5.6;0;0;0;281
26337600;6.5;1.2;0;0;286
26341200;7;1.9;0;0;289
26344800;7.9;1.9;0;0;289
26348400;8.5;2.2;0;0;299
26352000;9;2;0;0;303
26355600;8.4;3.4;0;0;308
26359200;8.5;3;0;0;316
26362800;8.4;3.3;0;0;322
26366400;8.5;3.4;0;0;327
26370000;8.8;4.4;0;0;332
26373600;9.1;6.2;0;0;335
26377200;9.2;5.2;6;19;340
26380800;9.7;4.8;13;81;344
26384400;10;5.2;2;100;341
26388000;10.4;5.5;1;118;330
26391600;10.8;5.3;0;91;332
26395200;11.1;5.2;0;76;339
26398800;10.8;4.7;0;63;340
26402400;11;4.3;0;68;340
26406000;11.6;3;8;74;332
26409600;11.8;3.7;3;21;331
26413200;11.6;3.2;0;0;337
26416800;11.6;2.6;0;0;336
26420400;11.5;2.8;0;0;328
26424000;11.5;2.7;0;0;307
26427600;9.9;2.3;0;0;285
26431200;9.2;2.5;0;0;279
26434800;10.1;2.3;0;0;292
26438400;9.8;2.2;0;0;312
26442000;9;0.9;0;0;298
26445600;8;1.2;0;0;272
26449200;7.7;1.9;0;0;268
26452800;7.5;1.7;0;0;260
26456400;7.5;1.5;0;0;280
26460000;7.5;1.7;0;0;304
26463600;7.3;1.4;10;14;288
26467200;7.5;1.2;97;55;272
26470800;10.5;0.9;210;77;277
26474400;12.6;1.4;310;81;280
26478000;13.5;1.8;331;96;283
26481600;14.2;3.4;269;125;294
26485200;14.5;3.5;272;100;290
26488800;13.5;3.5;246;71;280
26492400;12.7;3.1;134;57;284
26496000;11.7;3.1;29;22;284
26499600;9.7;2.3;0;0;273
26503200;9.2;1.4;0;0;269
26506800;8.3;1.6;0;0;266
26510400;7.6;1.2;0;0;264
26514000;7.5;1.3;0;0;262
26517600;7.2;1.4;0;0;257
26521200;7;1.3;0;0;255
26524800;6.3;0.5;0;0;248
26528400;6;0.1;0;0;243
26532000;5.7;0.5;0;0;238
26535600;5.1;0.9;0;0;235
26539200;4.9;1;0;0;231
26542800;4.4;0.7;0;0;229
26546400;4.2;1.6;0;0;230
26550000;4.4;2.4;2;12;259
26553600;5.4;1.5;24;66;288
26557200;6;0.7;52;118;291
26560800;7.3;1.6;80;157;298
26564400;7.6;1.9;147;166;282
26568000;9.9;0.5;283;111;259
26571600;11.4;1.6;312;74;264
26575200;11;1.4;229;66;266
26578800;11.3;1.1;125;52;261
26582400;9.7;0.7;25;21;273
26586000;8.7;1;0;0;283
26589600;7.7;1.4;0;0;269
26593200;7.6;2.6;0;0;246
26596800;7.4;1.2;0;0;235
26600400;7.8;1.4;0;0;230
26604000;7.6;1.1;0;0;225
26607600;7.1;1.4;0;0;230
26611200;6.2;1.1;0;0;227
26614800;5.6;1.1;0;0;233
26618400;4.7;1.5;0;0;239
26622000;4.3;1;0;0;230
26625600;5;0.5;0;0;236
26629200;4.6;0.7;0;0;249
26632800;4.6;0.7;0;0;267
26636400;5.6;1;0;13;277
26640000;5.6;1;8;73;275
26643600;6.2;0.7;10;125;274
26647200;6.6;1.1;8;149;273
26650800;7.3;1.4;32;209;269
26654400;9.9;0.8;91;239;271
26658000;11;1.9;118;223;277
26661600;10.1;1.2;78;171;276
26665200;10.1;1.5;41;100;274
26668800;9.1;1.1;9;28;275
26672400;7.3;1.3;0;0;271
