timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed;val_beam_irr_in_plane
16837200;17.3;0;0;0;0;360;2.1;0.0
16840800;16.7;0;0;0;0;356;2.2;0.0
16844400;16.5;0;0;0;0;355;2.4;0.0
16848000;16.2;0;0;0;0;360;2;0.0
16851600;15.1;0;0;0;0;362;2;0.0
16855200;14.8;0;0;0;0;355;2;0.0
16858800;15.2;0;0;0;0;350;2.5;0.0
16862400;15;0;0;0;0;353;1.4;0.0
16866000;15.1;0;0;24;24;356;1.8;-0.5
16869600;15.6;3.788;1;75;76;355;1.9;-2.6
16873200;16.4;4.658;2;141;143;361;2.1;-3.4
16876800;17.5;204.537;119;290;409;357;2.1;90.2
16880400;19.8;113.746;81;348;429;356;2.7;76.9
16884000;20.2;173.709;141;410;551;361;2.4;156.0
16887600;21.9;274.63;240;449;689;356;3.1;278.8
16891200;22.6;313.013;280;450;730;356;3;325.5
16894800;22.2;146.756;128;416;544;359;2.5;153.3
16898400;22.2;42.058;34;316;350;362;2.7;38.9
16902000;22.4;122.978;87;320;407;362;1.9;84.1
16905600;22.7;197.893;114;273;387;365;1.3;85.5
16909200;22;56.751;24;165;189;368;1.6;5.1
16912800;21.3;174.923;45;114;159;367;1.2;-12.4
16916400;19.6;12.477;1;31;32;358;1;-1.6
16920000;18.3;0;0;0;0;359;0.9;0.0
16923600;17.7;0;0;0;0;362;1.1;0.0
16927200;17.3;0;0;0;0;357;1.2;0.0
16930800;16.4;0;0;0;0;354;1.4;0.0
16934400;15.5;0;0;0;0;342;1.3;0.0
16938000;14.6;0;0;0;0;327;1.9;0.0
16941600;14.5;0;0;0;0;319;1.2;0.0
16945200;13.8;0;0;0;0;313;0.8;0.0
16948800;13.3;0;0;0;0;319;2.2;0.0
16952400;13.1;94.182;8;37;45;343;1.3;-5.5
16956000;14;183.517;48;93;141;343;1.2;-10.5
16959600;15.6;44.484;19;153;172;342;0.6;3.9
16963200;16.7;196.611;114;224;338;352;1.5;88.3
16966800;18.6;102.767;73;287;360;352;1.9;71.3
16970400;19.3;87.641;71;324;395;356;2.2;76.4
16974000;20.1;41.262;36;315;351;363;2.7;44.9
16977600;21;316.835;283;309;592;363;3.8;317.0
16981200;23.4;541.948;472;220;692;361;3.9;509.1
16984800;23;630.62;509;163;672;362;2.3;519.9
16988400;23.5;443.26;313;201;514;363;1.4;297.0
16992000;20.4;22.622;13;174;187;370;2.7;6.9
16995600;19.5;78.324;33;141;174;368;1.3;12.6
16999200;20.6;579.367;148;49;197;361;1.3;5.2
17002800;19.2;490.665;38;28;66;361;1.1;-4.3
17006400;18.1;0;0;2;2;364;1.2;0.0
17010000;17.5;0;0;0;0;351;1;0.0
17013600;16.5;0;0;0;0;336;1.7;0.0
17017200;16;0;0;0;0;328;1.5;0.0
17020800;15.2;0;0;0;0;313;1.6;0.0
17024400;14.3;0;0;0;0;299;1;0.0
17028000;14.2;0;0;0;0;292;1;0.0
17031600;13.7;0;0;0;0;293;1.7;0.0
17035200;13.1;0;0;0;0;296;1;0.0
17038800;13.2;245.621;20;41;61;300;1.1;-7.6
17042400;14.1;432.378;112;94;206;291;1;-6.6
17046000;16.2;586.068;249;126;375;287;1.1;135.0
17049600;18.1;690.555;399;143;542;297;1.9;323.9
17053200;19.4;770.609;546;146;692;304;1.3;515.2
17056800;21.4;815.1;659;147;806;313;2.3;668.3
17060400;23.1;839.273;731;147;878;322;1.9;767.4
17064000;25.2;857.784;765;138;903;332;1.2;804.6
17067600;25.7;860.159;748;131;879;340;1.1;777.8
17071200;26.2;744.589;600;174;774;346;1.6;612.6
17074800;27.2;725.087;511;153;664;350;1.6;482.3
17078400;27.5;710.113;407;127;534;354;1.3;328.3
17082000;27;681.51;286;101;387;354;1.1;155.2
17085600;26.1;516.677;131;82;213;351;1.2;-3.8
17089200;22.5;308.581;23;37;60;349;2.1;-6.0
17092800;19.7;0;0;1;1;341;2;0.0
17096400;19.4;0;0;0;0;330;1.2;0.0
17100000;17.9;0;0;0;0;321;1.1;0.0
17103600;16.6;0;0;0;0;317;1;0.0
17107200;15.9;0;0;0;0;317;1.3;0.0
17110800;15.3;0;0;0;0;314;1.4;0.0
17114400;14.6;0;0;0;0;308;1.7;0.0
17118000;14.4;0;0;0;0;305;1.4;0.0
17121600;14;0;0;0;0;304;1.1;0.0
17125200;14.3;244.431;19;41;60;307;1;-7.5
17128800;15.9;448.436;115;92;207;313;1;-5.7
17132400;16.8;594.007;251;124;375;315;1;137.1
17136000;19;680.889;392;146;538;318;1;319.5
17139600;20.9;725.946;513;166;679;330;0.9;488.0
17143200;22.8;759.784;613;175;788;343;1;628.7
17146800;24.6;765.996;666;187;853;349;1.2;705.6
17150400;26;804.136;716;168;884;354;1.9;764.4
17154000;27.1;802.794;697;161;858;363;1.8;735.3
17157600;28.1;738.426;594;177;771;371;1.9;608.9
17161200;27.9;699.584;492;164;656;374;1.1;466.8
17164800;28.6;666.599;381;137;518;376;1.6;308.6
17168400;27.2;433.126;181;144;325;378;1;92.2
17172000;25.1;135.172;34;96;130;374;1.3;-9.2
17175600;23.5;196.097;14;34;48;376;1.3;-6.5
17179200;21.9;0;0;0;0;381;0.9;0.0
17182800;21.1;0;0;0;0;367;1.5;0.0
17186400;19.7;0;0;0;0;353;1.4;0.0
17190000;19.2;0;0;0;0;356;0.9;0.0
17193600;18.4;0;0;0;0;353;1.8;0.0
17197200;18;0;0;0;0;341;1.8;0.0
17200800;17.6;0;0;0;0;334;1.8;0.0
17204400;17.3;0;0;0;0;332;0.9;0.0
17208000;16.6;0;0;0;0;333;0.8;0.0
17211600;16.7;135.44;10;41;51;332;1.1;-6.2
17215200;17.4;275.806;70;114;184;329;1.3;-12.2
17218800;19.3;402.199;169;178;347;329;0.7;87.3
17222400;21.3;481.18;276;233;509;335;1.2;223.5
17226000;22.5;493.792;348;288;636;344;1.1;336.7
17229600;24.7;392.509;316;363;679;359;1.6;336.9
17233200;25.3;433.245;376;381;757;371;2.1;424.7
17236800;28.2;537.741;478;350;828;379;2.8;535.5
17240400;26.9;358.806;311;393;704;381;2.8;351.2
17244000;26;143.223;115;347;462;379;3.8;128.5
17247600;28;487.369;342;279;621;382;2.3;329.8
17251200;28.8;556.256;317;199;516;378;2.3;256.4
17254800;28.4;483.135;201;156;357;373;1.4;103.9
17258400;26.6;372.871;93;102;195;372;0.6;-11.7
17262000;24.5;250.033;17;40;57;369;1.6;-7.0
17265600;22.7;0;0;1;1;364;1.8;0.0
17269200;21.2;0;0;0;0;363;2;0.0
17272800;20.3;0;0;0;0;365;2.1;0.0
17276400;19.6;0;0;0;0;369;2.1;0.0
17280000;19.2;0;0;0;0;389;2;0.0
17283600;19;0;0;0;0;383;2;0.0
17287200;18.9;0;0;0;0;380;2.1;0.0
17290800;18.7;0;0;0;0;383;2;0.0
17294400;19.1;0;0;2;2;385;2.1;0.0
17298000;18.3;229.56;16;40;56;371;1.8;-7.1
17301600;19.9;334.533;84;104;188;342;1.6;-7.7
17305200;21.9;512.24;214;147;361;331;1.1;115.3
17308800;23.8;623.017;356;173;529;342;1.6;292.2
17312400;25;704.339;495;185;680;352;1.2;475.2
17316000;26.7;738.21;593;199;792;358;1.7;614.3
17319600;27.9;757.307;656;206;862;362;2.1;705.3
17323200;27.9;768.58;682;202;884;369;5.4;740.6
17326800;29.7;462.297;400;328;728;381;4.1;446.9
17330400;27.7;325.681;261;330;591;388;3.4;280.5
17334000;29.3;549.921;385;230;615;388;3.9;370.6
17337600;28.5;183.061;104;226;330;387;4.5;81.5
17341200;25.9;0;0;86;86;391;4.2;-1.7
17344800;24.7;0;0;59;59;394;3.8;-1.2
17348400;22.9;0;0;10;10;389;4.2;-0.2
17352000;18.9;0;0;0;0;381;3.7;0.0
17355600;18.2;0;0;0;0;376;2.2;0.0
17359200;18.2;0;0;0;0;375;1;0.0
17362800;18.2;0;0;0;0;377;0.9;0.0
17366400;17.8;0;0;0;0;376;1.2;0.0
17370000;17.5;0;0;0;0;374;1.1;0.0
17373600;16.9;0;0;0;0;363;0.7;0.0
17377200;16.4;0;0;0;0;353;0.7;0.0
17380800;16.8;0;0;0;0;358;0.6;0.0
17384400;17;0;0;25;25;363;1;-0.7
17388000;18.1;20.134;5;85;90;361;0.9;-6.5
17391600;18.7;2.408;1;113;114;368;1.3;-2.4
17395200;19.5;24.596;14;210;224;380;1.9;7.6
17398800;20.8;41.383;29;281;310;382;0.9;28.7
17402400;21.2;0;0;215;215;381;1.5;-15.8
17406000;22;5.783;5;258;263;387;1.6;4.7
17409600;21.9;34.999;31;333;364;389;1.7;43.6
17413200;23.1;97.26;84;366;450;386;1.3;107.9
17416800;24.2;113.781;91;338;429;392;1.9;105.3
17420400;23.1;37.228;26;261;287;395;1.5;25.3
17424000;22.3;10.596;6;174;180;393;2;1.6
17427600;21.7;29.124;12;139;151;393;2;1.1
17431200;19.4;12.251;3;68;71;392;3.7;-1.8
17434800;18.7;0;0;4;4;390;2.5;-0.1
17438400;17.6;0;0;0;0;386;1.5;0.0
17442000;16.8;0;0;0;0;382;4.1;0.0
17445600;16.2;0;0;0;0;374;3.1;0.0
17449200;15.6;0;0;0;0;372;2.1;0.0
17452800;15.3;0;0;0;0;373;3.2;0.0
17456400;14.8;0;0;0;0;370;2.3;0.0
17460000;14.6;0;0;0;0;371;2.1;0.0
17463600;14.6;0;0;0;0;372;1.8;0.0
17467200;14.4;0;0;1;1;372;2.1;0.0
17470800;14.7;0;0;26;26;368;1.3;-0.9
17474400;15.1;12.219;3;78;81;359;1.5;-3.1
17478000;16;2.423;1;117;118;360;3.2;-2.6
17481600;15.4;0;0;149;149;370;3;-8.3
17485200;17.3;125.945;88;315;403;360;3.8;89.3
17488800;19.1;171.34;137;368;505;350;3.9;154.5
17492400;20.5;231.808;200;410;610;352;3;233.2
17496000;20.6;473.945;419;374;793;344;4.3;481.3
17499600;21.6;627.603;541;299;840;338;2.8;596.1
17503200;22;577.63;461;293;754;334;2.5;488.4
17506800;23.1;548.376;382;257;639;336;1.5;372.0
17510400;23.2;540.472;305;205;510;337;1.8;250.9
17514000;22.4;500.146;205;155;360;331;2.6;109.5
17517600;21.5;379.478;92;102;194;328;1.7;-11.1
17521200;19.2;287.314;16;34;50;329;1.1;-4.9
17524800;17.8;0;0;0;0;329;1.1;0.0
17528400;16.8;0;0;0;0;328;0.9;0.0
17532000;16.2;0;0;0;0;332;1.1;0.0
17535600;15.6;0;0;0;0;330;1.5;0.0
17539200;15.2;0;0;0;0;319;1.7;0.0
17542800;14.4;0;0;0;0;307;1.7;0.0
17546400;13.7;0;0;0;0;300;1.4;0.0
17550000;13.7;0;0;0;0;295;1.8;0.0
17553600;13.7;0;0;0;0;293;1.7;0.0
17557200;13.7;36.213;2;33;35;304;1.2;-3.7
17560800;15.5;28.85;7;83;90;327;1.2;-5.9
17564400;17;141.387;58;174;232;346;0.9;24.6
17568000;19.6;694.303;392;149;541;347;1.5;327.3
17571600;21.2;782.36;545;157;702;344;2;527.9
17575200;23.2;680.749;543;223;766;348;2.3;571.9
17578800;25.4;590.027;508;285;793;366;1.6;561.5
17582400;26.1;438.607;387;347;734;381;3.1;447.3
17586000;26.8;87.18;75;340;415;389;3;89.4
17589600;27.6;16.325;13;259;272;400;1.2;12.2
17593200;26.9;12.955;9;219;228;402;1.6;6.2
17596800;25.9;12.449;7;170;177;401;1.4;2.6
17600400;22.1;0;0;53;53;396;7.7;-1.1
17604000;18.5;0;0;45;45;387;4.5;-0.9
17607600;17;98.934;5;25;30;383;3.5;-3.4
17611200;16.2;0;0;0;0;381;3.2;0.0
17614800;15.7;0;0;0;0;377;2.2;0.0
17618400;15.2;0;0;0;0;374;2.5;0.0
17622000;15.1;0;0;0;0;372;3.5;0.0
17625600;14.5;0;0;0;0;369;1.9;0.0
17629200;14.1;0;0;0;0;363;2.1;0.0
17632800;13.9;0;0;0;0;353;2.4;0.0
17636400;13.3;0;0;0;0;342;1.5;0.0
17640000;12.8;0;0;0;0;331;0.7;0.0
17643600;13.1;568.418;32;24;56;320;0.9;-3.2
17647200;15;262.826;63;76;139;320;1.4;-10.0
17650800;15.6;14.72;6;123;129;338;3.3;0.2
17654400;16.4;14.229;8;177;185;357;2.5;3.4
17658000;17.6;11.52;8;215;223;366;4.3;5.3
17661600;16;43.988;35;270;305;361;5.7;40.4
17665200;18.2;708.865;609;104;713;346;5.4;647.6
17668800;18.5;648.461;571;156;727;340;6.1;625.0
17672400;19.3;216.655;186;275;461;351;5.6;217.1
17676000;16.7;0;0;202;202;366;5.9;-12.5
17679600;18.4;155.894;108;222;330;367;6.3;106.4
17683200;18.7;28.563;16;168;184;363;5.2;10.6
17686800;17.4;34.543;14;118;132;364;3.8;4.1
17690400;14.5;59.008;14;68;82;355;3;-5.9
17694000;14.8;89.951;4;20;24;351;1.9;-4.2
17697600;14.7;0;0;0;0;353;2;0.0
17701200;14.8;0;0;0;0;345;2;0.0
17704800;14.6;0;0;0;0;335;2.4;0.0
17708400;14.7;0;0;0;0;329;2.5;0.0
17712000;14.1;0;0;0;0;319;1.8;0.0
17715600;14.1;0;0;0;0;304;2.4;0.0
17719200;13.6;0;0;0;0;293;1.8;0.0
17722800;12.6;0;0;0;0;301;1.5;0.0
17726400;12.2;0;0;0;0;306;0.5;0.0
17730000;12.7;0;0;28;28;311;0.9;-1.5
17733600;14.3;92.939;22;100;122;324;1;-11.9
17737200;15.2;177.802;72;186;258;338;0.8;32.8
17740800;16.5;294.74;165;257;422;350;1.1;136.9
17744400;17.9;560.487;388;260;648;339;1.6;384.0
17748000;19.8;575.83;457;293;750;328;1.9;491.0
17751600;20.2;534.293;458;337;795;328;2.3;517.8
17755200;22.2;649.828;571;293;864;333;2.2;643.2
17758800;22.4;689.894;591;263;854;336;1.9;653.6
17762400;23.2;681.33;540;243;783;334;2.1;574.0
17766000;23.3;638.446;441;223;664;332;1.8;434.0
17769600;24;541.261;302;198;500;331;1.4;253.2
17773200;23.8;295.389;119;169;288;332;1.4;60.8
17776800;21.6;221.745;52;95;147;333;1.1;-10.7
17780400;19.9;287.701;11;29;40;329;0.7;-4.4
17784000;18;0;0;0;0;321;1;0.0
17787600;16.6;0;0;0;0;311;1.5;0.0
17791200;16.2;0;0;0;0;305;2;0.0
17794800;15.3;0;0;0;0;308;1.5;0.0
17798400;14.7;0;0;0;0;308;0.8;0.0
17802000;14.3;0;0;0;0;301;0.7;0.0
17805600;13.6;0;0;0;0;299;0.8;0.0
17809200;13.5;0;0;0;0;303;0.4;0.0
17812800;12.6;0;0;0;0;301;0.3;0.0
17816400;13;328.678;13;32;45;297;0.3;-3.8
17820000;15.2;402.273;94;89;183;298;0.8;-7.3
17823600;17.3;599.152;241;118;359;302;0.5;138.6
17827200;18.6;710.495;396;135;531;307;1.4;336.5
17830800;19.8;788.397;544;139;683;314;1.4;531.9
17834400;21.6;817.378;647;149;796;323;1.3;677.5
17838000;23.1;837.193;716;152;868;330;1.7;774.9
17841600;24.7;848.559;744;148;892;333;1.9;812.6
17845200;25.2;841.2;719;146;865;335;1.8;777.3
17848800;24.9;824.716;652;139;791;338;2.4;681.6
17852400;25.4;778.37;536;136;672;341;1.5;523.5
17856000;26.1;712.675;396;127;523;346;1.6;335.7
17859600;25.8;619.5;248;110;358;351;1.7;142.3
17863200;25.4;457.598;106;80;186;352;1.1;-4.2
17866800;22.4;361.133;14;28;42;342;1.4;-4.0
17870400;20.7;0;0;0;0;332;1.5;0.0
17874000;20.3;0;0;0;0;332;1.3;0.0
17877600;20.4;0;0;0;0;335;2.1;0.0
17881200;19.2;0;0;0;0;336;1.7;0.0
17884800;19.4;0;0;0;0;338;1.9;0.0
17888400;18.9;0;0;0;0;337;1.7;0.0
17892000;18.9;0;0;0;0;337;1.9;0.0
17895600;19.1;0;0;0;0;346;2;0.0
17899200;19.4;0;0;0;0;363;3.5;0.0
17902800;18.5;0;0;8;8;371;3.6;-0.2
17906400;18.3;0;0;38;38;367;3.4;-0.8
17910000;18.8;55.072;22;154;176;363;4.2;6.9
17913600;19.5;61.277;34;222;256;363;4.1;25.9
17917200;21.9;306.814;211;284;495;367;4.2;214.2
17920800;23;822.118;649;123;772;364;4.5;680.5
17924400;23.7;676.265;577;211;788;357;3.4;640.2
17928000;23.7;759.026;664;173;837;357;5.1;732.6
17931600;25.3;888.899;758;92;850;360;4.4;810.7
17935200;26;881.414;695;85;780;362;3.2;720.3
17938800;26;840.601;577;88;665;360;3.5;561.4
17942400;26.5;757.33;419;94;513;362;4;357.4
17946000;25.6;653.777;260;89;349;361;3.9;152.4
17949600;24.7;472.281;108;72;180;357;2.7;-3.0
17953200;22.9;375.112;13;25;38;354;2.3;-3.9
17956800;21.7;0;0;0;0;351;2;0.0
17960400;21;0;0;0;0;354;1.9;0.0
17964000;20.8;0;0;0;0;363;2.2;0.0
17967600;20.2;0;0;0;0;369;1.8;0.0
17971200;18.9;0;0;0;0;365;1.4;0.0
17974800;17.9;0;0;0;0;347;1.6;0.0
17978400;17.3;0;0;0;0;325;1.4;0.0
17982000;16.4;0;0;0;0;315;1.4;0.0
17985600;16.6;0;0;0;0;315;2.2;0.0
17989200;16.6;328.896;15;30;45;321;1.5;-4.3
17992800;17.8;61.557;14;87;101;334;1.9;-6.2
17996400;19.9;189.07;75;161;236;348;1.9;37.6
18000000;20.8;190.112;105;227;332;353;2.4;88.0
18003600;21.8;303.485;208;274;482;358;3.7;212.1
18007200;23;346.78;273;306;579;362;4.4;302.3
18010800;23.9;133.939;114;342;456;376;5.4;142.4
18014400;23.4;199.366;174;353;527;378;4.7;210.3
18018000;24.1;383.223;326;310;636;369;4.2;382.0
18021600;25;259.423;204;299;503;374;5.5;230.6
18025200;25.6;634.388;434;159;593;375;5.9;432.2
18028800;25.3;748.039;412;84;496;370;4.9;353.6
18032400;24.5;668.426;264;76;340;368;4.4;157.3
18036000;22.9;492.017;111;64;175;364;3.8;-1.5
18039600;21.5;199.013;8;22;30;363;3.5;-4.6
18043200;20.2;0;0;0;0;368;2.1;0.0
18046800;19.1;0;0;0;0;362;1.4;0.0
18050400;18.7;0;0;0;0;360;0.9;0.0
18054000;18.7;0;0;0;0;366;1;0.0
18057600;18.8;0;0;0;0;374;1.2;0.0
18061200;19;0;0;0;0;375;2.5;0.0
18064800;19.1;0;0;0;0;367;2.4;0.0
18068400;18.7;0;0;0;0;363;2.5;0.0
18072000;18.2;0;0;0;0;367;1.7;0.0
18075600;18.2;28.624;1;30;31;371;2.3;-2.6
18079200;18.3;93.653;21;98;119;355;3.2;-11.7
18082800;18.9;53.322;21;162;183;352;3.6;5.5
18086400;20.2;114.605;63;251;314;366;4.3;51.5
18090000;20.7;65.887;45;296;341;370;3.8;47.6
18093600;22.7;117.196;92;355;447;376;5;113.5
18097200;22.9;286.219;243;405;648;377;3.6;296.3
18100800;24.1;298.622;260;412;672;372;4.8;320.4
18104400;23.1;81.315;69;356;425;372;5.6;87.6
18108000;20.9;12.753;10;259;269;381;4.9;10.0
18111600;22.3;117.345;80;287;367;390;4.1;85.1
18115200;22.7;54.725;30;209;239;389;4.5;23.1
18118800;21.6;56.104;22;147;169;377;5.3;7.3
18122400;20.6;103.409;23;91;114;373;3.5;-9.7
18126000;18.6;104.296;3;21;24;381;4.2;-4.1
18129600;17.4;0;0;0;0;385;3.6;0.0
18133200;16.5;0;0;0;0;383;3.2;0.0
18136800;16.1;0;0;0;0;381;2.4;0.0
18140400;15.8;0;0;0;0;380;1.7;0.0
18144000;15.4;0;0;0;0;316;1.1;0.0
18147600;15;0;0;0;0;311;0.8;0.0
18151200;14.7;0;0;0;0;308;0.6;0.0
18154800;14.4;0;0;0;0;305;0.7;0.0
18158400;14.6;0;0;0;0;300;0.8;0.0
18162000;14.2;179.633;4;32;36;297;1.1;-5.3
18165600;15.4;343.921;76;96;172;296;0.6;-10.3
18169200;16.6;562.741;220;131;351;292;0.9;129.9
18172800;18.7;687.286;376;149;525;297;1;327.6
18176400;20.4;737.635;502;168;670;305;1.5;504.2
18180000;22.8;797.212;624;167;791;320;1.1;666.2
18183600;23.9;813.642;689;173;862;333;1;760.0
18187200;26;853.192;741;156;897;341;1;822.6
18190800;26.6;857.804;726;149;875;346;1;797.3
18194400;27.2;855.681;669;135;804;348;1.3;710.6
18198000;28;792.006;538;140;678;347;0.9;535.9
18201600;27.8;702.074;383;137;520;350;1.1;333.0
18205200;27.1;629.496;245;115;360;351;0.7;145.6
18208800;25.9;492.871;108;83;191;346;0.5;-3.4
18212400;21.9;422.235;16;30;46;341;0.6;-3.1
18216000;19.3;0;0;0;0;339;1.2;0.0
18219600;19.4;0;0;0;0;331;1.5;0.0
18223200;18.7;0;0;0;0;325;1.3;0.0
18226800;18.4;0;0;0;0;325;1.4;0.0
18230400;17.4;0;0;0;0;329;1.9;0.0
18234000;17.8;0;0;0;0;331;1.4;0.0
18237600;16.9;0;0;0;0;324;1.3;0.0
18241200;15;0;0;0;0;316;0.5;0.0
18244800;15.3;0;0;0;0;317;0.8;0.0
18248400;15.3;21.571;1;30;31;322;0.3;-2.5
18252000;16.5;36.751;8;99;107;325;1.3;-10.6
18255600;17.6;12.886;5;151;156;334;0.5;-1.9
18259200;19.1;23.879;13;236;249;349;1.2;7.9
18262800;21;48.667;33;333;366;357;2.6;38.7
18266400;21;29.472;23;350;373;362;4.7;27.3
18270000;21.9;1.184;1;256;257;373;4;1.3
18273600;22.4;19.624;17;342;359;376;3.4;22.5
18277200;22.7;16.586;14;332;346;374;2.4;18.3
18280800;22.1;28.225;22;324;346;374;3.1;32.7
18284400;21.2;0;0;179;179;370;3.5;-10.0
18288000;20.3;0;0;143;143;361;1.6;-6.6
18291600;18.7;0;0;93;93;358;2.3;-2.6
18295200;17.5;0;0;34;34;365;2.2;-0.7
18298800;16.7;0;0;4;4;368;0.8;-0.1
18302400;16.1;0;0;0;0;367;1.6;0.0
18306000;15.7;0;0;0;0;367;1.8;0.0
18309600;15.4;0;0;0;0;368;1.3;0.0
18313200;14.8;0;0;0;0;366;1.7;0.0
18316800;12.4;0;0;0;0;361;2.7;0.0
18320400;11.8;0;0;0;0;361;2;0.0
18324000;11.2;0;0;0;0;359;3.1;0.0
18327600;11.2;0;0;0;0;358;2.4;0.0
18331200;11.2;0;0;0;0;358;2.3;0.0
18334800;11.4;0;0;9;9;358;2.3;-0.2
18338400;11.6;0;0;31;31;354;2.2;-0.6
18342000;12;0;0;61;61;350;2.9;-1.2
18345600;12.1;0;0;92;92;351;2.9;-2.1
18349200;12.4;0;0;126;126;357;2.3;-4.7
18352800;13.5;0;0;171;171;360;2.4;-9.4
18356400;13.9;0;0;189;189;359;2.1;-11.5
18360000;14.5;0;0;205;205;361;1.9;-13.4
18363600;14.8;0;0;177;177;362;2.6;-9.3
18367200;15.2;0;0;190;190;358;3;-10.9
18370800;16.2;146.861;99;244;343;353;3;104.0
18374400;17.2;390.806;211;163;374;351;2.3;186.2
18378000;16.4;428.144;164;101;265;352;1.9;97.6
18381600;15.4;221.48;47;66;113;350;2;-4.4
18385200;14.9;34.93;1;15;16;352;1.8;-0.9
18388800;14.2;0;0;0;0;358;1.6;0.0
18392400;13.9;0;0;0;0;364;1.7;0.0
18396000;13.8;0;0;0;0;366;1.7;0.0
18399600;13.8;0;0;0;0;366;1.6;0.0
18403200;13.8;0;0;0;0;365;1.3;0.0
18406800;13.7;0;0;0;0;363;2.1;0.0
18410400;13.7;0;0;0;0;365;1.5;0.0
18414000;13.6;0;0;0;0;370;1.1;0.0
18417600;13.6;0;0;0;0;371;0.7;0.0
18421200;13.7;0;0;11;11;374;1;-0.2
18424800;14;0;0;35;35;371;0.9;-0.7
18428400;14.3;0;0;63;63;372;0.6;-1.2
18432000;14.6;0;0;88;88;378;0.6;-1.8
18435600;14.7;0;0;129;129;375;1.1;-5.0
18439200;15.4;0;0;182;182;372;1;-10.9
18442800;16.5;25.003;21;250;271;376;0.6;29.9
18446400;17.3;63.833;55;250;305;379;1.4;67.7
18450000;17.4;0;0;202;202;383;1;-12.6
18453600;17;0;0;145;145;386;1;-5.5
18457200;16.7;0;0;88;88;384;1.5;-1.7
18460800;17;0;0;105;105;383;1;-2.5
18464400;17;0;0;93;93;377;1.1;-2.7
18468000;16.9;57.53;12;54;66;368;1.2;-3.7
18471600;16.6;253.283;13;7;20;370;1.3;-1.2
18475200;16.2;0;0;0;0;375;1;0.0
18478800;15.9;0;0;0;0;373;2.2;0.0
18482400;15.7;0;0;0;0;371;0.7;0.0
18486000;15.1;0;0;0;0;356;0.4;0.0
18489600;14.6;0;0;0;0;339;0.6;0.0
18493200;14.8;0;0;0;0;338;0.2;0.0
18496800;14.9;0;0;0;0;348;0.6;0.0
18500400;15.2;0;0;0;0;357;0.8;0.0
18504000;15.1;0;0;0;0;362;0.9;0.0
18507600;14.9;0;0;3;3;361;0.5;-0.1
18511200;15.5;0;0;43;43;361;0.9;-0.8
18514800;16.4;21.11;8;141;149;368;0.9;0.8
18518400;17;44.767;24;235;259;365;0.9;19.7
18522000;17.9;62.652;42;311;353;362;0.9;48.1
18525600;19.1;150.047;116;393;509;365;0.7;147.0
18529200;20.6;299.709;251;421;672;366;1;315.3
18532800;22.7;515.59;443;366;809;365;1.3;533.3
18536400;24;540.136;452;342;794;370;1;533.3
18540000;24.2;369.251;285;365;650;372;1;330.1
18543600;25;329.054;220;316;536;370;0.7;234.5
18547200;24.9;393.316;210;232;442;371;0.7;187.0
18550800;25.2;517.923;195;150;345;366;1.4;116.8
18554400;22.8;346.593;71;89;160;362;1.1;-9.1
18558000;21.3;147.194;6;23;29;360;1;-4.3
18561600;19.1;0;0;0;0;355;0.8;0.0
18565200;18.3;0;0;0;0;344;1.6;0.0
18568800;17.8;0;0;0;0;339;1.1;0.0
18572400;15.9;0;0;0;0;329;1.4;0.0
18576000;15.6;0;0;0;0;317;1.9;0.0
18579600;15.7;0;0;0;0;317;1;0.0
18583200;14.9;0;0;0;0;313;0.7;0.0
18586800;14.7;0;0;0;0;307;1.8;0.0
18590400;14.4;0;0;0;0;310;1;0.0
18594000;14.4;0;0;11;11;318;1.4;-0.2
18597600;15.9;259.812;53;83;136;329;0.9;-6.6
18601200;17.1;590.633;222;112;334;331;1;139.7
18604800;19.7;708.839;378;128;506;331;1;341.3
18608400;21.2;769.799;514;140;654;339;1.1;529.1
18612000;22.7;818.887;631;142;773;347;1.4;687.9
18615600;24.5;856.285;715;136;851;356;1.4;795.0
18619200;26.1;868.424;744;132;876;365;1.4;833.6
18622800;27.8;869.029;725;126;851;370;0.9;804.7
18626400;28.5;824.304;634;131;765;375;1.4;689.7
18630000;28.5;782.647;521;126;647;377;0;532.8
18633600;28.4;695.191;369;121;490;376;1.5;332.1
18637200;27.5;493.187;184;114;298;382;0.8;113.2
18640800;26.1;432.823;87;70;157;384;0.9;-3.1
18644400;24.7;322.354;13;22;35;379;1.4;-3.8
18648000;21.8;0;0;0;0;370;1.5;0.0
18651600;20;0;0;0;0;358;1.4;0.0
18655200;19.3;0;0;0;0;347;1.3;0.0
18658800;19.1;0;0;0;0;336;0.3;0.0
18662400;18.6;0;0;0;0;329;0.4;0.0
18666000;17.8;0;0;0;0;326;0.2;0.0
18669600;17.8;0;0;0;0;322;0.7;0.0
18673200;17.1;0;0;0;0;321;1.5;0.0
18676800;17;0;0;0;0;322;0.5;0.0
18680400;16.7;175.108;4;18;22;324;1.1;-3.8
18684000;17.8;304.312;61;80;141;326;0.2;-8.5
18687600;19.9;107.316;40;165;205;343;1.1;18.3
18691200;20.6;328.067;174;222;396;352;0.2;158.5
18694800;21.6;780.448;519;128;647;345;0.6;534.8
18698400;25.5;843.78;648;123;771;350;0.9;707.8
