timestep;MW Solar
15455700;46,35
15456600;46,35
15457500;46,35
15458400;46,35
15459300;46,35
15460200;46,35
15461100;46,35
15462000;46,35
15462900;46,35
15463800;46,35
15464700;46,35
15465600;46,35
15466500;46,35
15467400;46,35
15468300;46,35
15469200;46,35
15470100;46,35
15471000;46,35
15471900;46,35
15472800;46,35
15473700;46,35
15474600;46,35
15475500;46,35
15476400;46,35
15477300;46,35
15478200;46,35
15479100;46,35
15480000;46,35
15480900;46,35
15481800;46,35
15482700;46,35
15483600;46,35
15484500;46,35
15485400;46,35
15486300;46,35
15487200;46,35
15488100;46,35
15489000;46,35
15489900;46,35
15490800;46,35
15491700;46,35
15492600;46,35
15493500;46,35
15494400;46,35
15495300;46,35
15496200;46,35
15497100;46,35
15498000;46,35
15498900;46,35
15499800;46,35
15500700;46,35
15501600;46,35
15502500;46,35
15503400;46,35
15504300;46,35
15505200;46,35
15506100;46,35
15507000;46,35
15507900;46,35
15508800;46,35
15509700;46,35
15510600;46,35
15511500;46,35
15512400;46,35
15513300;46,35
15514200;46,35
15515100;46,35
15516000;46,35
15516900;46,35
15517800;46,35
15518700;46,35
15519600;46,35
15520500;46,35
15521400;46,35
15522300;46,35
15523200;46,35
15524100;46,35
15525000;46,35
15525900;46,35
15526800;46,35
15527700;46,35
15528600;46,35
15529500;46,35
15530400;46,35
15531300;46,35
15532200;46,35
15533100;46,35
15534000;46,35
15534900;46,35
15535800;46,35
15536700;46,35
15537600;46,35
15538500;46,35
15539400;46,35
15540300;46,35
15541200;46,35
15542100;46,35
15543000;46,35
15543900;46,35
15544800;46,35
15545700;46,35
15546600;46,35
15547500;46,35
15548400;46,35
15549300;46,35
15550200;46,35
15551100;46,35
15552000;46,35
15552900;46,35
15553800;46,35
15554700;46,35
15555600;46,35
15556500;46,35
15557400;46,35
15558300;46,35
15559200;46,35
15560100;46,35
15561000;46,35
15561900;46,35
15562800;46,35
15563700;46,35
15564600;46,35
15565500;46,35
15566400;46,35
15567300;46,35
15568200;46,35
15569100;46,35
15570000;46,35
15570900;46,35
15571800;46,35
15572700;46,35
15573600;46,35
15574500;46,35
15575400;46,35
15576300;46,35
15577200;46,35
15578100;46,35
15579000;46,35
15579900;46,35
15580800;46,35
15581700;46,35
15582600;46,35
15583500;46,35
15584400;46,35
15585300;46,35
15586200;46,35
15587100;46,35
15588000;46,35
15588900;46,35
15589800;46,35
15590700;46,35
15591600;46,35
15592500;46,35
15593400;46,35
15594300;46,35
15595200;46,35
15596100;46,35
15597000;46,35
15597900;46,35
15598800;46,35
15599700;46,35
15600600;46,35
15601500;46,35
15602400;46,35
15603300;46,35
15604200;46,35
15605100;46,35
15606000;46,35
15606900;46,35
15607800;46,35
15608700;46,35
15609600;46,35
15610500;46,35
15611400;46,35
15612300;46,35
15613200;46,35
15614100;46,35
15615000;46,35
15615900;46,35
15616800;46,35
15617700;46,35
15618600;46,35
15619500;46,35
15620400;46,35
15621300;46,35
15622200;46,35
15623100;46,35
15624000;46,35
15624900;46,35
15625800;46,35
15626700;46,35
15627600;46,35
15628500;46,35
15629400;46,35
15630300;46,35
15631200;46,35
15632100;46,35
15633000;46,35
15633900;46,35
15634800;46,35
15635700;46,35
15636600;46,35
15637500;46,35
15638400;46,35
15639300;46,35
15640200;46,35
15641100;46,35
15642000;46,35
15642900;46,35
15643800;46,35
15644700;46,35
15645600;46,35
15646500;46,35
15647400;46,35
15648300;46,35
15649200;46,35
15650100;46,35
15651000;46,35
15651900;46,35
15652800;46,35
15653700;46,35
15654600;46,35
15655500;46,35
15656400;46,35
15657300;46,35
15658200;46,35
15659100;46,35
15660000;46,35
15660900;46,35
15661800;46,35
15662700;46,35
15663600;46,35
15664500;46,35
15665400;46,35
15666300;46,35
15667200;46,35
15668100;46,35
15669000;46,35
15669900;46,35
15670800;46,35
15671700;46,35
15672600;46,35
15673500;46,35
15674400;46,35
15675300;46,35
15676200;46,35
15677100;46,35
15678000;46,35
15678900;46,35
15679800;46,35
15680700;46,35
15681600;46,35
15682500;46,35
15683400;46,35
15684300;46,35
15685200;46,35
15686100;46,35
15687000;46,35
15687900;46,35
15688800;46,35
15689700;46,35
15690600;46,35
15691500;46,35
15692400;46,35
15693300;46,35
15694200;46,35
15695100;46,35
15696000;46,35
15696900;46,35
15697800;46,35
15698700;46,35
15699600;46,35
15700500;46,35
15701400;46,35
15702300;46,35
15703200;46,35
15704100;46,35
15705000;46,35
15705900;46,35
15706800;46,35
15707700;46,35
15708600;46,35
15709500;46,35
15710400;46,35
15711300;46,35
15712200;46,35
15713100;46,35
15714000;46,35
15714900;46,35
15715800;46,35
15716700;46,35
15717600;46,35
15718500;46,35
15719400;46,35
15720300;46,35
15721200;46,35
15722100;46,35
15723000;46,35
15723900;46,35
15724800;35,54
15725700;35,54
15726600;35,54
15727500;35,54
15728400;35,54
15729300;35,54
15730200;35,54
15731100;35,54
15732000;35,54
15732900;35,54
15733800;35,54
15734700;35,54
15735600;35,54
15736500;35,54
15737400;35,54
15738300;35,54
15739200;35,54
15740100;35,54
15741000;35,54
15741900;35,54
15742800;35,54
15743700;35,54
15744600;35,54
15745500;35,54
15746400;35,54
15747300;35,54
15748200;35,54
15749100;35,54
15750000;35,54
15750900;35,54
15751800;35,54
15752700;35,54
15753600;35,54
15754500;35,54
15755400;35,54
15756300;35,54
15757200;35,54
15758100;35,54
15759000;35,54
15759900;35,54
15760800;35,54
15761700;35,54
15762600;35,54
15763500;35,54
15764400;35,54
15765300;35,54
15766200;35,54
15767100;35,54
15768000;35,54
15768900;35,54
15769800;35,54
15770700;35,54
15771600;35,54
15772500;35,54
15773400;35,54
15774300;35,54
15775200;35,54
15776100;35,54
15777000;35,54
15777900;35,54
15778800;35,54
15779700;35,54
15780600;35,54
15781500;35,54
15782400;35,54
15783300;35,54
15784200;35,54
15785100;35,54
15786000;35,54
15786900;35,54
15787800;35,54
15788700;35,54
15789600;35,54
15790500;35,54
15791400;35,54
15792300;35,54
15793200;35,54
15794100;35,54
15795000;35,54
15795900;35,54
15796800;35,54
15797700;35,54
15798600;35,54
15799500;35,54
15800400;35,54
15801300;35,54
15802200;35,54
15803100;35,54
15804000;35,54
15804900;35,54
15805800;35,54
15806700;35,54
15807600;35,54
15808500;35,54
15809400;35,54
15810300;35,54
15811200;35,54
15812100;35,54
15813000;35,54
15813900;35,54
15814800;35,54
15815700;35,54
15816600;35,54
15817500;35,54
15818400;35,54
15819300;35,54
15820200;35,54
15821100;35,54
15822000;35,54
15822900;35,54
15823800;35,54
15824700;35,54
15825600;35,54
15826500;35,54
15827400;35,54
15828300;35,54
15829200;35,54
15830100;35,54
15831000;35,54
15831900;35,54
15832800;35,54
15833700;35,54
15834600;35,54
15835500;35,54
15836400;35,54
15837300;35,54
15838200;35,54
15839100;35,54
15840000;35,54
15840900;35,54
15841800;35,54
15842700;35,54
15843600;35,54
15844500;35,54
15845400;35,54
15846300;35,54
15847200;35,54
15848100;35,54
15849000;35,54
15849900;35,54
15850800;35,54
15851700;35,54
15852600;35,54
15853500;35,54
15854400;35,54
15855300;35,54
15856200;35,54
15857100;35,54
15858000;35,54
15858900;35,54
15859800;35,54
15860700;35,54
15861600;35,54
15862500;35,54
15863400;35,54
15864300;35,54
15865200;35,54
15866100;35,54
15867000;35,54
15867900;35,54
15868800;35,54
15869700;35,54
15870600;35,54
15871500;35,54
15872400;35,54
15873300;35,54
15874200;35,54
15875100;35,54
15876000;35,54
15876900;35,54
15877800;35,54
15878700;35,54
15879600;35,54
15880500;35,54
15881400;35,54
15882300;35,54
15883200;35,54
15884100;35,54
15885000;35,54
15885900;35,54
15886800;35,54
15887700;35,54
15888600;35,54
15889500;35,54
15890400;35,54
15891300;35,54
15892200;35,54
15893100;35,54
15894000;35,54
15894900;35,54
15895800;35,54
15896700;35,54
15897600;35,54
15898500;35,54
15899400;35,54
15900300;35,54
15901200;35,54
15902100;35,54
15903000;35,54
15903900;35,54
15904800;35,54
15905700;35,54
15906600;35,54
15907500;35,54
15908400;35,54
15909300;35,54
15910200;35,54
15911100;35,54
15912000;35,54
15912900;35,54
15913800;35,54
15914700;35,54
15915600;35,54
15916500;35,54
15917400;35,54
15918300;35,54
15919200;35,54
15920100;35,54
15921000;35,54
15921900;35,54
15922800;35,54
15923700;35,54
15924600;35,54
15925500;35,54
15926400;35,54
15927300;35,54
15928200;35,54
15929100;35,54
15930000;35,54
15930900;35,54
15931800;35,54
15932700;35,54
15933600;35,54
15934500;35,54
15935400;35,54
15936300;35,54
15937200;35,54
15938100;35,54
15939000;35,54
15939900;35,54
15940800;35,54
15941700;35,54
15942600;35,54
15943500;35,54
15944400;35,54
15945300;35,54
15946200;35,54
15947100;35,54
15948000;35,54
15948900;35,54
15949800;35,54
15950700;35,54
15951600;35,54
15952500;35,54
15953400;35,54
15954300;35,54
15955200;35,54
15956100;35,54
15957000;35,54
15957900;35,54
15958800;35,54
15959700;35,54
15960600;35,54
15961500;35,54
15962400;35,54
15963300;35,54
15964200;35,54
15965100;35,54
15966000;35,54
15966900;35,54
15967800;35,54
15968700;35,54
15969600;35,54
15970500;35,54
15971400;35,54
15972300;35,54
15973200;35,54
15974100;35,54
15975000;35,54
15975900;35,54
15976800;35,54
15977700;35,54
15978600;35,54
15979500;35,54
15980400;35,54
15981300;35,54
15982200;35,54
15983100;35,54
15984000;35,54
15984900;35,54
15985800;35,54
15986700;35,54
15987600;35,54
15988500;35,54
15989400;35,54
15990300;35,54
15991200;35,54
15992100;35,54
15993000;35,54
15993900;35,54
15994800;35,54
15995700;35,54
15996600;35,54
15997500;35,54
15998400;35,54
15999300;35,54
16000200;35,54
16001100;35,54
16002000;35,54
16002900;35,54
16003800;35,54
16004700;35,54
16005600;35,54
16006500;35,54
16007400;35,54
16008300;35,54
16009200;35,54
16010100;35,54
16011000;35,54
16011900;35,54
16012800;35,54
16013700;35,54
16014600;35,54
16015500;35,54
16016400;35,54
16017300;35,54
16018200;35,54
16019100;35,54
16020000;35,54
16020900;35,54
16021800;35,54
16022700;35,54
16023600;35,54
16024500;35,54
16025400;35,54
16026300;35,54
16027200;35,54
16028100;35,54
16029000;35,54
16029900;35,54
16030800;35,54
16031700;35,54
16032600;35,54
16033500;35,54
16034400;35,54
16035300;35,54
16036200;35,54
16037100;35,54
16038000;35,54
16038900;35,54
16039800;35,54
16040700;35,54
16041600;35,54
16042500;35,54
16043400;35,54
16044300;35,54
16045200;35,54
16046100;35,54
16047000;35,54
16047900;35,54
16048800;35,54
16049700;35,54
16050600;35,54
16051500;35,54
16052400;35,54
16053300;35,54
16054200;35,54
16055100;35,54
16056000;35,54
16056900;35,54
16057800;35,54
16058700;35,54
16059600;35,54
16060500;35,54
16061400;35,54
16062300;35,54
16063200;35,54
16064100;35,54
16065000;35,54
16065900;35,54
16066800;35,54
16067700;35,54
16068600;35,54
16069500;35,54
16070400;35,54
16071300;35,54
16072200;35,54
16073100;35,54
16074000;35,54
16074900;35,54
16075800;35,54
16076700;35,54
16077600;35,54
16078500;35,54
16079400;35,54
16080300;35,54
16081200;35,54
16082100;35,54
16083000;35,54
16083900;35,54
16084800;35,54
16085700;35,54
16086600;35,54
16087500;35,54
16088400;35,54
16089300;35,54
16090200;35,54
16091100;35,54
16092000;35,54
16092900;35,54
16093800;35,54
16094700;35,54
16095600;35,54
16096500;35,54
16097400;35,54
16098300;35,54
16099200;35,54
16100100;35,54
16101000;35,54
16101900;35,54
16102800;35,54
16103700;35,54
16104600;35,54
16105500;35,54
16106400;35,54
16107300;35,54
16108200;35,54
16109100;35,54
16110000;35,54
16110900;35,54
16111800;35,54
16112700;35,54
16113600;35,54
16114500;35,54
16115400;35,54
16116300;35,54
16117200;35,54
16118100;35,54
16119000;35,54
16119900;35,54
16120800;35,54
16121700;35,54
16122600;35,54
16123500;35,54
16124400;35,54
16125300;35,54
16126200;35,54
16127100;35,54
16128000;35,54
16128900;35,54
16129800;35,54
16130700;35,54
16131600;35,54
16132500;35,54
16133400;35,54
16134300;35,54
16135200;35,54
16136100;35,54
16137000;35,54
16137900;35,54
16138800;35,54
16139700;35,54
16140600;35,54
16141500;35,54
16142400;35,54
16143300;35,54
16144200;35,54
16145100;35,54
16146000;35,54
16146900;35,54
16147800;35,54
16148700;35,54
16149600;35,54
16150500;35,54
16151400;35,54
16152300;35,54
16153200;35,54
16154100;35,54
16155000;35,54
16155900;35,54
16156800;35,54
16157700;35,54
16158600;35,54
16159500;35,54
16160400;35,54
16161300;35,54
16162200;35,54
16163100;35,54
16164000;35,54
16164900;35,54
16165800;35,54
16166700;35,54
16167600;35,54
16168500;35,54
16169400;35,54
16170300;35,54
16171200;35,54
16172100;35,54
16173000;35,54
16173900;35,54
16174800;35,54
16175700;35,54
16176600;35,54
16177500;35,54
16178400;35,54
16179300;35,54
16180200;35,54
16181100;35,54
16182000;35,54
16182900;35,54
16183800;35,54
16184700;35,54
16185600;35,54
16186500;35,54
16187400;35,54
16188300;35,54
16189200;35,54
16190100;35,54
16191000;35,54
16191900;35,54
16192800;35,54
16193700;35,54
16194600;35,54
16195500;35,54
16196400;35,54
16197300;35,54
16198200;35,54
16199100;35,54
16200000;35,54
16200900;35,54
16201800;35,54
16202700;35,54
16203600;35,54
16204500;35,54
16205400;35,54
16206300;35,54
16207200;35,54
16208100;35,54
16209000;35,54
16209900;35,54
16210800;35,54
16211700;35,54
16212600;35,54
16213500;35,54
16214400;35,54
16215300;35,54
16216200;35,54
16217100;35,54
16218000;35,54
16218900;35,54
16219800;35,54
16220700;35,54
16221600;35,54
16222500;35,54
16223400;35,54
16224300;35,54
16225200;35,54
16226100;35,54
16227000;35,54
16227900;35,54
16228800;35,54
16229700;35,54
16230600;35,54
16231500;35,54
16232400;35,54
16233300;35,54
16234200;35,54
16235100;35,54
16236000;35,54
16236900;35,54
16237800;35,54
16238700;35,54
16239600;35,54
16240500;35,54
16241400;35,54
16242300;35,54
16243200;35,54
16244100;35,54
16245000;35,54
16245900;35,54
16246800;35,54
16247700;35,54
16248600;35,54
16249500;35,54
16250400;35,54
16251300;35,54
16252200;35,54
16253100;35,54
16254000;35,54
16254900;35,54
16255800;35,54
16256700;35,54
16257600;35,54
16258500;35,54
16259400;35,54
16260300;35,54
16261200;35,54
16262100;35,54
16263000;35,54
16263900;35,54
16264800;35,54
16265700;35,54
16266600;35,54
16267500;35,54
16268400;35,54
16269300;35,54
16270200;35,54
16271100;35,54
16272000;35,54
16272900;35,54
16273800;35,54
16274700;35,54
16275600;35,54
16276500;35,54
16277400;35,54
16278300;35,54
16279200;35,54
16280100;35,54
16281000;35,54
16281900;35,54
16282800;35,54
16283700;35,54
16284600;35,54
16285500;35,54
16286400;35,54
16287300;35,54
16288200;35,54
16289100;35,54
16290000;35,54
16290900;35,54
16291800;35,54
16292700;35,54
16293600;35,54
16294500;35,54
16295400;35,54
16296300;35,54
16297200;35,54
16298100;35,54
16299000;35,54
16299900;35,54
16300800;35,54
16301700;35,54
16302600;35,54
16303500;35,54
16304400;35,54
16305300;35,54
16306200;35,54
16307100;35,54
16308000;35,54
16308900;35,54
16309800;35,54
16310700;35,54
16311600;35,54
16312500;35,54
16313400;35,54
16314300;35,54
16315200;35,54
16316100;35,54
16317000;35,54
16317900;35,54
16318800;35,54
16319700;35,54
16320600;35,54
16321500;35,54
16322400;35,54
16323300;35,54
16324200;35,54
16325100;35,54
16326000;35,54
16326900;35,54
16327800;35,54
16328700;35,54
16329600;35,54
16330500;35,54
16331400;35,54
16332300;35,54
16333200;35,54
16334100;35,54
16335000;35,54
16335900;35,54
16336800;35,54
16337700;35,54
16338600;35,54
16339500;35,54
16340400;35,54
16341300;35,54
16342200;35,54
16343100;35,54
16344000;35,54
16344900;35,54
16345800;35,54
16346700;35,54
16347600;35,54
16348500;35,54
16349400;35,54
16350300;35,54
16351200;35,54
16352100;35,54
16353000;35,54
16353900;35,54
16354800;35,54
16355700;35,54
16356600;35,54
16357500;35,54
16358400;35,54
16359300;35,54
16360200;35,54
16361100;35,54
16362000;35,54
16362900;35,54
16363800;35,54
16364700;35,54
16365600;35,54
16366500;35,54
16367400;35,54
16368300;35,54
16369200;35,54
16370100;35,54
16371000;35,54
16371900;35,54
16372800;35,54
16373700;35,54
16374600;35,54
16375500;35,54
16376400;35,54
16377300;35,54
16378200;35,54
16379100;35,54
16380000;35,54
16380900;35,54
16381800;35,54
16382700;35,54
16383600;35,54
16384500;35,54
16385400;35,54
16386300;35,54
16387200;35,54
16388100;35,54
16389000;35,54
16389900;35,54
16390800;35,54
16391700;35,54
16392600;35,54
16393500;35,54
16394400;35,54
16395300;35,54
16396200;35,54
16397100;35,54
16398000;35,54
16398900;35,54
16399800;35,54
16400700;35,54
16401600;35,54
16402500;35,54
16403400;35,54
16404300;35,54
16405200;35,54
16406100;35,54
16407000;35,54
16407900;35,54
16408800;35,54
16409700;35,54
16410600;35,54
16411500;35,54
16412400;35,54
16413300;35,54
16414200;35,54
16415100;35,54
16416000;35,54
16416900;35,54
16417800;35,54
16418700;35,54
16419600;35,54
16420500;35,54
16421400;35,54
16422300;35,54
16423200;35,54
16424100;35,54
16425000;35,54
16425900;35,54
16426800;35,54
16427700;35,54
16428600;35,54
16429500;35,54
16430400;35,54
16431300;35,54
16432200;35,54
16433100;35,54
16434000;35,54
16434900;35,54
16435800;35,54
16436700;35,54
16437600;35,54
16438500;35,54
16439400;35,54
16440300;35,54
16441200;35,54
16442100;35,54
16443000;35,54
16443900;35,54
16444800;35,54
16445700;35,54
16446600;35,54
16447500;35,54
16448400;35,54
16449300;35,54
16450200;35,54
16451100;35,54
16452000;35,54
16452900;35,54
16453800;35,54
16454700;35,54
16455600;35,54
16456500;35,54
16457400;35,54
16458300;35,54
16459200;35,54
16460100;35,54
16461000;35,54
16461900;35,54
16462800;35,54
16463700;35,54
16464600;35,54
16465500;35,54
16466400;35,54
16467300;35,54
16468200;35,54
16469100;35,54
16470000;35,54
16470900;35,54
16471800;35,54
16472700;35,54
16473600;35,54
16474500;35,54
16475400;35,54
16476300;35,54
16477200;35,54
16478100;35,54
16479000;35,54
16479900;35,54
16480800;35,54
16481700;35,54
16482600;35,54
16483500;35,54
16484400;35,54
16485300;35,54
16486200;35,54
16487100;35,54
16488000;35,54
16488900;35,54
16489800;35,54
16490700;35,54
16491600;35,54
16492500;35,54
16493400;35,54
16494300;35,54
16495200;35,54
16496100;35,54
16497000;35,54
16497900;35,54
16498800;35,54
16499700;35,54
16500600;35,54
16501500;35,54
16502400;35,54
16503300;35,54
16504200;35,54
16505100;35,54
16506000;35,54
16506900;35,54
16507800;35,54
16508700;35,54
16509600;35,54
16510500;35,54
16511400;35,54
16512300;35,54
16513200;35,54
16514100;35,54
16515000;35,54
16515900;35,54
16516800;35,54
16517700;35,54
16518600;35,54
16519500;35,54
16520400;35,54
16521300;35,54
16522200;35,54
16523100;35,54
16524000;35,54
16524900;35,54
16525800;35,54
16526700;35,54
16527600;35,54
16528500;35,54
16529400;35,54
16530300;35,54
16531200;35,54
16532100;35,54
16533000;35,54
16533900;35,54
16534800;35,54
16535700;35,54
16536600;35,54
16537500;35,54
16538400;35,54
16539300;35,54
16540200;35,54
16541100;35,54
16542000;35,54
16542900;35,54
16543800;35,54
16544700;35,54
16545600;35,54
16546500;35,54
16547400;35,54
16548300;35,54
16549200;35,54
16550100;35,54
16551000;35,54
16551900;35,54
16552800;35,54
16553700;35,54
16554600;35,54
16555500;35,54
16556400;35,54
16557300;35,54
16558200;35,54
16559100;35,54
16560000;35,54
16560900;35,54
16561800;35,54
16562700;35,54
16563600;35,54
16564500;35,54
16565400;35,54
16566300;35,54
16567200;35,54
16568100;35,54
16569000;35,54
16569900;35,54
16570800;35,54
16571700;35,54
16572600;35,54
16573500;35,54
16574400;35,54
16575300;35,54
16576200;35,54
16577100;35,54
16578000;35,54
16578900;35,54
16579800;35,54
16580700;35,54
16581600;35,54
16582500;35,54
16583400;35,54
16584300;35,54
16585200;35,54
16586100;35,54
16587000;35,54
16587900;35,54
16588800;35,54
16589700;35,54
16590600;35,54
16591500;35,54
16592400;35,54
16593300;35,54
16594200;35,54
16595100;35,54
16596000;35,54
16596900;35,54
16597800;35,54
16598700;35,54
16599600;35,54
16600500;35,54
16601400;35,54
16602300;35,54
16603200;35,54
16604100;35,54
16605000;35,54
16605900;35,54
16606800;35,54
16607700;35,54
16608600;35,54
16609500;35,54
16610400;35,54
16611300;35,54
16612200;35,54
16613100;35,54
16614000;35,54
16614900;35,54
16615800;35,54
16616700;35,54
16617600;35,54
16618500;35,54
16619400;35,54
16620300;35,54
16621200;35,54
16622100;35,54
16623000;35,54
16623900;35,54
16624800;35,54
16625700;35,54
16626600;35,54
16627500;35,54
16628400;35,54
16629300;35,54
16630200;35,54
16631100;35,54
16632000;35,54
16632900;35,54
16633800;35,54
16634700;35,54
16635600;35,54
16636500;35,54
16637400;35,54
16638300;35,54
16639200;35,54
16640100;35,54
16641000;35,54
16641900;35,54
16642800;35,54
16643700;35,54
16644600;35,54
16645500;35,54
16646400;35,54
16647300;35,54
16648200;35,54
16649100;35,54
16650000;35,54
16650900;35,54
16651800;35,54
16652700;35,54
16653600;35,54
16654500;35,54
16655400;35,54
16656300;35,54
16657200;35,54
16658100;35,54
16659000;35,54
16659900;35,54
16660800;35,54
16661700;35,54
16662600;35,54
16663500;35,54
16664400;35,54
16665300;35,54
16666200;35,54
16667100;35,54
16668000;35,54
16668900;35,54
16669800;35,54
16670700;35,54
16671600;35,54
16672500;35,54
16673400;35,54
16674300;35,54
16675200;35,54
16676100;35,54
16677000;35,54
16677900;35,54
16678800;35,54
16679700;35,54
16680600;35,54
16681500;35,54
16682400;35,54
16683300;35,54
16684200;35,54
16685100;35,54
16686000;35,54
16686900;35,54
16687800;35,54
16688700;35,54
16689600;35,54
16690500;35,54
16691400;35,54
16692300;35,54
16693200;35,54
16694100;35,54
16695000;35,54
16695900;35,54
16696800;35,54
16697700;35,54
16698600;35,54
16699500;35,54
16700400;35,54
16701300;35,54
16702200;35,54
16703100;35,54
16704000;35,54
16704900;35,54
16705800;35,54
16706700;35,54
16707600;35,54
16708500;35,54
16709400;35,54
16710300;35,54
16711200;35,54
16712100;35,54
16713000;35,54
16713900;35,54
16714800;35,54
16715700;35,54
16716600;35,54
16717500;35,54
16718400;35,54
16719300;35,54
16720200;35,54
16721100;35,54
16722000;35,54
16722900;35,54
16723800;35,54
16724700;35,54
16725600;35,54
16726500;35,54
16727400;35,54
16728300;35,54
16729200;35,54
16730100;35,54
16731000;35,54
16731900;35,54
16732800;35,54
16733700;35,54
16734600;35,54
16735500;35,54
16736400;35,54
16737300;35,54
16738200;35,54
16739100;35,54
16740000;35,54
16740900;35,54
16741800;35,54
16742700;35,54
16743600;35,54
16744500;35,54
16745400;35,54
16746300;35,54
16747200;35,54
16748100;35,54
16749000;35,54
16749900;35,54
16750800;35,54
16751700;35,54
16752600;35,54
16753500;35,54
16754400;35,54
16755300;35,54
16756200;35,54
16757100;35,54
16758000;35,54
16758900;35,54
16759800;35,54
16760700;35,54
16761600;35,54
16762500;35,54
16763400;35,54
16764300;35,54
16765200;35,54
16766100;35,54
16767000;35,54
16767900;35,54
16768800;35,54
16769700;35,54
16770600;35,54
16771500;35,54
16772400;35,54
16773300;35,54
16774200;35,54
16775100;35,54
16776000;35,54
16776900;35,54
16777800;35,54
16778700;35,54
16779600;35,54
16780500;35,54
16781400;35,54
16782300;35,54
16783200;35,54
16784100;35,54
16785000;35,54
16785900;35,54
16786800;35,54
16787700;35,54
16788600;35,54
16789500;35,54
16790400;35,54
16791300;35,54
16792200;35,54
16793100;35,54
16794000;35,54
16794900;35,54
16795800;35,54
16796700;35,54
16797600;35,54
16798500;35,54
16799400;35,54
16800300;35,54
16801200;35,54
16802100;35,54
16803000;35,54
16803900;35,54
16804800;35,54
16805700;35,54
16806600;35,54
16807500;35,54
16808400;35,54
16809300;35,54
16810200;35,54
16811100;35,54
16812000;35,54
16812900;35,54
16813800;35,54
16814700;35,54
16815600;35,54
16816500;35,54
16817400;35,54
16818300;35,54
16819200;35,54
16820100;35,54
16821000;35,54
16821900;35,54
16822800;35,54
16823700;35,54
16824600;35,54
16825500;35,54
16826400;35,54
16827300;35,54
16828200;35,54
16829100;35,54
16830000;35,54
16830900;35,54
16831800;35,54
16832700;35,54
16833600;35,54
16834500;35,54
16835400;35,54
16836300;35,54
16837200;35,54
16838100;35,54
16839000;35,54
16839900;35,54
16840800;35,54
16841700;35,54
16842600;35,54
16843500;35,54
16844400;35,54
16845300;35,54
16846200;35,54
16847100;35,54
16848000;35,54
16848900;35,54
16849800;35,54
16850700;35,54
16851600;35,54
16852500;35,54
16853400;35,54
16854300;35,54
16855200;35,54
16856100;35,54
16857000;35,54
16857900;35,54
16858800;35,54
16859700;35,54
16860600;35,54
16861500;35,54
16862400;35,54
16863300;35,54
16864200;35,54
16865100;35,54
16866000;35,54
16866900;35,54
16867800;35,54
16868700;35,54
16869600;35,54
16870500;35,54
16871400;35,54
16872300;35,54
16873200;35,54
16874100;35,54
16875000;35,54
16875900;35,54
16876800;35,54
16877700;35,54
16878600;35,54
16879500;35,54
16880400;35,54
16881300;35,54
16882200;35,54
16883100;35,54
16884000;35,54
16884900;35,54
16885800;35,54
16886700;35,54
16887600;35,54
16888500;35,54
16889400;35,54
16890300;35,54
16891200;35,54
16892100;35,54
16893000;35,54
16893900;35,54
16894800;35,54
16895700;35,54
16896600;35,54
16897500;35,54
16898400;35,54
16899300;35,54
16900200;35,54
16901100;35,54
16902000;35,54
16902900;35,54
16903800;35,54
16904700;35,54
16905600;35,54
16906500;35,54
16907400;35,54
16908300;35,54
16909200;35,54
16910100;35,54
16911000;35,54
16911900;35,54
16912800;35,54
16913700;35,54
16914600;35,54
16915500;35,54
16916400;35,54
16917300;35,54
16918200;35,54
16919100;35,54
16920000;35,54
16920900;35,54
16921800;35,54
16922700;35,54
16923600;35,54
16924500;35,54
16925400;35,54
16926300;35,54
16927200;35,54
16928100;35,54
16929000;35,54
16929900;35,54
16930800;35,54
16931700;35,54
16932600;35,54
16933500;35,54
16934400;35,54
16935300;35,54
16936200;35,54
16937100;35,54
16938000;35,54
16938900;35,54
16939800;35,54
16940700;35,54
16941600;35,54
16942500;35,54
16943400;35,54
16944300;35,54
16945200;35,54
16946100;35,54
16947000;35,54
16947900;35,54
16948800;35,54
16949700;35,54
16950600;35,54
16951500;35,54
16952400;35,54
16953300;35,54
16954200;35,54
16955100;35,54
16956000;35,54
16956900;35,54
16957800;35,54
16958700;35,54
16959600;35,54
16960500;35,54
16961400;35,54
16962300;35,54
16963200;35,54
16964100;35,54
16965000;35,54
16965900;35,54
16966800;35,54
16967700;35,54
16968600;35,54
16969500;35,54
16970400;35,54
16971300;35,54
16972200;35,54
16973100;35,54
16974000;35,54
16974900;35,54
16975800;35,54
16976700;35,54
16977600;35,54
16978500;35,54
16979400;35,54
16980300;35,54
16981200;35,54
16982100;35,54
16983000;35,54
16983900;35,54
16984800;35,54
16985700;35,54
16986600;35,54
16987500;35,54
16988400;35,54
16989300;35,54
16990200;35,54
16991100;35,54
16992000;35,54
16992900;35,54
16993800;35,54
16994700;35,54
16995600;35,54
16996500;35,54
16997400;35,54
16998300;35,54
16999200;35,54
17000100;35,54
17001000;35,54
17001900;35,54
17002800;35,54
17003700;35,54
17004600;35,54
17005500;35,54
17006400;35,54
17007300;35,54
17008200;35,54
17009100;35,54
17010000;35,54
17010900;35,54
17011800;35,54
17012700;35,54
17013600;35,54
17014500;35,54
17015400;35,54
17016300;35,54
17017200;35,54
17018100;35,54
17019000;35,54
17019900;35,54
17020800;35,54
17021700;35,54
17022600;35,54
17023500;35,54
17024400;35,54
17025300;35,54
17026200;35,54
17027100;35,54
17028000;35,54
