DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
15.08.2024;15.08.2024;aFRR;NEG_08_12;1,76;20,41;22,65;12,00;21,26;22,65;-59,00;1,76;15,07;21,89;59,00;3803,00
15.08.2024;15.08.2024;aFRR;NEG_12_16;3,84;44,83;55,50;27,00;46,91;55,50;-35,00;3,84;30,70;50,01;35,00;3524,00
15.08.2024;15.08.2024;aFRR;NEG_16_20;1,16;12,48;14,06;7,00;13,17;14,06;-60,00;1,16;8,25;11,18;60,00;3607,00
15.08.2024;15.08.2024;aFRR;NEG_20_24;0,12;1,05;1,23;0,70;1,10;1,23;-80,00;0,12;0,82;1,10;80,00;3792,00
16.08.2024;16.08.2024;aFRR;POS_00_04;2,45;4,63;4,95;3,67;4,70;4,95;-48,00;2,45;4,15;4,94;48,00;4644,00
16.08.2024;16.08.2024;aFRR;POS_04_08;5,90;11,75;12,80;8,29;11,94;12,80;-35,00;5,90;10,43;12,65;35,00;4814,00
16.08.2024;16.08.2024;aFRR;POS_08_12;7,08;16,59;18,54;11,46;17,03;18,54;-80,00;7,08;13,70;17,85;80,00;4840,00
16.08.2024;16.08.2024;aFRR;POS_12_16;4,87;9,26;10,74;7,60;9,37;10,74;-80,00;4,87;8,63;10,40;80,00;4680,00
16.08.2024;16.08.2024;aFRR;POS_16_20;7,73;17,67;21,23;15,00;18,10;21,23;-80,00;7,73;15,07;20,65;80,00;4819,00
16.08.2024;16.08.2024;aFRR;POS_20_24;12,61;30,27;41,09;21,25;31,41;41,09;-80,00;12,61;23,41;33,02;80,00;4674,00
16.08.2024;16.08.2024;aFRR;NEG_00_04;0,23;2,35;2,63;1,50;2,41;2,63;-41,00;0,23;1,97;2,49;41,00;3500,00
16.08.2024;16.08.2024;aFRR;NEG_04_08;0,31;3,20;3,94;2,50;3,40;3,94;-50,00;0,31;2,01;3,00;50,00;3585,00
16.08.2024;16.08.2024;aFRR;NEG_08_12;2,05;18,34;20,45;13,00;18,87;20,45;-33,00;2,05;14,64;18,64;33,00;3776,00
16.08.2024;16.08.2024;aFRR;NEG_12_16;4,55;43,43;54,65;30,00;44,96;54,65;-23,00;4,55;31,63;47,84;23,00;3550,00
16.08.2024;16.08.2024;aFRR;NEG_16_20;1,30;11,36;13,38;7,00;11,97;13,38;-80,00;1,30;7,86;10,15;80,00;3648,00
16.08.2024;16.08.2024;aFRR;NEG_20_24;0,10;0,98;1,18;0,60;1,00;1,18;-80,00;0,10;0,83;1,15;80,00;4217,00
17.08.2024;17.08.2024;aFRR;POS_00_04;2,25;4,89;5,84;3,27;5,02;5,84;-80,00;2,25;4,13;5,14;80,00;4644,00
17.08.2024;17.08.2024;aFRR;POS_04_08;5,07;10,80;11,41;8,64;11,02;11,41;-49,00;5,07;9,38;11,38;49,00;4978,00
17.08.2024;17.08.2024;aFRR;POS_08_12;6,44;14,72;15,71;12,73;15,03;15,71;-80,00;6,44;12,79;15,70;80,00;4806,00
17.08.2024;17.08.2024;aFRR;POS_12_16;3,68;8,87;9,44;7,22;9,02;9,44;-27,00;3,68;7,70;9,44;27,00;4691,00
17.08.2024;17.08.2024;aFRR;POS_16_20;7,60;16,68;18,18;14,14;16,87;18,18;-6,00;7,60;15,04;18,17;6,00;4789,00
17.08.2024;17.08.2024;aFRR;POS_20_24;15,53;27,67;31,16;24,60;27,90;29,31;80,00;15,53;24,33;31,16;-80,00;4960,00
17.08.2024;17.08.2024;aFRR;NEG_00_04;0,23;2,16;2,50;1,40;2,24;2,50;-80,00;0,23;1,77;2,28;80,00;3954,00
17.08.2024;17.08.2024;aFRR;NEG_04_08;0,28;3,16;3,71;1,90;3,41;3,71;-80,00;0,28;1,87;2,52;80,00;3774,00
17.08.2024;17.08.2024;aFRR;NEG_08_12;1,69;20,05;25,14;13,00;20,78;25,14;-80,00;1,69;15,70;22,60;80,00;3594,00
17.08.2024;17.08.2024;aFRR;NEG_12_16;4,38;48,06;60,55;30,00;50,00;60,55;-80,00;4,38;36,76;50,61;80,00;3494,00
17.08.2024;17.08.2024;aFRR;NEG_16_20;1,05;12,81;16,78;6,00;13,46;16,78;-80,00;1,05;9,12;12,66;80,00;3535,00
17.08.2024;17.08.2024;aFRR;NEG_20_24;0,09;1,04;1,29;0,60;1,08;1,29;-80,00;0,09;0,82;1,08;80,00;3764,00
18.08.2024;18.08.2024;aFRR;POS_00_04;2,53;5,06;6,01;4,30;5,15;6,01;-80,00;2,53;4,52;5,61;80,00;4989,00
18.08.2024;18.08.2024;aFRR;POS_04_08;5,15;10,10;11,16;8,77;10,28;11,16;-80,00;5,15;9,05;10,97;80,00;5201,00
18.08.2024;18.08.2024;aFRR;POS_08_12;6,57;13,09;14,58;11,44;13,34;14,58;-80,00;6,57;11,59;14,00;80,00;4738,00
18.08.2024;18.08.2024;aFRR;POS_12_16;4,14;8,25;9,03;7,09;8,38;9,03;-58,00;4,14;7,44;9,02;58,00;4789,00
18.08.2024;18.08.2024;aFRR;POS_16_20;7,98;14,61;16,15;11,60;14,74;16,15;-5,00;7,98;13,51;16,05;5,00;4801,00
18.08.2024;18.08.2024;aFRR;POS_20_24;11,61;24,15;25,90;20,37;24,62;25,90;-80,00;11,61;21,12;25,87;80,00;5232,00
18.08.2024;18.08.2024;aFRR;NEG_00_04;0,20;2,57;3,93;1,30;2,68;3,93;-80,00;0,20;1,97;3,63;80,00;3444,00
18.08.2024;18.08.2024;aFRR;NEG_04_08;0,34;3,24;4,84;1,90;3,42;4,78;-35,00;0,34;2,04;4,84;35,00;3451,00
18.08.2024;18.08.2024;aFRR;NEG_08_12;1,96;22,19;28,38;13,00;22,80;28,38;-19,00;1,96;17,32;25,68;19,00;3597,00
18.08.2024;18.08.2024;aFRR;NEG_12_16;5,28;52,94;62,21;30,00;54,66;62,21;-58,00;5,28;41,59;62,14;58,00;3405,00
18.08.2024;18.08.2024;aFRR;NEG_16_20;1,39;15,09;18,91;9,00;15,97;18,91;-80,00;1,39;10,35;14,55;80,00;3547,00
18.08.2024;18.08.2024;aFRR;NEG_20_24;0,11;1,13;1,54;0,78;1,17;1,54;-80,00;0,11;0,90;1,15;80,00;3602,00
19.08.2024;19.08.2024;aFRR;POS_00_04;2,53;5,00;5,78;4,50;5,06;5,78;-80,00;2,53;4,66;5,77;80,00;4929,00
19.08.2024;19.08.2024;aFRR;POS_04_08;4,78;11,96;14,20;8,28;12,44;14,20;-80,00;4,78;9,24;11,28;80,00;4753,00
19.08.2024;19.08.2024;aFRR;POS_08_12;5,55;14,67;17,00;10,40;15,08;17,00;-80,00;5,55;12,04;15,41;80,00;4531,00
19.08.2024;19.08.2024;aFRR;POS_12_16;3,94;9,01;10,14;6,79;9,25;10,14;-80,00;3,94;7,54;9,36;80,00;4561,00
19.08.2024;19.08.2024;aFRR;POS_16_20;6,26;19,41;24,32;11,76;20,39;24,32;-80,00;6,26;13,43;18,12;80,00;4660,00
19.08.2024;19.08.2024;aFRR;POS_20_24;10,71;31,26;42,30;19,84;33,02;42,30;-80,00;10,71;20,73;26,15;80,00;4362,00
19.08.2024;19.08.2024;aFRR;NEG_00_04;0,25;2,55;3,32;1,40;2,68;3,32;-62,00;0,25;1,83;2,80;62,00;3436,00
19.08.2024;19.08.2024;aFRR;NEG_04_08;0,33;3,07;3,84;1,90;3,24;3,84;-47,00;0,33;1,96;3,79;47,00;3657,00
19.08.2024;19.08.2024;aFRR;NEG_08_12;2,58;18,85;21,55;10,00;19,60;21,55;-80,00;2,58;14,55;18,95;80,00;3637,00
19.08.2024;19.08.2024;aFRR;NEG_12_16;6,05;41,73;51,02;20,00;43,68;51,02;-80,00;6,05;30,58;36,00;80,00;3383,00
19.08.2024;19.08.2024;aFRR;NEG_16_20;1,88;12,72;14,77;9,16;13,51;14,77;-80,00;1,88;8,27;10,04;80,00;3506,00
19.08.2024;19.08.2024;aFRR;NEG_20_24;0,12;1,03;1,21;0,62;1,06;1,21;-80,00;0,12;0,84;1,04;80,00;3828,00
20.08.2024;20.08.2024;aFRR;POS_00_04;2,20;4,96;5,45;4,01;5,07;5,45;-70,00;2,20;4,27;5,45;70,00;4436,00
20.08.2024;20.08.2024;aFRR;POS_04_08;7,10;14,37;28,08;9,41;14,77;28,08;-80,00;7,10;11,94;15,42;80,00;4831,00
20.08.2024;20.08.2024;aFRR;POS_08_12;8,65;37,01;67,76;11,42;40,65;67,76;-80,00;8,65;14,04;16,93;80,00;4217,00
20.08.2024;20.08.2024;aFRR;POS_12_16;4,96;8,88;9,44;6,64;9,00;9,44;-2,00;4,96;7,92;9,44;2,00;4568,00
20.08.2024;20.08.2024;aFRR;POS_16_20;9,82;18,86;20,82;13,36;19,10;20,82;2,00;9,82;16,69;20,70;-2,00;4684,00
20.08.2024;20.08.2024;aFRR;POS_20_24;15,00;27,79;30,73;22,37;28,24;30,73;10,00;15,00;23,72;30,72;-10,00;5076,00
20.08.2024;20.08.2024;aFRR;NEG_00_04;0,25;2,48;2,92;1,40;2,57;2,92;-47,00;0,25;1,92;2,86;47,00;3452,00
20.08.2024;20.08.2024;aFRR;NEG_04_08;0,31;5,81;14,77;1,90;6,19;14,77;-80,00;0,31;3,83;12,81;80,00;3298,00
20.08.2024;20.08.2024;aFRR;NEG_08_12;1,62;45,56;217,36;14,91;51,01;217,36;-80,00;1,62;14,79;25,48;80,00;3301,00
20.08.2024;20.08.2024;aFRR;NEG_12_16;3,30;45,80;57,05;35,41;49,07;57,05;-80,00;3,30;26,12;32,00;80,00;3524,00
20.08.2024;20.08.2024;aFRR;NEG_16_20;1,15;11,78;13,95;10,32;12,53;13,95;-80,00;1,15;7,48;9,11;80,00;3939,00
20.08.2024;20.08.2024;aFRR;NEG_20_24;0,10;1,06;1,39;0,62;1,09;1,39;-80,00;0,10;0,83;1,20;80,00;3573,00
21.08.2024;21.08.2024;aFRR;POS_00_04;2,55;4,85;5,15;4,10;4,93;5,15;-80,00;2,55;4,32;5,05;80,00;4962,00
21.08.2024;21.08.2024;aFRR;POS_04_08;6,68;14,48;16,73;10,25;14,66;16,73;28,00;6,68;12,69;16,56;-28,00;4946,00
21.08.2024;21.08.2024;aFRR;POS_08_12;10,50;33,84;44,39;15,00;35,12;44,39;-8,00;10,50;22,75;41,87;8,00;4184,00
21.08.2024;21.08.2024;aFRR;POS_12_16;4,46;19,78;59,36;5,40;21,67;59,36;-80,00;4,46;7,65;8,91;80,00;3956,00
21.08.2024;21.08.2024;aFRR;POS_16_20;8,22;17,31;24,33;14,82;17,68;24,33;-80,00;8,22;15,05;18,24;80,00;4494,00
21.08.2024;21.08.2024;aFRR;POS_20_24;11,25;24,53;26,85;20,75;25,01;26,85;-67,00;11,25;21,39;26,58;67,00;5069,00
21.08.2024;21.08.2024;aFRR;NEG_00_04;0,25;2,59;5,43;1,00;2,64;5,43;-52,00;0,25;2,29;3,68;52,00;3396,00
21.08.2024;21.08.2024;aFRR;NEG_04_08;0,36;6,02;8,80;2,18;6,16;8,80;71,00;0,36;4,48;8,66;-71,00;3652,00
21.08.2024;21.08.2024;aFRR;NEG_08_12;2,75;44,26;69,35;16,50;47,88;69,35;-80,00;2,75;24,21;49,82;80,00;3585,00
21.08.2024;21.08.2024;aFRR;NEG_12_16;5,26;61,88;94,64;25,00;66,49;94,64;-80,00;5,26;35,35;61,31;80,00;3159,00
21.08.2024;21.08.2024;aFRR;NEG_16_20;1,09;19,85;33,23;5,00;21,83;33,23;-80,00;1,09;8,26;13,00;80,00;3313,00
21.08.2024;21.08.2024;aFRR;NEG_20_24;0,11;1,26;3,35;0,60;1,32;3,35;-80,00;0,11;0,97;1,50;80,00;3735,00
22.08.2024;22.08.2024;aFRR;POS_00_04;2,45;4,65;4,91;3,95;4,73;4,91;-80,00;2,45;4,17;4,76;80,00;4571,00
22.08.2024;22.08.2024;aFRR;POS_04_08;7,73;12,14;13,75;9,10;12,13;13,75;62,00;7,73;12,18;13,66;-62,00;4698,00
22.08.2024;22.08.2024;aFRR;POS_08_12;15,45;27,74;31,47;17,85;27,98;31,47;1,00;15,45;25,54;31,16;-1,00;4250,00
22.08.2024;22.08.2024;aFRR;POS_12_16;6,55;18,38;24,19;10,32;19,61;24,19;-22,00;6,55;8,49;17,34;22,00;4304,00
22.08.2024;22.08.2024;aFRR;POS_16_20;7,92;17,98;20,13;14,00;18,48;20,13;-80,00;7,92;14,87;17,16;80,00;4553,00
22.08.2024;22.08.2024;aFRR;POS_20_24;2,90;23,71;31,21;2,90;24,28;31,21;-80,00;11,28;20,18;24,63;80,00;4608,00
22.08.2024;22.08.2024;aFRR;NEG_00_04;0,00;3,01;3,86;2,10;3,12;3,86;-54,00;0,00;2,40;3,65;54,00;3268,00
22.08.2024;22.08.2024;aFRR;NEG_04_08;0,00;5,12;5,83;1,95;5,24;5,83;46,00;0,00;3,98;5,79;-46,00;3523,00
22.08.2024;22.08.2024;aFRR;NEG_08_12;0,00;34,13;40,95;16,50;35,62;40,95;-80,00;0,00;25,58;37,62;80,00;3017,00
22.08.2024;22.08.2024;aFRR;NEG_12_16;0,00;58,93;74,17;48,75;63,13;74,17;-80,00;0,00;35,31;47,93;80,00;3139,00
22.08.2024;22.08.2024;aFRR;NEG_16_20;0,00;21,42;26,93;9,00;23,46;26,93;-80,00;0,00;9,65;13,18;80,00;3263,00
22.08.2024;22.08.2024;aFRR;NEG_20_24;0,00;1,64;2,58;0,75;1,74;2,58;-80,00;0,00;1,06;1,87;80,00;3770,00
23.08.2024;23.08.2024;aFRR;POS_00_04;2,25;4,59;6,44;3,65;4,69;6,44;-80,00;2,25;3,97;4,57;80,00;4631,00
23.08.2024;23.08.2024;aFRR;POS_04_08;5,24;10,62;11,69;10,00;10,76;11,69;-70,00;5,24;9,84;11,60;70,00;4987,00
23.08.2024;23.08.2024;aFRR;POS_08_12;11,04;23,86;26,85;18,35;24,43;26,85;-80,00;11,04;20,15;24,41;80,00;4684,00
23.08.2024;23.08.2024;aFRR;POS_12_16;7,08;15,82;18,05;8,64;16,29;18,05;-80,00;7,08;12,98;17,87;80,00;4468,00
23.08.2024;23.08.2024;aFRR;POS_16_20;9,59;16,71;18,30;14,64;16,90;18,27;-12,00;9,59;15,16;18,30;12,00;4378,00
23.08.2024;23.08.2024;aFRR;POS_20_24;11,63;22,89;25,00;19,70;23,33;25,00;-80,00;11,63;20,24;24,54;80,00;5241,00
23.08.2024;23.08.2024;aFRR;NEG_00_04;0,00;3,52;5,46;1,80;3,68;5,46;-44,00;0,00;2,55;3,81;44,00;3545,00
23.08.2024;23.08.2024;aFRR;NEG_04_08;0,00;5,31;6,87;3,26;5,49;6,87;-10,00;0,00;3,91;5,50;10,00;3456,00
23.08.2024;23.08.2024;aFRR;NEG_08_12;0,00;32,35;39,00;18,50;33,71;39,00;-80,00;0,00;24,68;36,19;80,00;3476,00
23.08.2024;23.08.2024;aFRR;NEG_12_16;0,00;66,26;82,20;47,00;71,32;82,20;-80,00;0,00;35,47;49,61;80,00;3320,00
23.08.2024;23.08.2024;aFRR;NEG_16_20;0,00;24,04;32,82;12,25;26,41;32,82;-80,00;0,00;10,18;13,72;80,00;3342,00
23.08.2024;23.08.2024;aFRR;NEG_20_24;0,00;1,76;2,31;0,84;1,85;2,31;-80,00;0,00;1,26;2,10;80,00;3940,00
24.08.2024;24.08.2024;aFRR;POS_00_04;1,80;5,10;6,40;4,40;5,34;6,40;-80,00;1,80;3,73;4,59;80,00;4848,00
24.08.2024;24.08.2024;aFRR;POS_04_08;4,40;9,61;10,47;7,97;9,87;10,47;-80,00;4,40;8,06;10,00;80,00;5115,00
24.08.2024;24.08.2024;aFRR;POS_08_12;10,53;20,31;22,75;18,25;20,60;22,75;-80,00;10,53;18,55;22,60;80,00;4719,00
24.08.2024;24.08.2024;aFRR;POS_12_16;6,41;12,68;14,67;10,78;12,87;14,67;-80,00;6,41;11,47;14,57;80,00;4746,00
24.08.2024;24.08.2024;aFRR;POS_16_20;7,50;15,33;16,23;13,45;15,63;16,23;-74,00;7,50;13,39;16,18;74,00;4672,00
24.08.2024;24.08.2024;aFRR;POS_20_24;10,70;20,94;22,00;18,12;21,25;22,00;-21,00;10,70;18,52;21,98;21,00;5248,00
24.08.2024;24.08.2024;aFRR;NEG_00_04;0,00;3,22;3,80;1,77;3,31;3,80;-31,00;0,00;2,67;3,80;31,00;4028,00
24.08.2024;24.08.2024;aFRR;NEG_04_08;0,00;5,00;5,63;2,23;5,14;5,63;-13,00;0,00;4,03;5,62;13,00;3879,00
24.08.2024;24.08.2024;aFRR;NEG_08_12;0,00;33,42;37,71;10,73;34,23;37,71;-24,00;0,00;27,23;36,98;24,00;3519,00
24.08.2024;24.08.2024;aFRR;NEG_12_16;0,00;68,68;81,61;22,61;72,26;81,61;-40,00;0,00;44,00;75,63;40,00;3297,00
24.08.2024;24.08.2024;aFRR;NEG_16_20;0,00;25,13;31,03;10,67;27,01;31,03;-80,00;0,00;14,43;25,82;80,00;3314,00
24.08.2024;24.08.2024;aFRR;NEG_20_24;0,00;1,93;2,30;0,87;2,00;2,30;-45,00;0,00;1,51;2,23;45,00;3819,00
25.08.2024;25.08.2024;aFRR;POS_00_04;2,77;6,12;16,78;4,55;6,40;16,78;-80,00;2,77;4,48;6,62;80,00;4563,00
25.08.2024;25.08.2024;aFRR;POS_04_08;4,54;9,00;9,66;8,01;9,22;9,66;-80,00;4,54;7,73;9,22;80,00;4894,00
25.08.2024;25.08.2024;aFRR;POS_08_12;9,16;17,89;18,90;15,90;18,15;18,90;-69,00;9,16;16,24;18,89;69,00;4528,00
25.08.2024;25.08.2024;aFRR;POS_12_16;5,11;11,08;11,86;10,24;11,34;11,86;-80,00;5,11;9,54;11,37;80,00;4684,00
25.08.2024;25.08.2024;aFRR;POS_16_20;7,33;13,74;14,82;12,10;13,94;14,82;-80,00;7,33;12,51;14,66;80,00;4569,00
25.08.2024;25.08.2024;aFRR;POS_20_24;9,44;19,36;21,12;16,73;19,86;21,12;-80,00;9,44;16,18;18,94;80,00;4876,00
25.08.2024;25.08.2024;aFRR;NEG_00_04;0,00;4,35;5,42;1,88;4,55;5,42;-10,00;0,00;2,86;5,00;10,00;3582,00
25.08.2024;25.08.2024;aFRR;NEG_04_08;0,00;6,61;9,39;2,79;6,89;9,39;-19,00;0,00;4,65;8,00;19,00;3605,00
25.08.2024;25.08.2024;aFRR;NEG_08_12;0,00;33,28;38,00;13,00;33,80;38,00;-7,00;0,00;28,90;37,98;7,00;3552,00
25.08.2024;25.08.2024;aFRR;NEG_12_16;0,00;64,72;73,00;30,00;66,21;73,00;-32,00;0,00;53,72;72,58;32,00;3365,00
25.08.2024;25.08.2024;aFRR;NEG_16_20;0,00;24,58;27,92;11,00;25,65;27,92;-80,00;0,00;18,73;26,84;80,00;3357,00
25.08.2024;25.08.2024;aFRR;NEG_20_24;0,00;1,86;2,68;0,90;1,89;2,68;-74,00;0,00;1,67;2,55;74,00;3597,00
26.08.2024;26.08.2024;aFRR;POS_00_04;2,67;6,52;7,97;4,88;6,86;7,97;-80,00;2,67;4,61;6,13;80,00;4985,00
26.08.2024;26.08.2024;aFRR;POS_04_08;4,27;11,21;12,40;7,43;11,70;12,40;-80,00;4,27;8,39;12,22;80,00;4619,00
26.08.2024;26.08.2024;aFRR;POS_08_12;7,78;16,94;19,25;14,76;17,23;19,25;-55,00;7,78;14,94;19,04;55,00;4432,00
26.08.2024;26.08.2024;aFRR;POS_12_16;4,66;10,66;11,75;9,08;10,91;11,75;-78,00;4,66;9,07;11,70;78,00;4456,00
26.08.2024;26.08.2024;aFRR;POS_16_20;6,30;18,69;28,71;11,38;19,61;28,71;-80,00;6,30;13,10;21,86;80,00;4362,00
26.08.2024;26.08.2024;aFRR;POS_20_24;9,42;28,74;37,61;16,09;30,52;37,61;-80,00;9,42;18,28;22,74;80,00;4470,00
26.08.2024;26.08.2024;aFRR;NEG_00_04;0,00;3,62;4,41;1,28;3,78;4,41;-28,00;0,00;2,59;4,28;28,00;3406,00
26.08.2024;26.08.2024;aFRR;NEG_04_08;0,00;5,21;6,90;1,50;5,40;6,90;-28,00;0,00;3,87;6,87;28,00;3681,00
26.08.2024;26.08.2024;aFRR;NEG_08_12;0,00;24,49;27,69;11,03;25,31;27,69;-70,00;0,00;19,62;27,61;70,00;3485,00
26.08.2024;26.08.2024;aFRR;NEG_12_16;0,00;49,56;58,46;20,20;51,88;58,46;-80,00;0,00;36,36;48,00;80,00;3450,00
26.08.2024;26.08.2024;aFRR;NEG_16_20;0,00;16,20;19,08;9,08;16,87;19,08;-80,00;0,00;12,46;17,10;80,00;3656,00
26.08.2024;26.08.2024;aFRR;NEG_20_24;0,00;1,60;1,96;0,78;1,65;1,96;-80,00;0,00;1,31;1,87;80,00;4118,00
27.08.2024;27.08.2024;aFRR;POS_00_04;3,60;5,94;7,25;5,00;5,95;6,47;80,00;3,60;5,77;7,25;-80,00;5088,00
27.08.2024;27.08.2024;aFRR;POS_04_08;6,60;12,58;15,06;9,54;12,66;15,06;19,00;6,60;11,88;15,04;-19,00;4481,00
27.08.2024;27.08.2024;aFRR;POS_08_12;7,84;16,95;19,00;13,74;17,10;19,00;-13,00;7,84;15,68;18,98;13,00;4385,00
27.08.2024;27.08.2024;aFRR;POS_12_16;5,12;10,21;10,92;8,73;10,34;10,92;-46,00;5,12;9,31;10,88;46,00;4590,00
27.08.2024;27.08.2024;aFRR;POS_16_20;9,45;20,97;31,95;15,20;21,37;31,95;-80,00;9,45;18,45;22,52;80,00;4468,00
27.08.2024;27.08.2024;aFRR;POS_20_24;14,64;29,41;34,45;24,17;29,82;34,45;-7,00;14,64;26,06;34,16;7,00;5007,00
27.08.2024;27.08.2024;aFRR;NEG_00_04;0,00;3,26;3,92;1,58;3,38;3,92;-45,00;0,00;2,51;3,79;45,00;3496,00
27.08.2024;27.08.2024;aFRR;NEG_04_08;0,00;4,47;5,10;2,47;4,60;5,10;-13,00;0,00;3,54;5,10;13,00;3844,00
27.08.2024;27.08.2024;aFRR;NEG_08_12;0,00;21,10;24,39;9,90;22,06;24,39;-80,00;0,00;15,70;22,60;80,00;3517,00
27.08.2024;27.08.2024;aFRR;NEG_12_16;0,00;45,92;57,26;20,90;48,78;57,26;-80,00;0,00;28,67;40,00;80,00;3372,00
27.08.2024;27.08.2024;aFRR;NEG_16_20;0,00;14,25;16,60;6,82;15,04;16,60;-80,00;0,00;9,72;13,24;80,00;3236,00
27.08.2024;27.08.2024;aFRR;NEG_20_24;0,00;1,56;1,93;0,70;1,62;1,93;-80,00;0,00;1,21;1,74;80,00;3705,00
28.08.2024;28.08.2024;aFRR;POS_00_04;2,67;5,50;6,03;4,65;5,59;6,03;-23,00;2,67;4,81;6,02;23,00;4893,00
28.08.2024;28.08.2024;aFRR;POS_04_08;7,10;12,34;13,70;10,41;12,40;13,63;80,00;7,10;11,56;13,70;-80,00;4516,00
28.08.2024;28.08.2024;aFRR;POS_08_12;8,43;17,15;18,80;13,58;17,30;18,80;-42,00;8,43;15,99;18,79;42,00;4163,00
28.08.2024;28.08.2024;aFRR;POS_12_16;4,93;9,79;12,76;8,30;9,94;12,76;-80,00;4,93;8,86;10,98;80,00;4232,00
28.08.2024;28.08.2024;aFRR;POS_16_20;11,52;22,31;25,44;16,60;22,57;25,43;-60,00;11,52;20,59;25,44;60,00;4481,00
28.08.2024;28.08.2024;aFRR;POS_20_24;14,38;28,65;30,78;23,62;29,04;30,78;-26,00;14,38;25,67;30,63;26,00;5150,00
28.08.2024;28.08.2024;aFRR;NEG_00_04;0,00;3,06;3,58;2,00;3,16;3,58;-36,00;0,00;2,40;3,51;36,00;3488,00
28.08.2024;28.08.2024;aFRR;NEG_04_08;0,00;4,05;4,60;2,80;4,17;4,60;-51,00;0,00;3,30;4,57;51,00;3740,00
28.08.2024;28.08.2024;aFRR;NEG_08_12;0,00;19,09;21,70;15,00;19,94;21,70;-80,00;0,00;14,35;20,01;80,00;3390,00
28.08.2024;28.08.2024;aFRR;NEG_12_16;0,00;45,71;62,64;32,00;48,99;62,64;-80,00;0,00;27,09;38,90;80,00;3046,00
28.08.2024;28.08.2024;aFRR;NEG_16_20;0,00;12,84;15,08;8,00;13,63;15,08;-80,00;0,00;8,14;10,89;80,00;3301,00
28.08.2024;28.08.2024;aFRR;NEG_20_24;0,00;1,53;1,90;1,00;1,61;1,90;-80,00;0,00;1,06;1,49;80,00;3711,00
29.08.2024;29.08.2024;aFRR;POS_00_04;2,57;5,16;5,44;4,55;5,22;5,44;43,00;2,57;4,52;5,43;-43,00;4789,00
29.08.2024;29.08.2024;aFRR;POS_04_08;6,10;12,25;15,34;8,74;12,38;15,34;-36,00;6,10;11,28;14,61;36,00;4979,00
29.08.2024;29.08.2024;aFRR;POS_08_12;8,87;19,00;23,91;13,00;19,43;23,91;-80,00;8,87;16,25;19,85;80,00;4861,00
29.08.2024;29.08.2024;aFRR;POS_12_16;4,64;10,25;11,85;7,85;10,44;11,85;-80,00;4,64;9,08;11,15;80,00;4619,00
29.08.2024;29.08.2024;aFRR;POS_16_20;11,90;23,84;30,40;16,48;24,08;30,40;-69,00;11,90;22,22;28,56;69,00;4775,00
29.08.2024;29.08.2024;aFRR;POS_20_24;14,21;29,44;34,20;23,44;29,90;34,20;-37,00;14,21;26,07;33,86;37,00;4616,00
29.08.2024;29.08.2024;aFRR;NEG_00_04;0,00;2,88;3,35;2,10;2,95;3,35;-28,00;0,00;2,47;3,25;28,00;3469,00
29.08.2024;29.08.2024;aFRR;NEG_04_08;0,00;3,72;4,10;2,50;3,80;4,10;-21,00;0,00;3,15;4,10;21,00;3504,00
29.08.2024;29.08.2024;aFRR;NEG_08_12;0,00;17,63;20,07;11,00;18,41;20,07;-80,00;0,00;13,21;17,83;80,00;3383,00
29.08.2024;29.08.2024;aFRR;NEG_12_16;0,00;45,14;52,95;35,00;48,07;52,95;-80,00;0,00;28,70;41,23;80,00;3992,00
29.08.2024;29.08.2024;aFRR;NEG_16_20;0,00;12,27;16,00;4,50;13,09;16,00;-80,00;0,00;7,51;9,47;80,00;3780,00
29.08.2024;29.08.2024;aFRR;NEG_20_24;0,00;1,49;1,75;0,70;1,59;1,75;-80,00;0,00;0,97;1,25;80,00;4161,00
30.08.2024;30.08.2024;aFRR;POS_00_04;2,46;4,84;5,31;4,05;4,92;5,31;-80,00;2,46;4,42;5,28;80,00;5050,00
30.08.2024;30.08.2024;aFRR;POS_04_08;5,70;12,82;14,76;9,60;12,96;14,76;21,00;5,70;11,56;14,76;-21,00;4973,00
30.08.2024;30.08.2024;aFRR;POS_08_12;10,30;19,14;22,35;15,46;19,27;22,35;56,00;10,30;17,56;22,15;-56,00;4599,00
30.08.2024;30.08.2024;aFRR;POS_12_16;5,50;10,52;11,47;8,35;10,68;11,47;-80,00;5,50;9,50;11,42;80,00;4558,00
30.08.2024;30.08.2024;aFRR;POS_16_20;11,51;24,79;31,99;18,24;24,83;31,99;-4,00;11,51;24,43;31,81;4,00;4720,00
